기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20150401211000,84459.0,61717.22,65600.0,22741.78,36.84835,20632.78,33.43115
20150401211500,84459.0,61675.53,65600.0,22783.47,36.94086,20674.47,33.52135
20150401212000,84459.0,61542.58,65600.0,22916.42,37.23669,20807.42,33.80979
20150401212500,84459.0,61527.75,65600.0,22931.25,37.26976,20822.25,33.84204
20150401213000,84459.0,61578.27,65600.0,22880.73,37.15715,20771.73,33.73224
20150401213500,84459.0,61502.71,65600.0,22956.29,37.32567,20847.29,33.89655
20150401214000,84459.0,61758.39,65600.0,22700.61,36.75712,20591.61,33.3422
20150401214500,84459.0,61566.89,65600.0,22892.11,37.1825,20783.11,33.75695
20150401215000,84459.0,61809.09,65600.0,22649.9,36.64494,20540.9,33.23282
20150401215500,84459.0,61642.09,65600.0,22816.91,37.01514,20707.91,33.59377
20150401220000,84459.0,61582.32,65600.0,22876.68,37.14813,20767.68,33.72344
20150401220500,84459.0,61579.0,65600.0,22880.0,37.15553,20771.0,33.73066
20150401221000,84459.0,61554.53,65600.0,22904.47,37.21004,20795.47,33.78381
20150401221500,84459.0,61589.39,65600.0,22869.61,37.13238,20760.61,33.70809
20150401222000,84459.0,61491.37,65600.0,22967.63,37.35099,20858.63,33.92124
20150401222500,84459.0,61306.93,65600.0,23152.08,37.76421,21043.08,34.32414
20150401223000,84459.0,61503.83,65600.0,22955.17,37.32316,20846.17,33.8941
20150401223500,84459.0,61402.96,65600.0,23056.04,37.54873,20947.04,34.11404
20150401224000,84459.0,61276.17,65600.0,23182.83,37.83335,21073.83,34.39155
20150401224500,84459.0,61124.28,65600.0,23334.72,38.17586,21225.72,34.72551
20150401225000,84459.0,61074.04,65600.0,23384.96,38.28954,21275.96,34.83635
20150401225500,84459.0,60740.08,65600.0,23718.92,39.04986,21609.92,35.57769
20150401230000,84459.0,60952.99,65600.0,23506.01,38.56416,21397.01,35.10411
20150401230500,84459.0,61155.49,65600.0,23303.51,38.10535,21194.51,34.65676
20150401231000,84459.0,61397.02,65600.0,23061.98,37.56206,20952.98,34.12704
20150401231500,84459.0,61215.17,65600.0,23243.83,37.9707,21134.83,34.52548
20150401232000,84459.0,61206.21,65600.0,23252.79,37.99089,21143.79,34.54516
20150401232500,84459.0,61172.48,65600.0,23286.52,38.067,21177.52,34.61937
20150401233000,84459.0,60876.11,65600.0,23582.89,38.73916,21473.89,35.27475
20150401233500,84459.0,60550.83,65600.0,23908.17,39.48446,21799.17,36.00144
20150401234000,84459.0,60399.81,65600.0,24059.19,39.83323,21950.19,36.34149
20150401234500,84459.0,59912.58,65600.0,24546.42,40.97039,22437.42,37.45026
20150401235000,84459.0,59611.13,65600.0,24847.88,41.68328,22738.88,38.14535
20150401235500,84459.0,59090.64,65600.0,25368.36,42.93126,23259.36,39.36217
20150402000000,84459.0,58581.77,65600.0,25877.23,44.17283,23768.23,40.57273
20150402000500,84459.0,58035.44,64600.0,26423.56,45.53005,24314.56,41.89606
20150402001000,84459.0,57415.38,64600.0,27043.62,47.1017,24934.62,43.42847
20150402001500,83754.0,56982.87,64600.0,26771.13,46.98103,25428.13,44.62418
20150402002000,83754.0,56805.77,64600.0,26948.23,47.43925,25605.23,45.07505
20150402002500,83754.0,56648.22,64600.0,27105.78,47.84931,25762.78,45.47854
20150402003000,83754.0,56488.04,64600.0,27265.96,48.26855,25922.96,45.89106
20150402003500,83754.0,56114.09,64600.0,27639.91,49.25663,26296.91,46.86329
20150402004000,83754.0,55820.24,64600.0,27933.76,50.04235,26590.76,47.63641
20150402004500,83754.0,55666.86,64600.0,28087.14,50.45577,26744.14,48.0432
20150402005000,83754.0,55512.33,64600.0,28241.67,50.87458,26898.67,48.4553
20150402005500,83754.0,55531.68,64600.0,28222.32,50.82201,26879.32,48.40357
20150402010000,83754.0,55522.02,64600.0,28231.98,50.84827,26888.98,48.42941
20150402010500,83754.0,54996.8,64600.0,28757.2,52.28886,27414.2,49.8469
20150402011000,83754.0,55260.59,64600.0,28493.41,51.56189,27150.41,49.13159
20150402011500,83754.0,54933.71,64600.0,28820.29,52.46377,27477.29,50.01901
20150402012000,83754.0,54997.04,64600.0,28756.96,52.2882,27413.96,49.84624
20150402012500,83754.0,54730.38,64600.0,29023.62,53.03018,27680.62,50.57633
20150402013000,83754.0,54891.82,64600.0,28862.18,52.5801,27519.18,50.13347
20150402013500,83754.0,54821.21,64600.0,28932.78,52.77662,27589.78,50.32684
20150402014000,83754.0,54629.24,64600.0,29124.76,53.3135,27781.76,50.85511
20150402014500,83754.0,54753.4,64600.0,29000.6,52.96584,27657.6,50.51302
20150402015000,83754.0,54569.48,64600.0,29184.52,53.4814,27841.52,51.02031
20150402015500,83754.0,54602.73,64600.0,29151.27,53.38793,27808.27,50.92834
20150402020000,83754.0,54408.21,64600.0,29345.79,53.93633,28002.79,51.46795
20150402020500,83754.0,54323.7,64600.0,29430.3,54.1758,28087.3,51.70358
20150402021000,83754.0,54524.77,64600.0,29229.23,53.60726,27886.23,51.14416
20150402021500,83754.0,54370.57,64600.0,29383.43,54.04289,28040.43,51.5728
20150402022000,83754.0,54560.31,64600.0,29193.69,53.50719,27850.69,51.0457
20150402022500,83754.0,54407.82,64600.0,29346.19,53.93745,28003.19,51.46905
20150402023000,83754.0,54278.3,64600.0,29475.7,54.30476,28132.7,51.83047
20150402023500,83754.0,54151.39,64600.0,29602.61,54.66637,28259.61,52.18629
20150402024000,83754.0,53974.46,64600.0,29779.54,55.17337,28436.54,52.68516
20150402024500,83754.0,53889.87,64600.0,29864.13,55.41697,28521.13,52.92485
20150402025000,83754.0,54514.95,64600.0,29239.05,53.63491,27896.05,51.17137
20150402025500,83754.0,54413.91,64600.0,29340.09,53.9202,27997.09,51.45208
20150402030000,83754.0,54524.0,64600.0,29230.01,53.60944,27887.01,51.1463
20150402030500,83754.0,54710.32,64600.0,29043.68,53.08628,27700.68,50.63153
20150402031000,83754.0,54900.58,64600.0,28853.42,52.55577,27510.42,50.10953
20150402031500,83754.0,55398.88,64600.0,28355.12,51.18355,27012.12,48.75932
20150402032000,83754.0,55190.57,64600.0,28563.43,51.75418,27220.43,49.3208
20150402032500,83754.0,55200.86,64600.0,28553.15,51.72591,27210.15,49.29298
20150402033000,83754.0,55477.95,64600.0,28276.05,50.9681,26933.05,48.54732
20150402033500,83754.0,55514.69,64600.0,28239.31,50.86818,26896.31,48.44899
20150402034000,83754.0,55427.77,64600.0,28326.23,51.10477,26983.23,48.6818
20150402034500,83754.0,55374.87,64600.0,28379.13,51.24912,27036.13,48.82383
20150402035000,83754.0,55531.47,64600.0,28222.53,50.82259,26879.53,48.40414
