2.016040100000000000e+13,8.939000000000000000e+04,5.867580000000000291e+04,6.469000000000000000e+04,3.071420000000000073e+04,5.234559999999999746e+01,3.017120000000000073e+04,5.142009999999999792e+01
2.016040101000000000e+13,8.939000000000000000e+04,5.470880000000000291e+04,6.480000000000000000e+04,3.468119999999999709e+04,6.339240000000000208e+01,3.413819999999999709e+04,6.239990000000000236e+01
2.016040102000000000e+13,8.939000000000000000e+04,5.493650000000000000e+04,6.480000000000000000e+04,3.445350000000000000e+04,6.271520000000000294e+01,3.391050000000000000e+04,6.172679999999999723e+01
2.016040103000000000e+13,8.939000000000000000e+04,5.393080000000000291e+04,6.480000000000000000e+04,3.545919999999999709e+04,6.574930000000000518e+01,3.491619999999999709e+04,6.474240000000000350e+01
2.016040104000000000e+13,8.881200000000000000e+04,5.437830000000000291e+04,6.480000000000000000e+04,3.443369999999999709e+04,6.332240000000000180e+01,3.389069999999999709e+04,6.232390000000000185e+01
2.016040105000000000e+13,8.703100000000000000e+04,5.397130000000000291e+04,6.480000000000000000e+04,3.305969999999999709e+04,6.125419999999999732e+01,3.251670000000000073e+04,6.024810000000000088e+01
2.016040106000000000e+13,8.703100000000000000e+04,5.593959999999999854e+04,6.480000000000000000e+04,3.109140000000000146e+04,5.558030000000000115e+01,3.054840000000000146e+04,5.460960000000000036e+01
2.016040107000000000e+13,8.703100000000000000e+04,5.887090000000000146e+04,6.480000000000000000e+04,2.816009999999999854e+04,4.783379999999999654e+01,2.761709999999999854e+04,4.691140000000000043e+01
2.016040108000000000e+13,8.760700000000000000e+04,6.073009999999999854e+04,6.480000000000000000e+04,2.687690000000000146e+04,4.425630000000000308e+01,2.633390000000000146e+04,4.336220000000000141e+01
2.016040109000000000e+13,8.966600000000000000e+04,6.357269999999999709e+04,6.480000000000000000e+04,2.609329999999999927e+04,4.104480000000000217e+01,2.555029999999999927e+04,4.019060000000000343e+01
2.016040110000000000e+13,8.966600000000000000e+04,6.303380000000000291e+04,6.480000000000000000e+04,2.663220000000000073e+04,4.225079999999999814e+01,2.608920000000000073e+04,4.138929999999999865e+01
2.016040111000000000e+13,8.966600000000000000e+04,6.280519999999999709e+04,6.380000000000000000e+04,2.686079999999999927e+04,4.276850000000000307e+01,2.631779999999999927e+04,4.190390000000000015e+01
2.016040112000000000e+13,8.966600000000000000e+04,5.974359999999999854e+04,6.380000000000000000e+04,2.992240000000000146e+04,5.008469999999999800e+01,2.937940000000000146e+04,4.917580000000000240e+01
2.016040113000000000e+13,8.966600000000000000e+04,5.924759999999999854e+04,6.380000000000000000e+04,3.041840000000000146e+04,5.134109999999999729e+01,2.987540000000000146e+04,5.042459999999999809e+01
2.016040114000000000e+13,8.966600000000000000e+04,6.177780000000000291e+04,6.380000000000000000e+04,2.788820000000000073e+04,4.514269999999999783e+01,2.734520000000000073e+04,4.426370000000000005e+01
2.016040115000000000e+13,8.922200000000000000e+04,6.152669999999999709e+04,6.380000000000000000e+04,2.769529999999999927e+04,4.501339999999999719e+01,2.715229999999999927e+04,4.413089999999999691e+01
2.016040116000000000e+13,8.924200000000000000e+04,6.214440000000000146e+04,6.380000000000000000e+04,2.709759999999999854e+04,4.360419999999999874e+01,2.655459999999999854e+04,4.273040000000000305e+01
2.016040117000000000e+13,8.943600000000000000e+04,6.151980000000000291e+04,6.380000000000000000e+04,2.791620000000000073e+04,4.537749999999999773e+01,2.737320000000000073e+04,4.449490000000000123e+01
2.016040118000000000e+13,8.968600000000000000e+04,6.092800000000000000e+04,6.380000000000000000e+04,2.875800000000000000e+04,4.720000000000000284e+01,2.821500000000000000e+04,4.630879999999999797e+01
2.016040119000000000e+13,8.968600000000000000e+04,6.199009999999999854e+04,6.380000000000000000e+04,2.769590000000000146e+04,4.467810000000000059e+01,2.715290000000000146e+04,4.380210000000000292e+01
2.016040120000000000e+13,8.968600000000000000e+04,6.165830000000000291e+04,6.380000000000000000e+04,2.802770000000000073e+04,4.545640000000000214e+01,2.748470000000000073e+04,4.457580000000000098e+01
2.016040121000000000e+13,8.968600000000000000e+04,6.092909999999999854e+04,6.380000000000000000e+04,2.875690000000000146e+04,4.719729999999999848e+01,2.821390000000000146e+04,4.630610000000000070e+01
2.016040122000000000e+13,8.968600000000000000e+04,6.057209999999999854e+04,6.380000000000000000e+04,2.911390000000000146e+04,4.806490000000000151e+01,2.857090000000000146e+04,4.716839999999999833e+01
2.016040123000000000e+13,8.968600000000000000e+04,5.981990000000000146e+04,6.380000000000000000e+04,2.986609999999999854e+04,4.992680000000000007e+01,2.932309999999999854e+04,4.901899999999999835e+01
2.016040200000000000e+13,8.968600000000000000e+04,5.764880000000000291e+04,6.380000000000000000e+04,3.203720000000000073e+04,5.557309999999999661e+01,3.149420000000000073e+04,5.463119999999999976e+01
2.016040201000000000e+13,8.968600000000000000e+04,5.403759999999999854e+04,5.630000000000000000e+04,3.564840000000000146e+04,6.596949999999999648e+01,3.510540000000000146e+04,6.496469999999999345e+01
2.016040202000000000e+13,8.968600000000000000e+04,5.301969999999999709e+04,5.630000000000000000e+04,3.666630000000000291e+04,6.915600000000000591e+01,3.612330000000000291e+04,6.813179999999999836e+01
2.016040203000000000e+13,8.968600000000000000e+04,5.219800000000000000e+04,5.630000000000000000e+04,3.748800000000000000e+04,7.181879999999999598e+01,3.694500000000000000e+04,7.077849999999999397e+01
2.016040204000000000e+13,8.968600000000000000e+04,5.272319999999999709e+04,5.630000000000000000e+04,3.696280000000000291e+04,7.010739999999999839e+01,3.641980000000000291e+04,6.907750000000000057e+01
2.016040205000000000e+13,8.968600000000000000e+04,5.306240000000000146e+04,5.630000000000000000e+04,3.662359999999999854e+04,6.901990000000000691e+01,3.608059999999999854e+04,6.799660000000000082e+01
