기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20150101000000,88465.0,62794.73,71700.0,25670.27,40.87965,18786.27,29.91694
20150101000500,88465.0,62656.03,63500.0,25808.97,41.19152,18924.97,30.20455
20150101001000,88465.0,62600.81,63500.0,25864.19,41.31607,18980.19,30.31941
20150101001500,88465.0,62420.78,63500.0,26044.22,41.72364,19160.22,30.69526
20150101002000,88465.0,62148.23,63500.0,26316.77,42.34516,19432.77,31.26842
20150101002500,88465.0,61958.73,63500.0,26506.27,42.78051,19622.27,31.6699
20150101003000,88465.0,61834.59,63500.0,26630.41,43.06718,19746.41,31.93425
20150101003500,88465.0,61343.01,63500.0,27121.99,44.21366,20237.99,32.99152
20150101004000,88465.0,60870.48,63500.0,27594.52,45.33316,20710.52,34.0239
20150101004500,88465.0,60777.89,63500.0,27687.11,45.55457,20803.11,34.22808
20150101005000,88465.0,60718.57,63500.0,27746.43,45.69678,20862.43,34.35923
20150101005500,88465.0,60418.77,63500.0,28046.22,46.41972,21162.22,35.02591
20150101010000,88465.0,60011.5,63500.0,28453.5,47.41341,21569.5,35.94227
20150101010500,88465.0,60126.64,63500.0,28338.36,47.13111,21454.36,35.68195
20150101011000,88465.0,59989.67,63500.0,28475.33,47.46705,21591.33,35.99174
20150101011500,88465.0,59831.66,63500.0,28633.34,47.85651,21749.34,36.35089
20150101012000,88465.0,59270.12,63500.0,29194.88,49.25733,22310.88,37.64271
20150101012500,88465.0,59413.27,63500.0,29051.73,48.89772,22167.73,37.31108
20150101013000,88465.0,59172.27,63500.0,29292.73,49.50414,22408.73,37.87031
20150101013500,88465.0,58908.16,63500.0,29556.85,50.17445,22672.85,38.48846
20150101014000,88465.0,58707.34,63500.0,29757.66,50.68814,22873.66,38.96218
20150101014500,88465.0,58502.71,63500.0,29962.29,51.21523,23078.29,39.44825
20150101015000,88465.0,58122.83,63500.0,30342.17,52.20354,23458.17,40.35966
20150101015500,88465.0,57832.76,63500.0,30632.24,52.96694,23748.24,41.06365
20150101020000,88465.0,57546.82,63500.0,30918.18,53.72699,24034.18,41.76456
20150101020500,88465.0,57505.8,63500.0,30959.2,53.83666,24075.2,41.8657
20150101021000,88465.0,57430.16,63500.0,31034.84,54.03926,24150.84,42.05253
20150101021500,88465.0,57351.77,63500.0,31113.23,54.24982,24229.23,42.2467
20150101022000,88465.0,57245.08,63500.0,31219.92,54.5373,24335.92,42.51181
20150101022500,88465.0,56907.0,63500.0,31558.0,55.45539,24674.0,43.35846
20150101023000,88465.0,57068.12,63500.0,31396.88,55.01649,24512.88,42.95372
20150101023500,88465.0,56952.21,63500.0,31512.79,55.33199,24628.79,43.24466
20150101024000,88465.0,56902.71,63500.0,31562.29,55.46711,24678.29,43.36927
20150101024500,88465.0,56787.03,63500.0,31677.97,55.78381,24793.97,43.66132
20150101025000,88465.0,56553.43,63500.0,31911.57,56.42729,25027.57,44.25473
20150101025500,88465.0,56458.47,63500.0,32006.53,56.6904,25122.53,44.49736
20150101030000,88465.0,56352.93,63500.0,32112.07,56.98385,25228.07,44.76798
20150101030500,88465.0,56394.4,63500.0,32070.6,56.86841,25186.6,44.66152
20150101031000,88465.0,56375.09,63500.0,32089.92,56.92216,25205.92,44.71109
20150101031500,88465.0,56208.24,63500.0,32256.76,57.38795,25372.76,45.14064
20150101032000,88465.0,56193.76,63500.0,32271.24,57.42852,25387.24,45.17805
20150101032500,88465.0,56245.23,63500.0,32219.76,57.28444,25335.76,45.04517
20150101033000,88465.0,56101.7,63500.0,32363.3,57.68685,25479.3,45.41628
20150101033500,88465.0,56038.13,63500.0,32426.88,57.86574,25542.88,45.58125
20150101034000,88465.0,55954.05,63500.0,32510.95,58.10294,25626.95,45.79998
20150101034500,88465.0,56218.5,63500.0,32246.49,57.35922,25362.49,45.11414
20150101035000,88465.0,56190.96,63500.0,32274.04,57.43636,25390.04,45.18528
20150101035500,88465.0,56084.04,63500.0,32380.96,57.73648,25496.96,45.46205
20150101040000,88465.0,56185.94,63500.0,32279.06,57.45042,25395.06,45.19825
20150101040500,88465.0,56302.6,63500.0,32162.4,57.12418,25278.4,44.8974
20150101041000,88465.0,56047.57,63500.0,32417.43,57.83913,25533.43,45.55671
20150101041500,88465.0,56041.04,63500.0,32423.96,57.85754,25539.96,45.57369
20150101042000,88465.0,56079.85,63500.0,32385.15,57.74828,25501.15,45.47292
20150101042500,88465.0,56058.41,63500.0,32406.59,57.8086,25522.59,45.52855
20150101043000,88465.0,56256.55,63500.0,32208.45,57.25279,25324.45,45.016
20150101043500,88465.0,56172.23,63500.0,32292.77,57.48884,25408.77,45.23368
20150101044000,88465.0,56260.34,63500.0,32204.66,57.24222,25320.66,45.00624
20150101044500,88465.0,55881.11,63500.0,32583.89,58.30932,25699.89,45.99031
20150101045000,88465.0,55937.68,63500.0,32527.32,58.14921,25643.32,45.84266
20150101045500,88465.0,56207.68,63500.0,32257.32,57.38953,25373.32,45.14209
20150101050000,88465.0,56284.07,63500.0,32180.93,57.17591,25296.93,44.94509
20150101050500,88465.0,56380.04,63500.0,32084.96,56.90837,25200.96,44.69837
20150101051000,88465.0,56254.14,63500.0,32210.86,57.25954,25326.86,45.02222
20150101051500,88465.0,56391.02,63500.0,32073.98,56.87782,25189.98,44.6702
20150101052000,88465.0,56042.0,63500.0,32423.0,57.85482,25539.0,45.57117
20150101052500,88465.0,56321.09,63500.0,32143.91,57.07259,25259.91,44.84981
20150101053000,88465.0,56500.11,63500.0,31964.89,56.57492,25080.89,44.39088
20150101053500,88017.0,56556.89,63500.0,31460.11,55.6256,24286.11,42.94103
20150101054000,88017.0,56399.48,63500.0,31617.52,56.05996,24443.52,43.33998
20150101054500,88017.0,56450.89,63500.0,31566.11,55.91782,24392.11,43.20943
20150101055000,88017.0,56262.26,63500.0,31754.74,56.44056,24580.74,43.68957
20150101055500,88017.0,56451.61,63500.0,31565.39,55.91583,24391.39,43.2076
20150101060000,88017.0,56688.88,63500.0,31328.12,55.26326,24154.12,42.60822
20150101060500,88017.0,56836.41,63500.0,31180.59,54.86024,24006.59,42.23805
20150101061000,88017.0,56528.91,63500.0,31488.09,55.70264,24314.09,43.01179
20150101061500,88017.0,56473.92,63500.0,31543.08,55.85424,24369.08,43.15104
20150101062000,88017.0,56644.37,63500.0,31372.63,55.38525,24198.63,42.72027
20150101062500,88017.0,56304.04,63500.0,31712.96,56.32447,24538.96,43.58294
20150101063000,88017.0,56455.93,63500.0,31561.07,55.90392,24387.07,43.19666
20150101063500,88017.0,56233.71,63500.0,31783.29,56.51999,24609.29,43.76252
20150101064000,88017.0,56479.47,63500.0,31537.53,55.83892,24363.53,43.13696
20150101064500,88017.0,56501.2,63500.0,31515.8,55.779,24341.8,43.08192
20150101065000,88017.0,56183.93,63500.0,31833.06,56.65866,24659.06,43.88988
20150101065500,88017.0,55927.42,63500.0,32089.58,57.37719,24915.58,44.54985
20150101070000,88017.0,55809.02,63500.0,32207.98,57.71107,25033.98,44.85652
20150101070500,88017.0,55840.5,63500.0,32176.5,57.62215,25002.5,44.77484
20150101071000,88017.0,56002.34,63500.0,32014.66,57.16664,24840.66,44.35646
20150101071500,88017.0,55866.83,63500.0,32150.17,57.54787,24976.17,44.70662
20150101072000,88017.0,55520.4,63500.0,32496.6,58.53092,25322.6,45.60954
20150101072500,88017.0,54693.34,63500.0,33323.66,60.92819,26149.66,47.81142
20150101073000,88017.0,54527.02,63500.0,33489.98,61.41906,26315.98,48.26228
20150101073500,88017.0,54560.11,63500.0,33456.89,61.32116,26282.89,48.17236
20150101074000,88017.0,54511.88,63500.0,33505.13,61.4639,26331.13,48.30347
20150101074500,88017.0,54504.69,61800.0,33512.31,61.48518,26338.31,48.32301
20150101075000,88017.0,54286.09,61800.0,33730.91,62.13547,26556.91,48.9203
20150101075500,88017.0,54145.58,61800.0,33871.42,62.55621,26697.42,49.30675
20150101080000,88017.0,53935.37,61800.0,34081.63,63.18976,26907.63,49.88865
20150101080500,88017.0,53842.8,61800.0,34174.2,63.47031,27000.2,50.14634
20150101081000,88017.0,53614.54,61800.0,34402.46,64.16631,27228.46,50.7856
20150101081500,88017.0,53472.31,61800.0,34544.69,64.60295,27370.69,51.18666
20150101082000,88017.0,53228.95,61800.0,34788.05,65.35551,27614.05,51.87788
20150101082500,88017.0,53448.85,61800.0,34568.15,64.67519,27394.15,51.25301
20150101083000,88017.0,53430.8,61800.0,34586.2,64.73082,27412.2,51.30411
20150101083500,88017.0,53315.95,61800.0,34701.05,65.08569,27527.05,51.63005
20150101084000,88017.0,53214.45,61800.0,34802.55,65.40057,27628.55,51.91927
20150101084500,88017.0,53243.39,61800.0,34773.61,65.31065,27599.61,51.83667
20150101085000,88017.0,52898.1,61800.0,35118.9,66.38972,27944.9,52.8278
20150101085500,88017.0,52828.48,61800.0,35188.52,66.609,28014.52,53.02921
20150101090000,88017.0,52861.22,61800.0,35155.78,66.5058,27981.78,52.93441
20150101090500,87437.0,52487.08,61800.0,34949.92,66.58766,27775.92,52.91954
20150101091000,87437.0,52415.82,61800.0,35021.18,66.81415,27847.18,53.12744
20150101091500,87437.0,52494.65,61800.0,34942.35,66.56364,27768.35,52.89748
20150101092000,87437.0,52174.48,61800.0,35262.52,67.58575,28088.52,53.83574
20150101092500,87437.0,52236.8,61800.0,35200.2,67.38584,28026.2,53.65223
20150101093000,87437.0,52209.14,61800.0,35227.86,67.4745,28053.86,53.73362
20150101093500,87437.0,52309.66,61800.0,35127.34,67.15266,27953.34,53.43818
20150101094000,87437.0,52191.17,61800.0,35245.83,67.53217,28071.83,53.78654
20150101094500,87437.0,52455.86,61800.0,34981.14,66.68681,27807.14,53.01055
20150101095000,87437.0,52486.78,61800.0,34950.22,66.58862,27776.22,52.92041
20150101095500,87437.0,52640.04,61800.0,34796.96,66.1036,27622.96,52.47519
20150101100000,87437.0,52803.85,61800.0,34633.15,65.58829,27459.15,52.00216
20150101100500,87437.0,52784.85,61800.0,34652.15,65.64791,27478.15,52.05689
20150101101000,87437.0,52978.17,61800.0,34458.83,65.04344,27284.83,51.50201
20150101101500,87437.0,52801.29,61800.0,34635.71,65.59634,27461.71,52.00955
20150101102000,87437.0,52889.24,61800.0,34547.76,65.32095,27373.76,51.75676
20150101102500,87437.0,53061.41,61800.0,34375.59,64.78455,27201.59,51.26436
20150101103000,87437.0,52888.68,61800.0,34548.32,65.32272,27374.32,51.75838
20150101103500,87437.0,52971.95,61800.0,34465.05,65.06284,27291.05,51.51982
20150101104000,87437.0,53142.54,61800.0,34294.46,64.53298,27120.46,51.03344
20150101104500,87437.0,53019.38,61800.0,34417.63,64.91518,27243.62,51.38428
20150101105000,87437.0,52965.39,61800.0,34471.61,65.08329,27297.62,51.53859
20150101105500,87437.0,52958.69,61800.0,34478.31,65.10416,27304.31,51.55775
20150101110000,87437.0,53094.89,61800.0,34342.11,64.68062,27168.11,51.16896
20150101110500,87437.0,53088.71,61800.0,34348.29,64.6998,27174.29,51.18657
20150101111000,87437.0,53279.83,61800.0,34157.17,64.10902,26983.17,50.64426
20150101111500,87437.0,53273.3,61800.0,34163.7,64.1291,26989.69,50.6627
20150101112000,87437.0,53069.83,61800.0,34367.17,64.75839,27193.17,51.24035
20150101112500,87437.0,52957.84,61800.0,34479.16,65.1068,27305.16,51.56018
20150101113000,87437.0,52903.26,61800.0,34533.74,65.27715,27359.74,51.71655
20150101113500,87437.0,52953.9,61800.0,34483.1,65.1191,27309.1,51.57147
20150101114000,87437.0,53125.06,61800.0,34311.94,64.5871,27137.94,51.08311
