20180401000000,83711,54813.2,57200,28897.8,52.7205,23542.8,42.9509,
20180401000500,83711,54229.9,57200,29481.1,54.3632,24126.1,44.4886,
20180401001000,83711,53855.2,57200,29855.8,55.4372,24500.8,45.4939,
20180401001500,83711,53571.5,57200,30139.5,56.2604,24784.5,46.2644,
20180401002000,83711,53224.8,57200,30486.2,57.2781,25131.2,47.217,
20180401002500,83711,52966.6,57200,30744.4,58.0449,25389.4,47.9348,
20180401003000,83711,52776.4,57200,30934.6,58.6145,25579.6,48.468,
20180401003500,83711,52498.1,57200,31212.9,59.4553,25857.9,49.255,
20180401004000,83711,52372.8,57200,31338.2,59.8369,25983.2,49.6121,
20180401004500,83711,52091.1,57200,31619.9,60.7011,26264.9,50.421,
20180401005000,83711,52166,57200,31545,60.4703,26190,50.205,
20180401005500,83711,51521.7,57200,32189.3,62.4772,26834.3,52.0835,
20180401010000,83711,51264,57200,32447,63.2939,27092,52.8479,
20180401010500,83711,51036.1,57200,32674.9,64.023,27319.9,53.5305,
20180401011000,83711,50947.8,57200,32763.2,64.3075,27408.2,53.7967,
20180401011500,83711,50873.3,57200,32837.7,64.5479,27482.7,54.0218,
20180401012000,83711,50966,57200,32745,64.2489,27390,53.7419,
20180401012500,83711,50775.3,57200,32935.7,64.8656,27580.7,54.3191,
20180401013000,83711,50590.5,57200,33120.5,65.4678,27765.5,54.8828,
20180401013500,83711,50727.8,57200,32983.2,65.02,27628.2,54.4637,
20180401014000,83711,50459.7,57200,33251.3,65.8967,27896.3,55.2842,
20180401014500,83711,50681.6,57200,33029.4,65.1705,27674.4,54.6045,
20180401015000,83711,50697.6,57200,33013.4,65.1183,27658.4,54.5557,
20180401015500,83711,50495.6,57200,33215.4,65.7788,27860.4,55.1739,
20180401020000,83711,50467.9,57200,33243.1,65.8699,27888.1,55.2591,
20180401020500,83711,50646.2,57200,33064.8,65.286,27709.8,54.7126,
20180401021000,83711,50806.7,57200,32904.3,64.7636,27549.3,54.2236,
20180401021500,83711,50538.1,57200,33172.9,65.6392,27817.9,55.0433,
20180401022000,83711,50364.1,57200,33346.9,66.2117,27991.9,55.5791,
20180401022500,83711,50068.6,57200,33642.4,67.1927,28287.4,56.4974,
20180401023000,83711,50337.8,57200,33373.2,66.2986,28018.2,55.6605,
20180401023500,83711,49868.6,57200,33842.4,67.8633,28487.5,57.1251,
20180401024000,83711,49753.6,57200,33957.4,68.251,28602.4,57.488,
20180401024500,83711,49635.6,57200,34075.4,68.6513,28720.4,57.8626,
20180401025000,83711,49761,57200,33950,68.2261,28595,57.4647,
20180401025500,83711,49701.9,57200,34009.1,68.426,28654.1,57.6518,
20180401030000,83711,49807.3,57200,33903.7,68.0696,28548.7,57.3182,
20180401030500,83711,49502.8,57200,34208.2,69.1035,28853.2,58.286,
20180401031000,83711,49299.3,57200,34411.7,69.8015,29056.7,58.9393,
20180401031500,83711,49385.2,57200,34325.8,69.5064,28970.8,58.6631,
20180401032000,83711,49198,57200,34513,70.1512,29158,59.2666,
20180401032500,83711,49298.6,57200,34412.4,69.8041,29057.4,58.9417,
20180401033000,83711,49251.8,57200,34459.2,69.9654,29104.2,59.0927,
20180401033500,83711,49489.4,57200,34221.6,69.1494,28866.6,58.3289,
20180401034000,83711,49398,57200,34313,69.4622,28958,58.6217,
20180401034500,83711,49344.9,57200,34366.1,69.6448,29011.1,58.7926,
20180401035000,83711,49066,57200,34645,70.6088,29290,59.695,
20180401035500,83711,49388.8,57200,34322.2,69.4938,28967.2,58.6512,
20180401040000,83711,49272.8,57200,34438.2,69.8929,29083.2,59.0248,
20180401040500,83711,49332.3,57200,34378.7,69.688,29023.7,58.833,
20180401041000,83711,49325.6,57200,34385.4,69.7109,29030.4,58.8545,
20180401041500,83711,49191.8,57200,34519.2,70.1727,29164.2,59.2868,
20180401042000,83711,49101.1,57200,34609.9,70.487,29254.9,59.5809,
20180401042500,83711,49249.5,57200,34461.5,69.9733,29106.5,59.1001,
20180401043000,83711,49275.6,57200,34435.4,69.8834,29080.4,59.0159,
20180401043500,82299,49407.7,57200,32891.3,66.5712,30242.3,61.2097,
20180401044000,82299,49551,57200,32748,66.0893,30099,60.7433,
20180401044500,82299,49615,57200,32684,65.8752,30035,60.5361,
20180401045000,82299,49383.5,55200,32915.5,66.6529,30266.5,61.2887,
20180401045500,82299,49671.6,55200,32627.4,65.6861,29978.4,60.3531,
20180401050000,82299,49598.8,55200,32700.2,65.9294,30051.2,60.5886,
20180401050500,82299,49861.9,55200,32437.1,65.0539,29788.1,59.7412,
20180401051000,82299,49867.6,55200,32431.4,65.0349,29782.4,59.7228,
20180401051500,82299,49896.4,55200,32402.6,64.9397,29753.6,59.6307,
20180401052000,82299,50014.8,55200,32284.2,64.5493,29635.2,59.2529,
20180401052500,82299,50168.6,55200,32130.4,64.045,29481.4,58.7648,
20180401053000,82299,50240.8,55200,32058.2,63.809,29409.2,58.5364,
20180401053500,82299,50059.5,55200,32239.5,64.4024,29590.5,59.1107,
20180401054000,82299,50592,55200,31707,62.6719,29058,57.4359,
20180401054500,82299,50589.3,55200,31709.7,62.6808,29060.7,57.4445,
20180401055000,82299,50504.1,55200,31794.8,62.9549,29145.8,57.7098,
20180401055500,82299,50438.2,55200,31860.8,63.168,29211.8,57.916,
20180401060000,82299,50528.8,55200,31770.2,62.8755,29121.2,57.6329,
20180401060500,82299,50215.3,55200,32083.7,63.8924,29434.7,58.6171,
20180401061000,82299,50509,55200,31790,62.9391,29141,57.6945,
20180401061500,82299,50769,55200,31530,62.1049,28881,56.8872,
20180401062000,82299,50677.9,55200,31621.1,62.3962,28972.1,57.169,
20180401062500,82299,50725.6,55200,31573.4,62.2436,28924.4,57.0214,
20180401063000,82299,50789.1,55200,31509.9,62.0408,28860.9,56.8251,
20180401063500,82299,50547.8,55200,31751.2,62.8141,29102.2,57.5735,
20180401064000,82299,50606.1,55200,31692.9,62.6266,29043.9,57.392,
20180401064500,82299,50479.5,55200,31819.5,63.0346,29170.5,57.787,
20180401065000,82299,50566.2,55200,31732.8,62.7549,29083.8,57.5162,
20180401065500,82691,50754,55200,31937,62.9252,29288,57.7059,
20180401070000,82691,50741.8,55200,31949.2,62.9641,29300.2,57.7436,
20180401070500,82691,50900.9,55200,31790.1,62.4548,29141.1,57.2505,
20180401071000,82691,50903.2,55200,31787.8,62.4475,29138.8,57.2435,
20180401071500,82691,50932.3,55200,31758.7,62.3546,29109.7,57.1536,
20180401072000,82691,50922.1,55200,31768.9,62.3873,29119.9,57.1853,
20180401072500,82691,50828.2,55200,31862.8,62.6872,29213.8,57.4755,
20180401073000,82691,50367.2,55200,32323.8,64.1763,29674.8,58.917,
20180401073500,82691,50321.7,55200,32369.3,64.3249,29720.3,59.0608,
20180401074000,82691,50120.4,55200,32570.6,64.9848,29921.6,59.6996,
20180401074500,82691,50205.1,55200,32485.9,64.7065,29836.9,59.4302,
20180401075000,82691,50527.5,55200,32163.5,63.6554,29514.5,58.4128,
20180401075500,82691,50329.8,55200,32361.2,64.2983,29712.2,59.035,
20180401080000,82691,50093.2,55200,32597.8,65.0744,29948.8,59.7862,
20180401080500,82691,50259.8,55200,32431.2,64.527,29782.2,59.2564,
20180401081000,82691,50561.6,55200,32129.4,63.5449,29480.4,58.3058,
20180401081500,82691,50646.8,55200,32044.2,63.2698,29395.2,58.0395,
20180401082000,82691,50724.8,55200,31966.2,63.0188,29317.2,57.7965,
20180401082500,82691,50453.9,55200,32237.1,63.894,29588.1,58.6437,
20180401083000,82691,50440.9,55200,32250.1,63.9362,29601.1,58.6846,
20180401083500,82691,50585,55200,32106,63.4695,29457,58.2328,
20180401084000,82691,50679.8,55200,32011.2,63.1635,29362.2,57.9366,
20180401084500,82691,50536.7,55200,32154.3,63.6256,29505.3,58.3839,
20180401085000,82691,50790.1,55200,31900.9,62.8091,29251.9,57.5936,
20180401085500,82691,50577.2,55200,32113.8,63.4945,29464.8,58.257,
20180401090000,82691,50704,55200,31987,63.0856,29338,57.8612,
20180401090500,82691,50846.1,55200,31844.9,62.6301,29195.9,57.4203,
20180401091000,82691,50748.1,55200,31942.9,62.9441,29293.9,57.7242,
20180401091500,82691,50865.3,55200,31825.7,62.5686,29176.7,57.3607,
20180401092000,81930,50830,55200,31100,61.1843,28451,55.9728,
20180401092500,81930,50560.2,55200,31369.8,62.0443,28720.8,56.805,
20180401093000,81930,50293.5,55200,31636.5,62.9037,28987.5,57.6366,
20180401093500,81930,50734.1,55200,31195.9,61.4892,28546.9,56.2678,
20180401094000,81930,51171.2,55200,30758.8,60.1095,28109.8,54.9327,
20180401094500,81930,51339.9,55200,30590.1,59.5835,27941.1,54.4238,
20180401095000,81930,51106.3,55200,30823.7,60.3129,28174.7,55.1296,
20180401095500,81930,51059.3,55200,30870.7,60.4604,28221.7,55.2724,
20180401100000,81930,51060.3,55200,30869.7,60.4574,28220.7,55.2694,
20180401100500,81930,51260.6,55200,30669.4,59.8302,28020.4,54.6625,
20180401101000,81930,51508.2,55200,30421.8,59.0621,27772.8,53.9192,
20180401101500,81930,51340.6,55200,30589.4,59.5813,27940.4,54.4217,
20180401102000,81930,51366.7,55200,30563.3,59.5001,27914.3,54.3431,
20180401102500,81930,51283.7,55200,30646.3,59.7583,27997.3,54.593,
20180401103000,81930,51382.7,55200,30547.3,59.4506,27898.3,54.2952,
20180401103500,81930,51473.9,55200,30456.1,59.1682,27807.1,54.0219,
20180401104000,81930,51692.7,55200,30237.3,58.4944,27588.3,53.3699,
20180401104500,81930,51490.8,55200,30439.2,59.1158,27790.2,53.9712,
20180401105000,81930,51539.2,55200,30390.8,58.9665,27741.8,53.8267,
20180401105500,81930,51534.2,55200,30395.8,58.9817,27746.8,53.8415,
20180401110000,81930,51780.7,55200,30149.3,58.225,27500.3,53.1092,
20180401110500,81930,51479.7,55200,30450.3,59.15,27801.3,54.0043,
20180401111000,81930,51800.8,55200,30129.2,58.1635,27480.2,53.0497,
20180401111500,81930,51679.8,55200,30250.2,58.5338,27601.2,53.4081,
20180401112000,81930,51972.2,55200,29957.8,57.642,27308.8,52.545,
20180401112500,81930,51619.6,55200,30310.4,58.7189,27661.4,53.5872,
20180401113000,81930,51698,55200,30232,58.478,27583,53.3541,
20180401113500,81930,51679.1,55200,30250.9,58.5359,27601.9,53.41,
20180401114000,81930,51539.9,55200,30390.1,58.9642,27741.1,53.8245,
20180401114500,81930,51740.5,55200,30189.5,58.3479,27540.5,53.2281,
20180401115000,81930,51980,55200,29950,57.6184,27301,52.5222,
20180401115500,81930,51904.8,55200,30025.2,57.8467,27376.2,52.7431,
20180401120000,81930,51932,55200,29998,57.7639,27349,52.663,
20180401120500,81930,51891.5,55200,30038.5,57.8872,27389.5,52.7823,
20180401121000,81930,51866.9,55200,30063.1,57.9621,27414.1,52.8548,
20180401121500,81930,52023.8,55200,29906.2,57.4856,27257.2,52.3937,
20180401122000,81930,51944.1,55200,29985.9,57.7272,27336.9,52.6275,
20180401122500,81930,51869.3,55200,30060.7,57.9546,27411.7,52.8475,
20180401123000,81930,51831.9,55200,30098.1,58.0686,27449.1,52.9578,
20180401123500,81930,51899,55200,30031,57.8644,27382,52.7603,
20180401124000,81930,52055,55200,29875,57.3913,27226,52.3024,
20180401124500,81930,52167,55200,29763,57.0534,27114,51.9754,
20180401125000,81930,52404.1,55200,29525.9,56.3426,26876.9,51.2877,
20180401125500,81930,52019,55200,29911,57.5001,27262,52.4077,
20180401130000,81930,52698.5,55200,29231.5,55.4694,26582.5,50.4427,
20180401130500,81930,52574.9,55200,29355.1,55.8348,26706.1,50.7963,
20180401131000,81930,53037.7,55200,28892.3,54.4751,26243.3,49.4805,
20180401131500,81930,52836.9,55200,29093.1,55.0621,26444.1,50.0485,
20180401132000,81930,52644.5,55200,29285.5,55.6287,26636.5,50.5968,
20180401132500,81930,52653.7,55200,29276.3,55.6015,26627.3,50.5706,
20180401133000,81930,52953.4,55200,28976.6,54.721,26327.6,49.7185,
20180401133500,81930,53141.9,55200,28788.1,54.1722,26139.1,49.1875,
20180401134000,81930,53468.1,55200,28461.9,53.2316,25812.9,48.2773,
20180401134500,81930,53100.3,55200,28829.7,54.2928,26180.7,49.3041,
20180401135000,81930,52979.5,55200,28950.5,54.6447,26301.5,49.6447,
20180401135500,81930,53078.1,55200,28851.9,54.3574,26202.9,49.3666,
20180401140000,81930,53380.5,55200,28549.5,53.4831,25900.5,48.5206,
20180401140500,81930,53281.2,55200,28648.8,53.769,25999.8,48.7973,
20180401141000,81930,53248.5,55200,28681.5,53.8634,26032.5,48.8886,
20180401141500,81930,53121.2,55200,28808.8,54.2322,26159.8,49.2455,
20180401142000,81930,53670.9,55200,28259.1,52.6526,25610.1,47.7169,
20180401142500,81930,53487.7,55200,28442.3,53.1755,25793.3,48.2229,
20180401143000,81930,53443.7,55200,28486.3,53.3016,25837.3,48.345,
20180401143500,81930,53571.3,55200,28358.7,52.9363,25709.7,47.9915,
20180401144000,81930,53593.7,55200,28336.3,52.8725,25687.3,47.9297,
20180401144500,81930,53546.9,55200,28383.1,53.006,25734.1,48.0589,
20180401145000,81930,53439.8,55200,28490.2,53.3128,25841.2,48.3558,
20180401145500,81930,53505.1,55200,28424.9,53.1255,25775.9,48.1746,
20180401150000,81930,53297,55200,28633,53.7234,25984,48.7532,
20180401150500,81930,53533.5,55200,28396.5,53.0444,25747.5,48.0961,
20180401151000,81930,53336.1,55200,28593.9,53.6107,25944.9,48.6441,
20180401151500,81930,53074.5,55200,28855.5,54.3679,26206.5,49.3768,
20180401152000,81930,53259.5,55200,28670.5,53.8317,26021.5,48.858,
20180401152500,81930,53446.8,55200,28483.2,53.2927,25834.2,48.3363,
20180401153000,81930,53477.2,55200,28452.8,53.2056,25803.8,48.252,
20180401153500,81930,53083.2,55200,28846.8,54.3426,26197.8,49.3523,
20180401154000,81930,52881.7,55200,29048.3,54.9306,26399.3,49.9213,
20180401154500,81930,52869.8,55200,29060.2,54.9656,26411.2,49.9552,
20180401155000,81930,53177.1,55200,28752.9,54.0701,26103.9,49.0886,
20180401155500,81930,53181.6,55200,28748.4,54.057,26099.4,49.076,
20180401160000,81930,53340.7,55200,28589.3,53.5975,25940.3,48.6313,
20180401160500,81930,53196.2,55200,28733.8,54.0147,26084.8,49.035,
20180401161000,81930,53275.5,55200,28654.5,53.7855,26005.5,48.8132,
20180401161500,81930,53147,55200,28783,54.1572,26134,49.1729,
20180401162000,81930,52931.3,55200,28998.7,54.7855,26349.7,49.7809,
20180401162500,81930,52973.1,55200,28956.9,54.6634,26307.9,49.6628,
20180401163000,81930,53292.9,55200,28637.1,53.7353,25988.1,48.7646,
20180401163500,81930,53208.9,55200,28721.1,53.9781,26072.1,48.9996,
20180401164000,81930,53164.7,55200,28765.3,54.106,26116.3,49.1234,
20180401164500,81930,53340.6,55200,28589.4,53.5978,25940.4,48.6316,
20180401165000,81930,52634.6,55200,29295.5,55.6582,26646.5,50.6254,
20180401165500,81930,52793.5,55200,29136.5,55.1896,26487.5,50.1719,
20180401170000,81930,53185,55200,28745,54.0472,26096,49.0665,
20180401170500,81930,52896.5,55200,29033.5,54.8875,26384.5,49.8796,
20180401171000,81930,53016.3,55200,28913.7,54.5375,26264.7,49.5409,
20180401171500,81930,53057.9,55200,28872.1,54.4162,26223.1,49.4236,
20180401172000,81930,52999.8,55200,28930.2,54.5854,26281.2,49.5873,
20180401172500,81930,53201.1,55200,28728.9,54.0006,26079.9,49.0214,
20180401173000,81930,53365.6,55200,28564.4,53.526,25915.4,48.5621,
20180401173500,81930,53312.3,55200,28617.7,53.6794,25968.7,48.7105,
20180401174000,81930,53403.3,55200,28526.7,53.4175,25877.7,48.4571,
20180401174500,81930,53459.2,55200,28470.8,53.2571,25821.8,48.3019,
20180401175000,81930,53337.6,55200,28592.4,53.6064,25943.4,48.6399,
20180401175500,81930,53875,55200,28055,52.0743,25406,47.1573,
20180401180000,81930,53666.4,55200,28263.6,52.6653,25614.6,47.7292,
20180401180500,81930,53920.7,55200,28009.3,51.9454,25360.3,47.0326,
20180401181000,83328,54147.2,55200,29180.8,53.8916,26531.8,48.9993,
20180401181500,83328,54031.7,55200,29296.3,54.2205,26647.3,49.3179,
20180401182000,83328,54318.3,55200,29009.7,53.4068,26360.7,48.53,
20180401182500,83328,54654.9,55200,28673.1,52.4621,26024.1,47.6153,
20180401183000,83328,54709.8,55200,28618.2,52.3092,25969.2,47.4673,
20180401183500,83328,55186.3,55200,28141.7,50.994,25492.7,46.1939,
20180401184000,83328,55327.2,55200,28000.8,50.6095,25351.8,45.8216,
20180401184500,83328,55681.9,55200,27646.1,49.65,24997.1,44.8927,
20180401185000,83328,55521.9,55200,27806.1,50.0812,25157.1,45.3101,
20180401185500,83328,55460.1,55200,27867.9,50.2486,25218.9,45.4722,
20180401190000,83328,55405.3,55200,27922.7,50.3971,25273.7,45.616,
20180401190500,83328,55810.5,55200,27517.5,49.3054,24868.5,44.5589,
20180401191000,83328,56105.8,55200,27222.2,48.5193,24573.2,43.7979,
20180401191500,83328,56205.6,55200,27122.4,48.2557,24473.4,43.5427,
20180401192000,83328,56375.9,55200,26952.1,47.8079,24303.1,43.1091,
20180401192500,83328,56407.5,55200,26920.5,47.7251,24271.5,43.029,
20180401193000,83328,56296.1,55200,27031.9,48.0174,24382.9,43.312,
20180401193500,83328,56442.1,55200,26885.9,47.6345,24236.9,42.9412,
20180401194000,83328,56218.2,55200,27109.8,48.2224,24460.8,43.5104,
20180401194500,83328,56611.9,55200,26716.1,47.1916,24067.1,42.5124,
20180401195000,84193,56439.9,55200,27753.1,49.1727,25104.1,44.4792,
20180401195500,84193,56371.9,55200,27821.1,49.3528,25172.1,44.6536,
20180401200000,84193,56505.1,55200,27687.9,49.0008,25038.9,44.3127,
20180401200500,84193,56268.5,55200,27924.5,49.6273,25275.5,44.9195,
20180401201000,84193,56506.9,55200,27686.1,48.9958,25037.1,44.3079,
20180401201500,84193,56372.1,55200,27820.9,49.3521,25171.9,44.653,
20180401202000,84193,56402.9,55200,27790.1,49.2707,25141.1,44.5742,
20180401202500,84193,56284.9,55200,27908.1,49.5837,25259.1,44.8773,
20180401203000,84193,56293.9,55200,27899.1,49.5598,25250.1,44.8541,
20180401203500,84193,56472.7,55200,27720.3,49.0861,25071.3,44.3953,
20180401204000,84193,56472.8,55200,27720.2,49.0858,25071.2,44.3951,
20180401204500,84193,56243.7,55200,27949.3,49.6933,25300.3,44.9835,
20180401205000,84193,56021.2,55200,28171.8,50.2878,25522.8,45.5592,
20180401205500,84193,55774.7,55200,28418.3,50.9519,25769.3,46.2025,
20180401210000,84193,55850.8,55200,28342.2,50.7463,25693.2,46.0033,
20180401210500,84193,56022.5,55200,28170.5,50.2842,25521.5,45.5557,
20180401211000,84193,55774.7,55200,28418.3,50.9519,25769.3,46.2024,
20180401211500,84193,55764.4,55200,28428.6,50.98,25779.6,46.2296,
20180401212000,84193,55824.7,55200,28368.3,50.8167,25719.3,46.0715,
20180401212500,84193,55757.6,55200,28435.4,50.9981,25786.4,46.2472,
20180401213000,84193,55788.8,55200,28404.2,50.9138,25755.2,46.1656,
20180401213500,84193,55688.2,55200,28504.8,51.1865,25855.8,46.4296,
20180401214000,84193,55641.6,55200,28551.4,51.313,25902.4,46.5522,
20180401214500,84193,55413.7,55200,28779.3,51.9354,26130.3,47.155,
20180401215000,84193,55549.6,55200,28643.4,51.5636,25994.4,46.7949,
20180401215500,84193,55602.1,55200,28590.9,51.4204,25941.9,46.6562,
20180401220000,84193,55636.3,55200,28556.7,51.3274,25907.7,46.5661,
20180401220500,84193,56168.8,55200,28024.2,49.8928,25375.2,45.1766,
20180401221000,84193,55919.4,55200,28273.6,50.5615,25624.6,45.8243,
20180401221500,84193,55678.8,55200,28514.2,51.2119,25865.2,46.4543,
20180401222000,84193,55827.7,55200,28365.3,50.8086,25716.3,46.0636,
20180401222500,84193,55743.6,55200,28449.4,51.0362,25800.4,46.2841,
20180401223000,84193,55481.4,55200,28711.6,51.7499,26062.6,46.9753,
20180401223500,84193,55436.6,55200,28756.4,51.8725,26107.4,47.0941,
20180401224000,84193,55277.3,55200,28915.7,52.3103,26266.7,47.5181,
20180401224500,84193,55075.7,55200,29117.3,52.8677,26468.3,48.0579,
20180401225000,83791,55210.4,55200,28580.6,51.7667,25931.6,46.9687,
20180401225500,83791,54928.1,55200,28862.9,52.5468,26213.9,47.7241,
20180401230000,83791,55096.9,55200,28694.1,52.0793,26045.1,47.2714,
20180401230500,83791,55410.1,55200,28380.9,51.2198,25731.9,46.4391,
20180401231000,83791,55658.2,55200,28132.8,50.5457,25483.8,45.7863,
20180401231500,83791,55132,55200,28659,51.9826,26010,47.1778,
20180401232000,83791,54905.6,55200,28885.4,52.6091,26236.4,47.7845,
20180401232500,83791,54651.4,55200,29139.6,53.319,26490.6,48.4719,
20180401233000,83791,54290.3,55200,29500.7,54.3387,26851.7,49.4594,
20180401233500,83791,54117.8,55200,29673.2,54.8309,27024.2,49.936,
20180401234000,83791,54268.8,55200,29522.2,54.4,26873.2,49.5187,
20180401234500,83791,53835.9,55200,29955.1,55.6415,27306.1,50.721,
20180401235000,83791,53550.8,55200,30240.2,56.4702,27591.2,51.5235,
20180401235500,83791,52635,55200,31156,59.1925,28507,54.1598,
20180402000000,83791,52363.2,55200,31427.8,60.0189,28778.8,54.96,
20180402000500,83791,52060,55200,31731,60.9507,29082,55.8623,
20180402001000,83791,52125.1,55200,31665.9,60.7498,29016.9,55.6678,
20180402001500,83791,51957.2,55200,31833.8,61.2693,29184.8,56.1708,
20180402002000,83791,51615.4,55200,32175.6,62.3371,29526.6,57.2049,
20180402002500,83791,51359.6,55200,32431.4,63.1456,29782.4,57.9879,
20180402003000,83791,51425.2,55200,32365.8,62.9377,29716.8,57.7865,
20180402003500,83791,51394.3,55200,32396.7,63.0356,29747.7,57.8814,
20180402004000,83791,50923.9,66030,32867.1,64.5416,30218.1,59.3397,
20180402004500,83791,50547.5,66030,33243.5,65.767,30594.5,60.5264,
20180402005000,83791,50616.4,66030,33174.6,65.5412,30525.6,60.3077,
20180402005500,83791,50184.9,66030,33606.1,66.9646,30957.1,61.6861,
20180402010000,83791,50387.6,66030,33403.4,66.2928,30754.4,61.0355,
20180402010500,83791,50382.2,66030,33408.8,66.3106,30759.8,61.0528,
20180402011000,83791,50609.3,66030,33181.7,65.5643,30532.7,60.3301,
20180402011500,83791,50339,66030,33452,66.4536,30803,61.1913,
20180402012000,83791,50535.9,66030,33255.1,65.8048,30606.1,60.563,
20180402012500,83791,49916.1,66030,33874.9,67.8638,31225.9,62.5568,
20180402013000,83791,49736.8,66030,34054.2,68.4687,31405.2,63.1427,
20180402013500,83791,49652.3,66030,34138.7,68.7556,31489.7,63.4205,
20180402014000,83791,49707.4,66030,34083.6,68.5685,31434.6,63.2393,
20180402014500,83791,49544,66030,34247,69.1244,31598,63.7776,
20180402015000,83791,50055.9,66030,33735.1,67.395,31086.1,62.1029,
20180402015500,83791,49986.8,66030,33804.2,67.6264,31155.3,62.327,
20180402020000,83791,49957.1,66030,33833.9,67.7258,31184.9,62.4233,
20180402020500,83791,50024.9,66030,33766.1,67.4987,31117.1,62.2033,
20180402021000,83791,49903.7,66030,33887.3,67.9054,31238.3,62.5972,
20180402021500,83791,49678,66030,34113,68.6682,31464,63.3359,
20180402022000,83791,49834.9,66030,33956.1,68.1372,31307.1,62.8217,
20180402022500,83791,50168.1,66030,33622.9,67.0205,30973.9,61.7403,
20180402023000,83791,50055.2,66030,33735.8,67.3972,31086.8,62.105,
20180402023500,83791,49934.5,66030,33856.5,67.8017,31207.5,62.4968,
20180402024000,83791,49876.3,66030,33914.7,67.9977,31265.7,62.6866,
20180402024500,83791,49976.3,66030,33814.7,67.6614,31165.7,62.3609,
20180402025000,83791,50070.5,66030,33720.5,67.346,31071.5,62.0554,
20180402025500,83791,50682.1,66030,33108.9,65.3265,30459.9,60.0998,
20180402030000,83791,50669.2,66030,33121.8,65.3687,30472.8,60.1407,
20180402030500,83791,50466.1,66030,33324.9,66.0341,30675.9,60.785,
20180402031000,83791,50471.9,66030,33319.1,66.0152,30670.1,60.7667,
20180402031500,83791,50523.9,66030,33267.1,65.8441,30618.1,60.6011,
20180402032000,83791,50811.4,66030,32979.6,64.906,30330.6,59.6926,
20180402032500,83791,50706.4,66030,33084.6,65.2474,30435.6,60.0232,
20180402033000,83791,50586.1,66030,33204.9,65.6404,30555.9,60.4037,
20180402033500,83791,50505.4,66030,33285.6,65.905,30636.6,60.6601,
20180402034000,83791,50841.8,66030,32949.2,64.8075,30300.2,59.5972,
20180402034500,83791,50633.3,66030,33157.7,65.486,30508.7,60.2543,
20180402035000,83791,50678.7,66030,33112.3,65.3376,30463.3,60.1106,
20180402035500,83791,50527.4,66030,33263.6,65.8329,30614.6,60.5902,
20180402040000,83791,50821.7,66030,32969.3,64.8724,30320.3,59.6601,
20180402040500,83791,50796,66030,32995,64.9559,30346,59.7409,
20180402041000,83791,51246.5,66030,32544.5,63.5058,29895.5,58.3366,
20180402041500,83791,51223.6,66030,32567.4,63.579,29918.4,58.4076,
20180402042000,83791,51491.7,66030,32299.3,62.7273,30080.3,58.4179,
20180402042500,83791,51460.9,66030,32330.1,62.8246,30111.1,58.5126,
20180402043000,83791,51514.5,66030,32276.5,62.6552,30057.5,58.3477,
20180402043500,83791,51670.4,66030,32120.6,62.1644,29901.6,57.8698,
20180402044000,83791,51560.9,66030,32230.1,62.5087,30011.1,58.2051,
20180402044500,83791,51772.5,66030,32018.5,61.8445,29799.5,57.5585,
20180402045000,83791,51889.2,66030,31901.8,61.4807,29682.8,57.2043,
20180402045500,83791,51986.4,66030,31804.6,61.1788,29585.6,56.9104,
20180402050000,83791,52366.7,66030,31424.3,60.0081,29205.3,55.7706,
20180402050500,83791,52396.1,66030,31394.9,59.9184,29175.9,55.6834,
20180402051000,83791,52911.9,66030,30879.1,58.3594,28660.1,54.1657,
20180402051500,83791,52783.6,66030,31007.4,58.7444,28788.4,54.5405,
20180402052000,83791,52696.8,66030,31094.2,59.0057,28875.2,54.7948,
20180402052500,83791,52893.6,66030,30897.4,58.4143,28678.4,54.2191,
20180402053000,83791,53111.5,66030,30679.5,57.7644,28460.5,53.5864,
20180402053500,83791,53519.7,66030,30271.3,56.561,28052.3,52.4149,
20180402054000,83791,53679.9,66030,30111.1,56.0938,27892.1,51.9601,
20180402054500,83791,53892.2,66030,29898.8,55.4789,27679.8,51.3614,
20180402055000,83791,53941.7,66030,29849.3,55.3363,27630.3,51.2226,
20180402055500,83791,54225.6,66030,29565.4,54.5229,27346.4,50.4307,
20180402060000,83791,54602.7,66030,29188.3,53.4557,26969.3,49.3918,
20180402060500,83791,54981.4,66030,28809.6,52.3989,26590.6,48.363,
20180402061000,83791,55364.3,66030,28426.7,51.3448,26207.7,47.3368,
