기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20130601000000,66967.0,51579.86,56000.0,15387.14,29.83169,15123.14,29.31986
20130601000500,66967.0,51139.01,56000.0,15827.99,30.95091,15563.99,30.43467
20130601001000,66967.0,50954.83,56000.0,16012.17,31.42425,15748.17,30.90615
20130601001500,66967.0,50559.8,56000.0,16407.2,32.45107,16143.2,31.92892
20130601002000,66967.0,50361.41,56000.0,16605.59,32.97284,16341.59,32.44863
20130601002500,66967.0,50083.88,56000.0,16883.12,33.70969,16619.12,33.18258
20130601003000,66967.0,49524.21,56000.0,17442.79,35.22072,17178.79,34.68765
20130601003500,66967.0,49129.96,56000.0,17837.04,36.30584,17573.04,35.76849
20130601004000,66967.0,49363.35,56000.0,17603.65,35.66138,17339.65,35.12657
20130601004500,66967.0,49442.02,56000.0,17524.98,35.44552,17260.98,34.91156
20130601005000,66967.0,49177.54,56000.0,17789.46,36.17395,17525.46,35.63712
20130601005500,66967.0,49046.87,56000.0,17920.13,36.53674,17656.13,35.99848
20130601010000,66967.0,48704.52,56000.0,18262.48,37.49648,17998.48,36.95443
20130601010500,66967.0,48614.05,56000.0,18352.95,37.75235,18088.95,37.2093
20130601011000,66967.0,48348.59,56000.0,18618.41,38.50869,18354.41,37.96266
20130601011500,66967.0,48513.55,56000.0,18453.45,38.03772,18189.45,37.49354
20130601012000,66967.0,48098.08,56000.0,18868.92,39.23009,18604.92,38.68122
20130601012500,66967.0,47729.67,56000.0,19237.33,40.30476,18973.33,39.75165
20130601013000,66967.0,48307.5,56000.0,18659.5,38.6265,18395.5,38.08001
20130601013500,66967.0,48215.1,56000.0,18751.9,38.89217,18487.9,38.34463
20130601014000,66967.0,48333.63,56000.0,18633.37,38.55155,18369.37,38.00535
20130601014500,66967.0,48253.96,56000.0,18713.04,38.78033,18449.04,38.23322
20130601015000,66967.0,48043.83,56000.0,18923.17,39.3873,18659.17,38.8378
20130601015500,66967.0,48282.53,56000.0,18684.47,38.6982,18420.47,38.15141
20130601020000,66967.0,48257.55,56000.0,18709.45,38.77,18445.45,38.22293
20130601020500,66967.0,48408.61,56000.0,18558.39,38.33696,18294.39,37.7916
20130601021000,66967.0,48476.1,56000.0,18490.9,38.14436,18226.9,37.59976
20130601021500,66967.0,48220.34,56000.0,18746.66,38.87709,18482.66,38.32961
20130601022000,66967.0,47973.37,56000.0,18993.63,39.59202,18729.63,39.04172
20130601022500,66967.0,47906.1,56000.0,19060.9,39.78804,18796.9,39.23696
20130601023000,66967.0,48361.18,56000.0,18605.82,38.47264,18341.82,37.92675
20130601023500,66967.0,48228.11,56000.0,18738.89,38.85471,18474.89,38.30731
20130601024000,66967.0,48076.32,56000.0,18890.68,39.29311,18626.68,38.74398
20130601024500,66967.0,47951.98,56000.0,19015.02,39.65429,18751.02,39.10374
20130601025000,64842.0,48161.46,56000.0,16680.54,34.63462,15567.54,32.32365
20130601025500,64637.0,47724.26,56000.0,16912.74,35.43845,15799.74,33.1063
20130601030000,64637.0,47665.83,56000.0,16971.17,35.60449,15858.17,33.26948
20130601030500,64637.0,47879.67,56000.0,16757.33,34.99883,15644.33,32.67426
20130601031000,64637.0,48172.14,56000.0,16464.85,34.1792,15351.85,31.86874
20130601031500,64637.0,48175.94,56000.0,16461.06,34.16864,15348.06,31.85835
20130601032000,64637.0,48053.6,56000.0,16583.4,34.51022,15470.4,32.19405
20130601032500,64637.0,47862.89,56000.0,16774.11,35.04617,15661.11,32.72077
20130601033000,64637.0,47911.82,56000.0,16725.18,34.90825,15612.18,32.58523
20130601033500,64637.0,48132.21,56000.0,16504.79,34.29054,15391.79,31.97816
20130601034000,64637.0,48006.32,56000.0,16630.68,34.64268,15517.68,32.32424
20130601034500,64637.0,48027.9,56000.0,16609.1,34.58218,15496.1,32.26478
20130601035000,64637.0,47796.21,56000.0,16840.79,35.23458,15727.79,32.90594
