기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20121201053500,72768.0,58412.73,60800.0,14355.27,24.57558,10832.27,18.54436
20121201054000,72768.0,58540.86,60800.0,14227.14,24.30292,10704.14,18.2849
20121201054500,72768.0,58504.56,60800.0,14263.44,24.38005,10740.44,18.3583
20121201055000,72768.0,58621.3,60800.0,14146.7,24.13236,10623.7,18.1226
20121201055500,72768.0,58795.09,60800.0,13972.91,23.76543,10449.91,17.77343
20121201060000,72768.0,58875.23,60800.0,13892.76,23.59696,10369.76,17.61312
20121201060500,72768.0,59073.12,60800.0,13694.88,23.18292,10171.88,17.21913
20121201061000,72768.0,59092.63,60800.0,13675.37,23.14226,10152.37,17.18044
20121201061500,72768.0,59159.23,60800.0,13608.77,23.00363,10085.77,17.04851
20121201062000,72768.0,59157.89,60800.0,13610.1,23.0064,10087.1,17.05116
20121201062500,72768.0,59427.46,60800.0,13340.54,22.44844,9817.538,16.5202
20121201063000,72768.0,59275.7,60800.0,13492.3,22.76193,9969.297,16.81852
20121201063500,72768.0,59333.88,60800.0,13434.12,22.64157,9911.123,16.70399
20121201064000,72768.0,59279.97,60800.0,13488.03,22.7531,9965.031,16.81012
20121201064500,72768.0,59278.21,60800.0,13489.79,22.75675,9966.794,16.81359
20121201065000,72768.0,59508.02,60800.0,13259.98,22.28268,9736.982,16.36247
20121201065500,72768.0,59331.36,60800.0,13436.64,22.64677,9913.636,16.70893
20121201070000,72768.0,59537.68,60800.0,13230.32,22.22175,9707.317,16.30449
20121201070500,72768.0,59239.64,60800.0,13528.36,22.83667,10005.36,16.88964
20121201071000,72563.0,59104.12,60800.0,13458.88,22.77148,9935.882,16.81081
20121201071500,72563.0,59180.27,60800.0,13382.73,22.61349,9859.729,16.6605
20121201072000,72563.0,59298.64,60800.0,13264.36,22.36875,9741.362,16.42763
20121201072500,72563.0,59236.49,60800.0,13326.51,22.49713,9803.508,16.54978
20121201073000,72563.0,59057.68,60800.0,13505.32,22.86801,9982.318,16.90266
20121201073500,72563.0,59148.21,60800.0,13414.79,22.67996,9891.793,16.72374
20121201074000,72563.0,59294.54,60800.0,13268.46,22.37721,9745.462,16.43568
20121201074500,72563.0,59330.78,60800.0,13232.22,22.30246,9709.224,16.36456
20121201075000,72563.0,58851.21,60800.0,13711.79,23.29908,10188.79,17.31279
20121201075500,72563.0,58732.17,60800.0,13830.83,23.54899,10307.83,17.55057
20121201080000,72563.0,58839.11,60800.0,13723.89,23.32443,10200.89,17.33692
20121201080500,72263.0,58796.76,60800.0,13466.24,22.90303,9943.239,16.9112
20121201081000,72263.0,58831.48,60800.0,13431.52,22.8305,9908.519,16.84221
20121201081500,72263.0,58658.57,60800.0,13604.43,23.19256,10081.43,17.18662
20121201082000,72263.0,58576.75,60800.0,13686.25,23.36465,10163.25,17.35032
20121201082500,72263.0,58602.88,60800.0,13660.12,23.30963,10137.12,17.29798
20121201083000,72263.0,58821.97,60800.0,13441.03,22.85036,9918.032,16.8611
20121201083500,72263.0,59223.45,60800.0,13039.55,22.01756,9516.555,16.0689
20121201084000,72263.0,59442.59,60800.0,12820.42,21.56773,9297.415,15.641
20121201084500,72263.0,59700.85,60800.0,12562.15,21.04183,9039.153,15.14075
20121201085000,72263.0,59752.26,60800.0,12510.74,20.93769,8987.742,15.04168
20121201085500,72263.0,59702.16,60800.0,12560.84,21.03917,9037.84,15.13821
20121201090000,72263.0,59408.86,60800.0,12854.14,21.63674,9331.142,15.70665
20121201090500,72263.0,59266.8,60800.0,12996.2,21.92829,9473.197,15.98399
20121201091000,72263.0,59417.37,60800.0,12845.63,21.61932,9322.631,15.69008
20121201091500,72263.0,59368.4,60800.0,12894.6,21.71964,9371.6,15.7855
20121201092000,71863.0,59009.64,60800.0,12853.36,21.78179,9330.358,15.81158
20121201092500,71863.0,59480.32,60800.0,12382.68,20.81811,8859.679,14.89514
20121201093000,71863.0,59673.24,60800.0,12189.76,20.42752,8666.764,14.5237
20121201093500,71863.0,59655.78,60800.0,12207.22,20.46276,8684.22,14.55721
20121201094000,71863.0,59901.11,60800.0,11961.89,19.96939,8438.888,14.08803
20121201094500,71863.0,60013.97,60800.0,11849.03,19.74379,8326.033,13.87349
20121201095000,71863.0,60300.03,60800.0,11562.97,19.17573,8039.973,13.33328
20121201095500,71863.0,60506.45,60800.0,11356.55,18.76915,7833.548,12.94663
20121201100000,71837.0,60466.23,60800.0,11370.76,18.80515,7847.765,12.97875
20121201100500,71837.0,60139.35,60800.0,11697.65,19.45091,8174.651,13.59285
20121201101000,71837.0,60265.67,60800.0,11571.33,19.20054,8048.333,13.35476
20121201101500,71837.0,60623.3,60800.0,11213.7,18.49734,7690.696,12.68604
20121201102000,71837.0,60611.99,60800.0,11225.01,18.51946,7702.012,12.70708
20121201102500,71837.0,60642.25,60800.0,11194.75,18.46031,7671.748,12.65083
20121201103000,71837.0,60967.26,60800.0,10869.74,17.82882,7346.743,12.05031
20121201103500,71837.0,60680.27,60800.0,11156.73,18.3861,7633.732,12.58025
20121201104000,71837.0,60926.71,60800.0,10910.29,17.90724,7387.29,12.12488
20121201104500,71837.0,60942.29,60800.0,10894.71,17.8771,7371.712,12.09622
20121201105000,71837.0,61052.86,60800.0,10784.14,17.66361,7261.14,11.8932
20121201105500,71837.0,61081.44,60800.0,10755.56,17.60855,7232.558,11.84084
20121201110000,71837.0,61086.09,60800.0,10750.91,17.5996,7227.908,11.83233
20121201110500,71837.0,60700.79,60800.0,11136.21,18.34607,7613.208,12.54219
20121201111000,71837.0,61105.75,60800.0,10731.25,17.56177,7208.251,11.79636
20121201111500,71837.0,61257.27,60800.0,10579.73,17.27099,7056.734,11.51983
20121201112000,71837.0,60995.27,60800.0,10841.73,17.77471,7318.731,11.99885
20121201112500,71837.0,60876.46,60800.0,10960.54,18.00457,7437.544,12.21744
20121201113000,71837.0,60278.94,60800.0,11558.06,19.17429,8035.06,13.3298
20121201113500,71837.0,60508.52,60800.0,11328.48,18.72213,7805.484,12.89981
20121201114000,71837.0,60447.4,60800.0,11389.6,18.84217,7866.6,13.01396
20121201114500,71837.0,60343.09,60800.0,11493.91,19.0476,7970.912,13.20932
20121201115000,71837.0,59678.68,60800.0,12158.32,20.37298,8635.324,14.4697
20121201115500,71837.0,58963.91,60800.0,12873.09,21.83216,9350.094,15.85732
20121201120000,71837.0,58424.91,60800.0,13412.08,22.9561,9889.085,16.92614
20121201120500,71837.0,57885.58,60800.0,13951.42,24.10172,10428.42,18.01558
20121201121000,71837.0,57837.6,60800.0,13999.4,24.20467,10476.4,18.11347
20121201121500,71837.0,57356.46,60800.0,14480.53,25.24656,10957.53,19.10427
20121201122000,71837.0,57070.07,60800.0,14766.93,25.87508,11243.93,19.70196
20121201122500,71837.0,56941.81,60800.0,14895.19,26.15862,11372.19,19.9716
20121201123000,71837.0,57098.32,60800.0,14738.68,25.81281,11215.68,19.64276
20121201123500,71837.0,56936.51,60800.0,14900.49,26.17037,11377.49,19.98277
20121201124000,71837.0,56526.48,60800.0,15310.52,27.08556,11787.52,20.85309
20121201124500,71837.0,56194.13,60800.0,15642.87,27.83719,12119.87,21.56785
20121201125000,71837.0,56540.03,60800.0,15296.97,27.05511,11773.97,20.82413
20121201125500,71837.0,56369.68,60800.0,15467.32,27.43907,11944.32,21.18925
20121201130000,71837.0,56729.99,60800.0,15107.01,26.62967,11584.01,20.41955
20121201130500,71837.0,57336.73,60800.0,14500.27,25.28967,10977.27,19.14526
20121201131000,71837.0,57077.5,60800.0,14759.5,25.85871,11236.5,19.6864
20121201131500,71837.0,57709.52,60800.0,14127.48,24.48032,10604.48,18.37561
20121201132000,71837.0,57660.23,60800.0,14176.77,24.58673,10653.77,18.4768
20121201132500,71837.0,57429.19,60800.0,14407.81,25.08796,10884.81,18.95345
20121201133000,71837.0,57880.12,60800.0,13956.88,24.11343,10433.88,18.02671
20121201133500,71837.0,58034.46,60800.0,13802.54,23.78336,10279.54,17.71283
20121201134000,71837.0,57908.89,60800.0,13928.11,24.05176,10405.11,17.96806
20121201134500,71837.0,58089.59,60800.0,13747.41,23.66588,10224.41,17.60111
20121201135000,71837.0,57769.38,60800.0,14067.63,24.35136,10544.63,18.25297
20121201135500,71837.0,57904.86,60800.0,13932.15,24.06041,10409.15,17.97629
20121201140000,71837.0,57809.5,60800.0,14027.5,24.26505,10504.5,18.1709
20121201140500,71837.0,57612.8,60800.0,14224.2,24.68931,10701.2,18.57435
20121201141000,71837.0,57626.38,60800.0,14210.62,24.65991,10687.62,18.54639
20121201141500,71837.0,57719.47,60800.0,14117.53,24.45886,10594.53,18.3552
20121201142000,71837.0,57812.88,60800.0,14024.13,24.25779,10501.13,18.16399
20121201142500,71837.0,57700.34,60800.0,14136.66,24.50014,10613.66,18.39445
20121201143000,71837.0,57397.31,60800.0,14439.69,25.15744,10916.69,19.01952
20121201143500,71837.0,57563.02,60800.0,14273.98,24.79713,10750.98,18.67688
20121201144000,71837.0,57407.75,60800.0,14429.25,25.13466,10906.25,18.99786
20121201144500,71837.0,57069.54,60800.0,14767.46,25.87626,11244.46,19.70309
20121201145000,71837.0,57078.46,60800.0,14758.54,25.85659,11235.54,19.68438
20121201145500,71837.0,56772.99,60800.0,15064.01,26.53377,11541.01,20.32835
20121201150000,71837.0,56784.35,60800.0,15052.65,26.50846,11529.65,20.30428
20121201150500,71837.0,56761.47,60800.0,15075.53,26.55944,11552.53,20.35276
20121201151000,71837.0,56906.27,60800.0,14930.73,26.23742,11407.73,20.04653
20121201151500,72237.0,56694.61,60800.0,15542.39,27.41422,12019.39,21.20023
20121201152000,72237.0,56788.5,60800.0,15448.5,27.20357,11925.5,20.99985
20121201152500,72237.0,56776.31,60800.0,15460.69,27.23089,11937.69,21.02584
20121201153000,72237.0,56729.29,60800.0,15507.71,27.33634,11984.71,21.12614
20121201153500,72237.0,56676.23,60800.0,15560.77,27.45556,12037.77,21.23955
20121201154000,72237.0,56731.43,60800.0,15505.57,27.33153,11982.57,21.12156
20121201154500,72237.0,56549.37,60800.0,15687.63,27.74148,12164.63,21.51153
20121201155000,72237.0,56497.3,60800.0,15739.7,27.85921,12216.7,21.62352
20121201155500,72237.0,56436.98,60800.0,15800.02,27.99586,12277.02,21.7535
20121201160000,72237.0,56655.18,60800.0,15581.82,27.50291,12058.82,21.28459
20121201160500,72237.0,56686.72,60800.0,15550.28,27.43197,12027.28,21.21711
20121201161000,72237.0,56629.44,60800.0,15607.56,27.56085,12084.56,21.33971
20121201161500,72237.0,56795.13,60800.0,15441.87,27.18873,11918.87,20.98573
20121201162000,72237.0,56638.59,60800.0,15598.41,27.54025,12075.41,21.32011
20121201162500,72237.0,56637.09,60800.0,15599.91,27.54362,12076.91,21.32332
20121201163000,72237.0,56605.59,60800.0,15631.41,27.61461,12108.41,21.39085
20121201163500,72237.0,56575.5,60800.0,15661.5,27.68248,12138.5,21.45541
20121201164000,72237.0,56343.47,60800.0,15893.53,28.20828,12370.53,21.95556
20121201164500,72237.0,56767.68,60800.0,15469.32,27.25023,11946.32,21.04423
20121201165000,72237.0,56940.95,60800.0,15296.05,26.863,11773.05,20.67589
20121201165500,72237.0,56738.67,60800.0,15498.33,27.31529,11975.33,21.10612
20121201170000,72237.0,56767.29,60800.0,15469.71,27.25109,11946.71,21.04506
20121201170500,72237.0,56872.7,60800.0,15364.3,27.01525,11841.3,20.82071
20121201171000,72237.0,57102.13,60800.0,15134.87,26.50491,11611.87,20.33527
20121201171500,72237.0,57440.64,60800.0,14796.36,25.75939,11273.36,19.6261
20121201172000,72237.0,57686.08,60800.0,14550.92,25.22432,11027.92,19.11713
20121201172500,72237.0,57653.81,60800.0,14583.19,25.29441,11060.19,19.1838
20121201173000,72237.0,57770.64,60800.0,14466.36,25.04103,10943.36,18.94278
20121201173500,72237.0,58182.39,60800.0,14054.61,24.15611,10531.61,18.10102
20121201174000,72237.0,58255.52,60800.0,13981.48,24.00026,10458.48,17.95276
20121201174500,72237.0,58298.96,60800.0,13938.03,23.90786,10415.03,17.86487
20121201175000,72237.0,58587.27,60800.0,13649.73,23.29812,10126.73,17.28487
20121201175500,72237.0,58582.45,60800.0,13654.55,23.30826,10131.55,17.29451
20121201180000,72237.0,58740.28,60800.0,13496.72,22.97695,9973.722,16.97936
20121201180500,72237.0,58293.79,60800.0,13943.21,23.91885,10420.21,17.87533
20121201181000,72237.0,58165.2,60800.0,14071.8,24.19281,10548.8,18.13592
20121201181500,72237.0,58292.72,60800.0,13944.28,23.92113,10421.28,17.8775
20121201182000,72237.0,58439.28,60800.0,13797.72,23.61035,10274.72,17.58187
20121201182500,72237.0,58155.3,60800.0,14081.69,24.21395,10558.69,18.15603
20121201183000,72237.0,58198.33,60800.0,14038.67,24.12212,10515.67,18.06868
20121201183500,72237.0,58069.01,60800.0,14167.99,24.39855,10644.99,18.33163
20121201184000,72237.0,57989.88,60800.0,14247.12,24.5683,10724.12,18.4931
20121201184500,72237.0,58085.3,60800.0,14151.7,24.36366,10628.7,18.29844
20121201185000,72237.0,57822.88,60800.0,14414.12,24.92805,10891.12,18.83531
20121201185500,72237.0,57767.16,60800.0,14469.84,25.04856,10946.84,18.94994
20121201190000,72237.0,57669.35,60800.0,14567.65,25.26065,11044.65,19.15168
20121201190500,72237.0,57581.45,60800.0,14655.55,25.45185,11132.55,19.33356
20121201191000,72237.0,57714.71,60800.0,14522.29,25.1622,10999.29,19.05804
20121201191500,72237.0,57551.59,60800.0,14685.41,25.51694,11162.41,19.39548
20121201192000,72237.0,57682.58,60800.0,14554.42,25.23191,11031.42,19.12435
20121201192500,72237.0,57271.7,60800.0,14965.3,26.13037,11442.3,19.97898
20121201193000,72237.0,57466.6,60800.0,14770.4,25.70258,11247.4,19.57206
20121201193500,72237.0,57362.88,60800.0,14874.12,25.92986,11351.12,19.78826
20121201194000,72237.0,57305.66,60800.0,14931.34,26.05561,11408.34,19.90788
20121201194500,72237.0,57412.91,60800.0,14824.09,25.82014,11301.09,19.68389
20121201195000,72237.0,57555.19,60800.0,14681.81,25.50909,11158.81,19.38801
20121201195500,72237.0,57312.18,60800.0,14924.82,26.04127,11401.82,19.89423
20121201200000,72237.0,57472.9,60800.0,14764.1,25.6888,11241.1,19.55896
20121201200500,72237.0,57366.79,60800.0,14870.21,25.92129,11347.21,19.78011
20121201201000,72563.0,57454.21,60800.0,15108.79,26.29709,11585.79,20.16525
20121201201500,72563.0,57437.56,60800.0,15125.44,26.33371,11602.44,20.2001
20121201202000,72563.0,57559.61,60800.0,15003.39,26.06582,11480.39,19.94521
20121201202500,72563.0,57547.22,60800.0,15015.78,26.09297,11492.78,19.97104
20121201203000,72563.0,57244.14,60800.0,15318.86,26.76058,11795.86,20.60624
20121201203500,72563.0,57303.53,60800.0,15259.47,26.6292,11736.47,20.48124
20121201204000,72563.0,57273.83,60800.0,15289.17,26.69486,11766.17,20.54371
20121201204500,72563.0,57263.22,60800.0,15299.78,26.71833,11776.78,20.56604
20121201205000,72563.0,57150.48,60800.0,15412.51,26.9683,11889.51,20.80387
20121201205500,72563.0,56750.46,60800.0,15812.53,27.86327,12289.53,21.65539
20121201210000,72563.0,56679.43,60800.0,15883.57,28.02351,12360.57,21.80785
20121201210500,72563.0,56626.39,60800.0,15936.61,28.14344,12413.61,21.92196
20121201211000,72563.0,56715.62,60800.0,15847.38,27.94182,12324.38,21.73013
20121201211500,72563.0,56760.14,60800.0,15802.87,27.84149,12279.87,21.63466
20121201212000,72563.0,56913.73,60800.0,15649.27,27.49647,12126.27,21.3064
20121201212500,72563.0,56668.53,60800.0,15894.47,28.04815,12371.47,21.83129
20121201213000,72563.0,56782.11,60800.0,15780.89,27.79201,12257.89,21.58759
20121201213500,72563.0,57000.63,60800.0,15562.37,27.3021,12039.37,21.12147
20121201214000,72563.0,56975.68,60800.0,15587.32,27.35784,12064.32,21.1745
20121201214500,72563.0,57064.1,60800.0,15498.9,27.16051,11975.9,20.98676
20121201215000,72563.0,56976.5,60800.0,15586.5,27.35601,12063.5,21.17276
20121201215500,72563.0,57277.79,60800.0,15285.21,26.68611,11762.21,20.53538
20121201220000,72563.0,57853.59,60800.0,14709.41,25.42524,11186.41,19.33573
20121201220500,72563.0,58060.29,60800.0,14502.71,24.97871,10979.71,18.91088
20121201221000,72563.0,58271.93,60800.0,14291.07,24.52479,10768.07,18.47899
20121201221500,72563.0,58213.92,60800.0,14349.08,24.64888,10826.08,18.59706
20121201222000,72563.0,58228.86,60800.0,14334.14,24.61691,10811.14,18.56664
20121201222500,72563.0,58397.04,60800.0,14165.96,24.25801,10642.96,18.22517
20121201223000,72563.0,58419.88,60800.0,14143.12,24.20943,10620.12,18.17895
20121201223500,72563.0,58401.75,60800.0,14161.25,24.24799,10638.25,18.21564
20121201224000,72563.0,58374.84,60800.0,14188.16,24.30527,10665.16,18.27014
20121201224500,72563.0,58497.24,60800.0,14065.76,24.04517,10542.76,18.02266
20121201225000,72563.0,58831.91,60800.0,13731.09,23.33954,10208.09,17.35129
20121201225500,72563.0,58668.16,60800.0,13894.83,23.68377,10371.83,17.67881
20121201230000,72563.0,58892.55,60800.0,13670.44,23.21251,10147.44,17.23043
20121201230500,72563.0,59574.71,60800.0,12988.29,21.80167,9465.285,15.88809
20121201231000,72563.0,59989.49,60800.0,12573.51,20.95952,9050.509,15.08682
20121201231500,72563.0,60412.65,60800.0,12150.35,20.11227,8627.353,14.28071
20121201232000,72563.0,60726.29,60800.0,11836.71,19.49191,8313.711,13.69046
20121201232500,72563.0,60534.17,60800.0,12028.83,19.87115,8505.833,14.05129
20121201233000,72563.0,60443.63,60800.0,12119.37,20.0507,8596.37,14.22213
20121201233500,72563.0,60016.27,60800.0,12546.73,20.90555,9023.729,15.03547
20121201234000,72563.0,59952.25,60800.0,12610.75,21.03465,9087.747,15.15831
20121201234500,72563.0,59390.43,60800.0,13172.57,22.17962,9649.569,16.24768
20121201235000,72563.0,59363.33,60800.0,13199.67,22.23539,9676.667,16.30075
20121201235500,72563.0,58822.35,60800.0,13740.65,23.35958,10217.65,17.37036
20121202000000,72563.0,58512.39,60800.0,14050.6,24.01304,10527.6,17.99209
20121202000500,72563.0,58069.88,57500.0,14493.12,24.95807,10970.12,18.89124
20121202001000,72563.0,57727.16,57500.0,14835.84,25.69993,11312.84,19.59709
20121202001500,72563.0,57312.85,57500.0,15250.15,26.60861,11727.15,20.46164
20121202002000,72563.0,57395.92,57500.0,15167.08,26.42537,11644.08,20.2873
20121202002500,72563.0,56927.89,57500.0,15635.1,27.46475,12112.1,21.27622
20121202003000,72563.0,56655.34,57500.0,15907.67,28.07797,12384.67,21.85966
20121202003500,72563.0,56580.73,57500.0,15982.27,28.24684,12459.27,22.02034
20121202004000,72563.0,55944.59,57500.0,16618.41,29.70512,13095.41,23.40782
20121202004500,72563.0,56047.9,57500.0,16515.1,29.46604,12992.1,23.18034
20121202005000,72563.0,55937.32,57500.0,16625.68,29.72199,13102.68,23.42387
20121202005500,72563.0,55721.24,57500.0,16841.76,30.22502,13318.76,23.90248
20121202010000,72563.0,55270.7,57500.0,17292.3,31.28656,13769.3,24.91248
20121202010500,72563.0,55181.09,57500.0,17381.92,31.49977,13858.92,25.11534
20121202011000,72563.0,54907.18,57500.0,17655.82,32.15577,14132.82,25.73948
20121202011500,72563.0,54627.46,57500.0,17935.54,32.83247,14412.54,26.38333
20121202012000,72563.0,54443.98,57500.0,18119.03,33.28013,14596.02,26.80926
20121202012500,72563.0,54426.83,57500.0,18136.17,33.32212,14613.17,26.84921
20121202013000,72563.0,54256.92,57500.0,18306.08,33.73962,14783.08,27.24644
20121202013500,72563.0,54257.2,57500.0,18305.8,33.73894,14782.8,27.24579
20121202014000,72563.0,54051.3,57500.0,18511.7,34.24839,14988.7,27.7305
20121202014500,72563.0,53838.14,57500.0,18724.86,34.77991,15201.86,28.23622
20121202015000,72563.0,53700.88,57500.0,18862.12,35.12441,15339.12,28.564
20121202015500,72563.0,53589.97,57500.0,18973.03,35.40407,15450.03,28.83008
20121202020000,72563.0,53408.01,57500.0,19154.99,35.8654,15631.99,29.26901
20121202020500,72563.0,53134.46,57500.0,19428.54,36.56486,15905.54,29.93451
20121202021000,72563.0,53112.91,57500.0,19450.09,36.62025,15927.09,29.98722
20121202021500,72563.0,52720.07,57500.0,19842.93,37.63829,16319.93,30.95582
20121202022000,72925.0,52790.78,57500.0,20134.22,38.13966,16611.22,31.46614
20121202022500,72925.0,52520.39,57500.0,20404.61,38.85084,12869.61,24.50403
20121202023000,72925.0,52424.07,57500.0,20500.93,39.10594,12965.93,24.73277
20121202023500,72925.0,52566.01,57500.0,20358.99,38.73034,12823.99,24.39598
20121202024000,72925.0,52724.35,57500.0,20200.65,38.3137,12665.65,24.02239
20121202024500,72925.0,52640.37,57500.0,20284.63,38.53436,12749.63,24.22025
20121202025000,72925.0,52618.32,57500.0,20306.68,38.59241,12771.68,24.27231
20121202025500,72925.0,52894.7,57500.0,20030.3,37.86826,12495.3,23.62298
20121202030000,72925.0,52695.75,57500.0,20229.25,38.38877,12694.25,24.0897
20121202030500,72925.0,52952.91,57500.0,19972.09,37.71669,12437.08,23.48706
20121202031000,72925.0,52785.68,57500.0,20139.32,38.153,12604.32,23.87829
20121202031500,72925.0,52531.41,57500.0,20393.58,38.82169,12858.58,24.4779
20121202032000,72925.0,52555.45,57500.0,20369.55,38.75821,12834.55,24.42097
20121202032500,72925.0,52686.04,57500.0,20238.97,38.41429,12703.97,24.11259
20121202033000,72925.0,52718.67,57500.0,20206.33,38.32861,12671.33,24.03576
20121202033500,72925.0,53117.61,57500.0,19807.39,37.28968,12272.39,23.10418
20121202034000,72925.0,52985.09,57500.0,19939.91,37.63306,12404.91,23.41208
20121202034500,72925.0,52942.21,57500.0,19982.79,37.74454,12447.79,23.51204
20121202035000,72925.0,53063.09,57500.0,19861.91,37.43074,12326.91,23.23066
20121202035500,72925.0,53146.19,57500.0,19778.81,37.21585,12243.81,23.03798
20121202040000,72925.0,52939.6,57500.0,19985.4,37.75132,12450.4,23.51811
20121202040500,72925.0,53012.25,57500.0,19912.75,37.56255,12377.75,23.34885
