기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20120604090000,67265,58122.29,62700,9142.708,15.73012,9142.708,15.73012
20120604100000,67127,60007.71,62700,7119.288,11.86395,7119.288,11.86395
20120604110000,66727,61697.45,62700,5029.553,8.151963,5029.553,8.151963
20120604120000,66557,59882.32,62700,6674.678,11.14633,6674.678,11.14633
20120604130000,66735,58762.09,62700,7972.912,13.56812,7972.912,13.56812
20120604140000,66735,61970.23,62700,4764.771,7.688807,4764.771,7.688807
20120604150000,66735,61481.46,62700,5253.544,8.544925,5253.544,8.544925
20120604160000,66735,62054.54,62700,4680.458,7.54249,4680.458,7.54249
20120604170000,66735,61461.32,62700,5273.678,8.580482,5273.678,8.580482
20120604180000,66873,60841.09,62700,6031.91,9.914205,6031.91,9.914205
20120604190000,66873,60498.9,62700,6374.096,10.53589,6374.096,10.53589
20120604200000,66873,60692.39,62700,6180.606,10.18349,6180.606,10.18349
20120604210000,66873,58939.28,62700,7933.724,13.46084,7933.724,13.46084
20120604220000,66873,57509.46,62700,9363.538,16.28173,9363.538,16.28173
20120604230000,66873,55112.64,62700,11760.36,21.33877,11760.36,21.33877
20120605000000,66873,52281.58,59400,14591.42,27.90929,14591.42,27.90929
20120605010000,66873,50564.62,62300,16308.38,32.25255,16308.38,32.25255
20120605020000,66873,50139.13,62400,16733.88,33.37489,16733.88,33.37489
20120605030000,66982,50485.75,62400,16496.25,32.67507,16496.25,32.67507
20120605040000,66982,50344.73,62400,16637.27,33.04669,16637.27,33.04669
20120605050000,66982,50515.12,62400,16466.88,32.59792,16466.88,32.59792
20120605060000,66982,50586.43,62400,16395.57,32.41101,16395.57,32.41101
20120605070000,66982,52034.68,62400,14947.32,28.72569,14947.32,28.72569
20120605080000,66919,54926.26,62400,11992.74,21.83426,11992.74,21.83426
20120605090000,66982,60229.52,62400,6752.483,11.21125,6752.483,11.21125
20120605100000,66982,61367.25,62400,5614.749,9.149423,5614.749,9.149423
20120605110000,67072,62614.66,62400,4457.339,7.118683,4457.339,7.118683
20120605120000,67132,60789.84,62400,6342.16,10.43293,6342.16,10.43293
20120605130000,66982,60130.07,62400,6851.935,11.39519,6851.935,11.39519
20120605140000,67132,62906.52,62400,4225.479,6.717075,4225.479,6.717075
20120605150000,67132,62373.9,62400,4758.096,7.628344,4758.096,7.628344
20120605160000,67325,62690.89,62400,4634.11,7.391999,4634.11,7.391999
20120605170000,67385,61975,62400,5409.998,8.729321,5409.998,8.729321
20120605180000,67385,62048.48,62400,5336.515,8.600556,5336.515,8.600556
20120605190000,67272,60777.68,62400,6494.322,10.68537,6401.322,10.53236
20120605200000,67272,61152.7,62400,6119.3,10.00659,6119.3,10.00659
20120605210000,67272,59871.19,62400,7400.812,12.36122,7400.812,12.36122
20120605220000,67272,58047.26,62400,9224.736,15.89177,9224.736,15.89177
20120605230000,67272,55338.84,62400,11933.15,21.56379,11933.15,21.56379
20120606000000,67272,52580.78,59400,14691.22,27.94028,14691.22,27.94028
20120606010000,67272,50223.38,59400,17048.62,33.94559,17048.62,33.94559
20120606020000,67272,50093.05,59400,17178.95,34.29409,17178.95,34.29409
20120606030000,67272,49623.97,59400,17648.03,35.56351,17648.03,35.56351
20120606040000,66613,49631.5,59400,16981.51,34.21518,16981.51,34.21518
20120606050000,66613,49645.91,59400,16967.08,34.17619,16967.08,34.17619
20120606060000,66613,50421.94,59400,16191.06,32.11113,14978.06,29.70543
20120606070000,66699,50728.39,59400,15970.61,31.4826,14757.61,29.09143
20120606080000,66699,50885.36,59400,15813.64,31.077,14600.64,28.6932
20120606090000,66699,54833.32,59400,11865.68,21.63954,10652.68,19.42738
20120606100000,66699,56559.31,59400,10139.69,17.92754,8926.69,15.78289
20120606110000,66499,58526.79,59400,7972.214,13.62148,7471.214,12.76546
20120606120000,66499,56522.48,59400,9976.522,17.65054,9475.522,16.76417
20120606130000,66499,56713.18,59400,9785.815,17.25492,9284.815,16.37153
20120606140000,66499,59068.41,59400,7430.594,12.57964,6929.594,11.73147
20120606150000,66613,58785.66,59400,7827.343,13.31506,7326.343,12.46281
20120606160000,66613,58494.44,59400,8118.561,13.8792,7617.561,13.02271
20120606170000,66613,56866.74,59400,9746.257,17.13876,9245.257,16.25776
20120606180000,66613,55967.91,59400,10645.09,19.01999,10144.09,18.12484
20120606190000,66613,56325.85,59400,10287.15,18.26364,9786.149,17.37417
20120606200000,66613,57594.91,59400,9018.093,15.65779,8517.093,14.78793
20120606210000,66613,57276.64,59400,9336.356,16.30046,8835.356,15.42576
20120606220000,66613,56312.26,59100,10300.74,18.29218,9799.741,17.4025
20120606230000,66613,53609.35,59100,13003.65,24.25632,12502.65,23.32178
20120607000000,66613,50266.85,63500,16346.15,32.51875,15845.15,31.52207
20120607010000,66613,47931.95,63500,18681.05,38.97411,18180.05,37.92888
20120607020000,66613,47525.88,63500,19087.12,40.16152,18586.12,39.10736
20120607030000,66791,47532.63,63500,19258.38,40.51612,19258.38,40.51612
20120607040000,66791,47668.03,63500,19122.97,40.11698,19122.97,40.11698
20120607050000,66791,47891.56,63500,18899.44,39.46297,18899.44,39.46297
20120607060000,66791,49076.07,63500,17714.92,36.09687,17714.92,36.09687
20120607070000,66791,51273.63,63500,15517.37,30.26383,15278.37,29.7977
20120607080000,66791,54511.02,63500,12279.98,22.52753,12279.98,22.52753
20120607090000,66791,60157.66,63500,6633.341,11.0266,6633.341,11.0266
20120607100000,66791,61126.96,63500,5664.043,9.266032,5664.043,9.266032
20120607110000,66821,62783.9,63500,4037.097,6.430148,4037.097,6.430148
20120607120000,66821,61068.42,63500,5752.578,9.419888,5752.578,9.419888
20120607130000,66821,60514.9,63500,6306.103,10.42074,6306.103,10.42074
20120607140000,66821,63160.7,63500,3660.299,5.795215,3660.299,5.795215
20120607150000,66821,62974.24,63500,3846.76,6.108467,3846.76,6.108467
20120607160000,66821,63019.34,63500,3801.658,6.032526,3801.658,6.032526
20120607170000,66775,62542.25,63500,4232.747,6.767819,4232.747,6.767819
20120607180000,66775,61440.02,63500,5334.984,8.683241,5334.984,8.683241
20120607190000,66775,61462.96,63500,5312.039,8.642667,5312.039,8.642667
20120607200000,66775,62028.52,63500,4746.477,7.652087,4746.477,7.652087
20120607210000,66775,61015.64,63500,5759.361,9.439156,5759.361,9.439156
20120607220000,66775,58583.16,63500,8191.84,13.98327,8191.84,13.98327
20120607230000,66775,55637.05,63500,11137.95,20.01894,11137.95,20.01894
20120608000000,66775,52705.75,63200,14069.24,26.69394,14069.24,26.69394
20120608010000,66775,51768.34,63200,15006.66,28.9881,15006.66,28.9881
20120608020000,66775,51045.28,63200,15729.72,30.81524,15729.72,30.81524
20120608030000,67318,50784.93,63200,16533.07,32.55507,16533.07,32.55507
20120608040000,67318,50412.3,63200,16905.7,33.53486,16905.7,33.53486
20120608050000,67318,50783.71,63200,16534.29,32.55826,15491.29,30.50445
20120608060000,67318,50749.45,63200,16568.55,32.64774,15525.55,30.59255
20120608070000,67318,53063.75,63200,14254.25,26.86249,13923.25,26.23871
20120608080000,67318,55385.01,63200,11932.99,21.54553,11932.99,21.54553
20120608090000,67318,60362,63200,6955.998,11.5238,6955.998,11.5238
20120608100000,67318,61410.77,63200,5907.234,9.619215,5907.234,9.619215
20120608110000,67341,62374.48,63200,4966.518,7.96242,4966.518,7.96242
20120608120000,67341,60489.68,63200,6851.321,11.32643,6851.321,11.32643
20120608130000,67341,60005.52,63200,7335.482,12.22468,7335.482,12.22468
20120608140000,67341,62624.38,63200,4716.616,7.531597,4716.616,7.531597
20120608150000,67341,62161.07,63200,5179.926,8.333071,5179.926,8.333071
20120608160000,67361,62261.35,63200,5099.653,8.190721,5099.653,8.190721
20120608170000,67424,61285.07,63200,6138.928,10.017,6138.928,10.017
20120608180000,67424,61101.6,63200,6322.397,10.34735,6322.397,10.34735
20120608190000,67424,60132.02,63200,7291.985,12.12663,7291.985,12.12663
20120608200000,67424,60230.23,63200,7193.766,11.94378,7193.766,11.94378
20120608210000,67424,58916.79,63200,8507.213,14.43937,8507.213,14.43937
20120608220000,67424,57336.29,63200,10087.71,17.59394,10087.71,17.59394
20120608230000,67424,55006.87,63200,12417.13,22.57378,12417.13,22.57378
20120609000000,67424,52274.19,59400,15149.81,28.98144,15149.81,28.98144
20120609010000,67424,50156.38,58200,17267.62,34.42756,17267.62,34.42756
20120609020000,67424,49979.02,58200,17444.98,34.90462,17444.98,34.90462
20120609030000,64304,49042.34,58200,15261.67,31.11937,15261.67,31.11937
20120609040000,64304,48774.3,58200,15529.7,31.83993,15529.7,31.83993
20120609050000,64304,48203.6,58200,16100.4,33.40083,16100.4,33.40083
20120609060000,64304,49072.98,58200,15231.02,31.0375,15231.02,31.0375
20120609070000,64304,49841.99,58200,14462.01,29.01571,14462.01,29.01571
20120609080000,64304,50780.04,58200,13523.96,26.63243,13523.96,26.63243
20120609090000,64304,54105.57,58200,10198.43,18.84913,10198.43,18.84913
20120609100000,64487,55718.4,58200,8768.603,15.73736,8768.603,15.73736
20120609110000,64487,57424.4,58200,7062.604,12.29896,6971.604,12.14049
20120609120000,64487,55821.1,58200,8665.903,15.52442,8574.903,15.3614
20120609130000,64287,55369.38,58200,8917.621,16.10569,8422.621,15.2117
20120609140000,64287,57651.19,58200,6635.81,11.51027,6140.81,10.65166
20120609150000,64287,56614.24,58200,7672.756,13.5527,6945.756,12.26857
20120609160000,64287,56273.6,58200,8013.404,14.24008,7286.404,12.94818
20120609170000,64287,54430.91,58200,9856.089,18.10752,9129.089,16.77188
20120609180000,64287,53562.25,58200,10724.75,20.02297,9569.753,17.8666
20120609190000,63414,53591.81,58200,9822.192,18.32779,8667.192,16.17261
20120609200000,63414,55135.13,58200,8278.871,15.0156,7123.871,12.92075
20120609210000,63414,54671.98,58200,8742.023,15.98995,7587.023,13.87735
20120609220000,64146,53857.17,58200,10288.83,19.10391,9133.827,16.95935
20120609230000,64146,51826.51,58200,12319.49,23.77064,11164.49,21.54205
20120610000000,64146,49485.64,53300,14660.36,29.62548,13505.36,27.29147
20120610010000,64146,47067.39,53300,17078.61,36.28543,15923.61,33.8315
20120610020000,64146,45766.91,53300,18379.1,40.15805,17224.1,37.63439
20120610030000,64982,45412.15,53300,19569.85,43.09385,15545.85,34.23279
20120610040000,64982,45150.91,53300,19831.09,43.92179,15807.09,35.00946
20120610050000,64982,44094.79,53300,20887.21,47.36889,16863.21,38.24309
20120610060000,64982,44139.73,53300,20842.27,47.21883,16818.27,38.10233
20120610070000,64582,45253.54,53300,19328.46,42.7115,15304.46,33.81937
20120610080000,64582,44726.43,53300,19855.57,44.39338,15831.57,35.39647
20120610090000,64282,46727.54,53300,17554.46,37.56768,13530.46,28.95606
20120610100000,64282,48402.13,53300,15879.87,32.8082,11855.87,24.49452
20120610110000,64282,49554.9,53300,14727.1,29.71876,10703.1,21.59847
20120610120000,64282,49211.73,53300,15070.27,30.62333,11046.27,22.44642
20120610130000,64282,50321.45,53300,13960.55,27.74275,9936.555,19.74616
20120610140000,64482,50791.36,53300,13690.64,26.95466,9666.639,19.03205
20120610150000,64482,50565.47,53300,13916.53,27.5218,9892.526,19.5638
20120610160000,64482,50402.73,53300,14079.27,27.93353,10055.27,19.94984
20120610170000,64182,50498.91,53300,13683.09,27.09581,9659.088,19.12732
20120610180000,65355,50293.74,53300,15061.26,29.94659,11037.26,21.9456
20120610190000,65655,50833.03,53300,14821.97,29.15815,10797.97,21.24203
20120610200000,65655,52394.51,53300,13260.49,25.30892,9236.487,17.62873
20120610210000,65655,52545.61,53300,13109.39,24.9486,9085.392,17.29049
20120610220000,65655,51511.12,53300,14143.88,27.45793,10119.88,19.64602
20120610230000,65655,49561.86,53300,16093.13,32.4708,12069.13,24.35166
20120611000000,65655,46796.12,63536,18858.88,40.30009,14834.88,31.70109
20120611010000,65655,44463.83,63536,21191.17,47.65934,17167.17,38.60928
20120611020000,65655,44337.36,63536,21317.64,48.08054,17293.64,39.00468
20120611030000,65655,43839.92,63536,21815.08,49.76078,17791.08,40.58193
20120611040000,67936,43280.2,63536,24655.79,56.96783,24655.79,56.96783
20120611050000,67936,43873.86,63536,24062.14,54.84392,24062.14,54.84392
20120611060000,67936,45891.11,63536,22044.89,48.0374,22044.89,48.0374
20120611070000,67936,48533.29,63536,19402.71,39.97813,19402.71,39.97813
20120611080000,67764,53179.91,63500,14584.09,27.42406,14584.09,27.42406
20120611090000,67764,59930.38,63500,7833.62,13.0712,7833.62,13.0712
20120611100000,67764,61959.23,63500,5804.764,9.368682,5804.764,9.368682
20120611110000,68406,62957.39,63500,5448.609,8.654439,5448.609,8.654439
20120611120000,68406,61270.76,63500,7135.243,11.64543,7135.243,11.64543
20120611130000,68406,60408.83,63500,7997.172,13.23842,7997.172,13.23842
20120611140000,68506,62921.55,63500,5584.447,8.875253,5584.447,8.875253
20120611150000,68562,62873.9,63500,5688.102,9.046841,5688.102,9.046841
20120611160000,68562,63244.32,63500,5317.685,8.408162,5317.685,8.408162
20120611170000,68562,62551.41,63500,6010.594,9.609047,6010.594,9.609047
20120611180000,68062,61581.68,63500,6480.315,10.52312,6480.315,10.52312
20120611190000,68062,60800.64,63500,7261.355,11.94289,7261.355,11.94289
20120611200000,68062,60720.6,63500,7341.401,12.09046,7341.401,12.09046
20120611210000,68062,59915.86,63500,8146.136,13.59596,8146.136,13.59596
20120611220000,68062,58262.26,63500,9799.737,16.82004,9799.737,16.82004
20120611230000,68062,55838.27,63500,12223.73,21.89132,12223.73,21.89132
20120612000000,68062,52462.98,63500,15599.02,29.73338,15599.02,29.73338
20120612010000,68062,50350.04,64300,17711.96,35.17766,17711.96,35.17766
20120612020000,68062,50597.5,64300,17464.5,34.51654,17464.5,34.51654
20120612030000,68823,50735,64300,18088.01,35.65193,18088.01,35.65193
20120612040000,68823,50317.18,64300,18505.81,36.77832,18505.81,36.77832
20120612050000,68823,50796.59,64300,18026.41,35.48743,18026.41,35.48743
20120612060000,68323,50312.02,64300,18010.99,35.79858,17450.99,34.68552
20120612070000,68315,52157.64,64300,16157.35,30.97792,15952.35,30.58488
20120612080000,68315,55052.57,64300,13262.43,24.09048,13262.43,24.09048
20120612090000,68315,60874.71,64300,7440.289,12.2223,7440.289,12.2223
20120612100000,68315,62689.4,64300,5625.6,8.973765,5625.6,8.973765
20120612110000,68315,63532.07,64300,4782.933,7.528375,4782.933,7.528375
20120612120000,68315,61599.07,64300,6715.928,10.90264,6715.928,10.90264
20120612130000,68315,61025.03,64300,7289.974,11.94588,7289.974,11.94588
20120612140000,68815,64620.95,64300,4194.056,6.490242,4194.056,6.490242
20120612150000,68815,64135.8,64300,4679.201,7.295771,4679.201,7.295771
20120612160000,68815,64262.43,64300,4552.565,7.084333,4552.565,7.084333
20120612170000,68815,63302.3,64300,5512.7,8.708531,5512.7,8.708531
20120612180000,68315,62026.04,64300,6288.966,10.13924,6288.966,10.13924
20120612190000,68315,61583.64,64300,6731.365,10.93044,6731.365,10.93044
20120612200000,68315,61887.58,64300,6427.421,10.38564,6427.421,10.38564
20120612210000,68315,60402.39,64300,7912.611,13.09983,7912.611,13.09983
20120612220000,68315,58367.47,64300,9947.531,17.04294,9947.531,17.04294
20120612230000,68315,55831.28,64300,12483.72,22.35972,12483.72,22.35972
20120613000000,68315,52508.62,63500,15806.38,30.10245,15806.38,30.10245
20120613010000,68315,51362.32,64700,16952.68,33.00607,16952.68,33.00607
20120613020000,68315,50102.86,64700,18212.14,36.34951,18212.14,36.34951
20120613030000,68250,50154.2,64700,18095.8,36.08033,18095.8,36.08033
20120613040000,68250,50280.42,64700,17969.58,35.73873,17969.58,35.73873
20120613050000,68250,50396.81,64700,17853.19,35.42523,17853.19,35.42523
20120613060000,68250,50755.28,64700,17494.72,34.46878,17494.72,34.46878
20120613070000,68250,52710.43,64700,15539.57,29.48102,15539.57,29.48102
20120613080000,68250,55515.81,64700,12734.19,22.93795,12734.19,22.93795
20120613090000,68250,60573.31,64700,7676.693,12.67339,7676.693,12.67339
20120613100000,68250,61660.59,64700,6589.409,10.68658,6589.409,10.68658
20120613110000,68810,63049.27,64700,5760.729,9.136868,5760.729,9.136868
20120613120000,68810,61412.82,64700,7397.176,12.045,7397.176,12.045
20120613130000,68810,60531.56,64700,8278.439,13.67624,8278.439,13.67624
20120613140000,69280,63710.1,64700,5569.896,8.742564,5569.896,8.742564
20120613150000,69020,63387.41,64700,5632.584,8.885965,5632.584,8.885965
20120613160000,69020,63526.58,64700,5493.416,8.647429,5493.416,8.647429
20120613170000,69020,62601.58,63900,6418.423,10.25281,6418.423,10.25281
20120613180000,68460,61380.26,63900,7079.74,11.53423,7079.74,11.53423
20120613190000,68720,60658.62,63900,8061.378,13.28975,8061.378,13.28975
20120613200000,68720,61159.38,63900,7560.62,12.36216,7560.62,12.36216
20120613210000,68720,60499.11,63900,8220.893,13.58845,8220.893,13.58845
20120613220000,68720,58563.43,63900,10156.57,17.34285,10156.57,17.34285
20120613230000,68720,55789.77,63900,12930.23,23.17671,12930.23,23.17671
20120614000000,68720,52742.97,63900,15977.03,30.29225,15977.03,30.29225
20120614010000,68720,50341.79,64900,18378.21,36.50686,18378.21,36.50686
20120614020000,68720,49547.4,64900,19172.6,38.69546,19172.6,38.69546
20120614030000,68840,49438.7,64900,19401.3,39.24314,18436.3,37.29123
20120614040000,68840,48778.79,64900,20061.21,41.1269,19096.21,39.14858
20120614050000,68840,49245.86,64900,19594.14,39.78841,18629.14,37.82885
20120614060000,68840,49844.22,64900,18995.78,38.1103,18379.78,36.87445
20120614070000,68840,52038.49,64900,16801.51,32.28671,16185.51,31.10297
20120614080000,68840,54965.95,64900,13874.05,25.24118,13705.05,24.93372
20120614090000,68840,60645.07,64900,8194.926,13.51293,8194.926,13.51293
20120614100000,69020,62041.66,64900,6978.334,11.24782,6978.334,11.24782
20120614110000,69510,63926.63,64900,5583.373,8.734034,5583.373,8.734034
20120614120000,69510,61960.88,64900,7549.123,12.18369,7549.123,12.18369
20120614130000,69510,61298.15,64900,8211.85,13.39657,8211.85,13.39657
20120614140000,69510,64616.98,64900,4893.021,7.572346,4893.021,7.572346
20120614150000,69510,63921.47,64900,5588.531,8.742807,5588.531,8.742807
20120614160000,69510,64528.39,64900,4981.605,7.72002,4981.605,7.72002
20120614170000,69510,63846.77,64900,5663.229,8.870033,5663.229,8.870033
20120614180000,69020,62729.18,64900,6290.821,10.02854,6290.821,10.02854
20120614190000,69020,62256.07,64900,6763.925,10.86468,6763.925,10.86468
20120614200000,69020,62514.39,64900,6505.614,10.40659,6505.614,10.40659
20120614210000,69020,60985.98,64900,8034.016,13.17354,8034.016,13.17354
20120614220000,69020,58689.76,64900,10330.24,17.60143,10330.24,17.60143
20120614230000,69020,56065.38,64900,12954.63,23.10629,12954.63,23.10629
20120615000000,69020,52718.72,64900,16301.28,30.92124,16301.28,30.92124
20120615010000,69020,50747.49,65000,18272.51,36.00672,18272.51,36.00672
20120615020000,69020,50627.93,65000,18392.07,36.32792,18392.07,36.32792
20120615030000,69020,50398.29,65000,18621.71,36.9491,18621.71,36.9491
20120615040000,69043,49994.61,65000,19048.39,38.10088,18083.39,36.17068
20120615050000,69043,49822.52,65000,19220.48,38.57788,18255.48,36.64101
20120615060000,69043,50290.37,65000,18752.63,37.28872,18136.63,36.06383
20120615070000,68948,52198.85,65000,16749.15,32.08721,16133.15,30.90711
20120615080000,68948,55564.79,65000,13383.21,24.08578,13214.21,23.78163
20120615090000,69043,60741.41,65000,8301.589,13.6671,8301.589,13.6671
20120615100000,69463,62931.17,65000,6531.827,10.37932,6531.827,10.37932
20120615110000,69493,64306.97,65000,5186.027,8.064487,5186.027,8.064487
20120615120000,69493,61755.49,65000,7737.51,12.52927,7737.51,12.52927
20120615130000,69493,60735.08,65000,8757.923,14.41988,8757.923,14.41988
20120615140000,69493,63709.23,65000,5783.77,9.078386,5783.77,9.078386
20120615150000,69493,63059.39,65000,6433.607,10.20246,6433.607,10.20246
20120615160000,69043,62861.79,65000,6181.212,9.83302,6181.212,9.83302
20120615170000,69043,61805.13,65000,7237.872,11.7108,7237.872,11.7108
20120615180000,69043,61012.47,65000,8030.533,13.16212,8030.533,13.16212
20120615190000,69043,60050.83,65000,8992.166,14.97426,8992.166,14.97426
20120615200000,69043,60736.72,65000,8306.276,13.67587,8306.276,13.67587
20120615210000,69043,59920.43,65000,9122.57,15.22447,9122.57,15.22447
20120615220000,69043,57820.91,65000,11222.09,19.40836,11222.09,19.40836
20120615230000,69043,55840.21,65000,13202.78,23.64386,13202.78,23.64386
20120616000000,69043,53344.93,65000,15698.07,29.42747,15698.07,29.42747
20120616010000,69043,50638.15,59400,18404.85,36.34581,18404.85,36.34581
20120616020000,69043,50262.48,59400,18780.51,37.36487,18780.51,37.36487
20120616030000,69043,49749.33,59400,19293.67,38.78177,19293.67,38.78177
20120616040000,67075,49397.45,59400,17677.55,35.78637,17677.55,35.78637
20120616050000,67075,49301.56,59400,17773.44,36.05045,17773.44,36.05045
20120616060000,66575,49346.96,59400,17228.03,34.91204,15582.03,31.57648
20120616070000,66575,50612.75,59400,15962.25,31.53801,14316.25,28.28586
20120616080000,66575,51133.44,59400,15441.56,30.19855,13795.56,26.97952
20120616090000,66925,55129.39,59400,11795.62,21.39624,10149.62,18.41054
20120616100000,66925,57335.75,59400,9589.247,16.72473,8648.247,15.08352
20120616110000,66425,58453.54,59400,7971.462,13.63726,7030.462,12.02744
20120616120000,66425,56469.86,59400,9955.14,17.62912,9014.14,15.96275
20120616130000,66425,56641.82,59400,9783.182,17.27201,8842.182,15.6107
20120616140000,66425,58556.32,59400,7868.674,13.43779,6927.674,11.83079
