기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20151001000000,80325.0,52005.05,62500.0,28319.94,54.45613,25551.94,49.13358
20151001000500,80325.0,51659.56,62500.0,28665.44,55.48913,25897.44,50.13098
20151001001000,80325.0,51362.68,62500.0,28962.32,56.38786,26194.32,50.99874
20151001001500,80325.0,51400.69,64480.0,28924.31,56.27223,26156.31,50.88708
20151001002000,80325.0,51208.5,64480.0,29116.5,56.85871,26348.5,51.45336
20151001002500,80325.0,51070.49,64480.0,29254.51,57.28261,26486.51,51.86265
20151001003000,80325.0,50859.2,64480.0,29465.8,57.93603,26697.8,52.49355
20151001003500,80325.0,50621.02,64480.0,29703.97,58.67913,26935.97,53.21104
20151001004000,80325.0,50514.69,64480.0,29810.31,59.01314,27042.31,53.53355
20151001004500,80325.0,50401.39,64480.0,29923.61,59.37062,27155.61,53.8787
20151001005000,80325.0,50010.19,64480.0,30314.81,60.61727,27546.81,55.0824
20151001005500,80325.0,49864.64,64480.0,30460.37,61.08611,27692.37,55.53508
20151001010000,80325.0,50236.44,64480.0,30088.56,59.8939,27320.56,54.38395
20151001010500,80325.0,50264.52,64480.0,30060.48,59.80458,27292.48,54.29772
20151001011000,80325.0,50150.38,64480.0,30174.62,60.16828,27406.62,54.64888
20151001011500,80325.0,49971.35,64480.0,30353.65,60.7421,27585.65,55.20293
20151001012000,80325.0,49901.83,64480.0,30423.17,60.96604,27655.17,55.41915
20151001012500,80325.0,49932.28,64480.0,30392.72,60.86789,27624.72,55.32438
20151001013000,80325.0,50106.37,64480.0,30218.63,60.30896,27450.63,54.78471
20151001013500,80325.0,49916.76,64480.0,30408.24,60.91789,27640.24,55.37266
20151001014000,80325.0,49655.18,64480.0,30669.82,61.76562,27901.82,56.19117
20151001014500,80325.0,49600.73,64480.0,30724.26,61.94316,27956.26,56.3626
20151001015000,80325.0,49562.54,64480.0,30762.46,62.06796,27994.46,56.4831
20151001015500,80325.0,49382.99,64480.0,30942.01,62.65722,28174.01,57.05206
20151001020000,80325.0,49470.96,64480.0,30854.04,62.36797,28086.04,56.77277
20151001020500,80325.0,49383.58,64480.0,30941.42,62.65528,28173.42,57.05018
20151001021000,80325.0,49281.7,64480.0,31043.3,62.99154,28275.3,57.37486
20151001021500,80325.0,49171.48,64480.0,31153.52,63.35687,28385.52,57.72759
20151001022000,80325.0,49048.2,64480.0,31276.8,63.76749,28508.8,58.12406
20151001022500,80325.0,49158.32,64480.0,31166.68,63.40062,28398.68,57.76983
20151001023000,80325.0,49369.12,64480.0,30955.88,62.70293,28187.88,57.09619
20151001023500,80325.0,49413.79,64480.0,30911.21,62.55585,28143.21,56.95418
20151001024000,80325.0,49161.2,64480.0,31163.79,63.39103,28395.79,57.76058
20151001024500,80325.0,49090.71,64480.0,31234.29,63.62565,28466.29,57.98711
20151001025000,80325.0,49158.57,64480.0,31166.43,63.3998,28398.43,57.76904
20151001025500,80325.0,49105.98,64480.0,31219.02,63.57479,28451.02,57.938
20151001030000,80325.0,49044.66,64480.0,31280.34,63.77929,28512.34,58.13546
20151001030500,80325.0,49239.9,64480.0,31085.1,63.12991,28317.1,57.50845
20151001031000,80325.0,49311.06,64480.0,31013.94,62.8945,28245.94,57.28115
20151001031500,80325.0,49256.34,64480.0,31068.66,63.07545,28300.66,57.45587
20151001032000,80325.0,49434.64,64480.0,30890.36,62.48728,28122.36,56.88797
20151001032500,80325.0,49286.84,64480.0,31038.16,62.97454,28270.16,57.35844
20151001033000,80325.0,49350.55,63480.0,30974.45,62.76413,28206.45,57.15528
20151001033500,80325.0,49524.5,63480.0,30800.5,62.19247,28032.5,56.60331
20151001034000,80325.0,49365.1,63480.0,30959.9,62.71618,28191.9,57.10898
20151001034500,80325.0,49329.37,63480.0,30995.63,62.83403,28227.63,57.22277
20151001035000,80325.0,49556.9,63480.0,30768.1,62.08641,28000.1,56.50091
20151001035500,80325.0,49532.8,63480.0,30792.2,62.16527,28024.2,56.57706
20151001040000,80325.0,49160.05,63480.0,31164.95,63.39488,28396.95,57.76429
20151001040500,80325.0,49053.36,63480.0,31271.64,63.75024,28503.64,58.10741
20151001041000,80325.0,49322.82,63480.0,31002.18,62.85564,28234.18,57.24363
20151001041500,81629.0,49158.63,63480.0,32470.37,66.05222,29644.37,60.30348
20151001042000,81629.0,49494.57,63480.0,32134.44,64.92518,29308.44,59.21546
20151001042500,81629.0,49764.14,63480.0,31864.86,64.03178,29038.86,58.35299
20151001043000,81629.0,49501.42,63480.0,32127.58,64.90235,29301.58,59.19342
20151001043500,81629.0,49698.89,63480.0,31930.11,64.24713,29104.11,58.56089
20151001044000,81629.0,49814.77,63480.0,31814.23,63.86507,28988.23,58.19205
20151001044500,81629.0,49734.04,63480.0,31894.96,64.13107,29068.96,58.44884
20151001045000,81629.0,49933.38,63480.0,31695.62,63.47582,28869.62,57.81628
20151001045500,81629.0,49924.79,63480.0,31704.21,63.50396,28878.21,57.84344
20151001050000,81629.0,49936.48,63480.0,31692.52,63.46568,28866.52,57.80649
20151001050500,81629.0,50064.18,63480.0,31564.82,63.04871,28738.82,57.40395
20151001051000,81629.0,50258.68,63480.0,31370.32,62.41771,28544.32,56.7948
20151001051500,81629.0,49915.42,63480.0,31713.58,63.53462,28887.58,57.87305
20151001052000,81629.0,49977.99,63480.0,31651.01,63.32991,28825.01,57.67542
20151001052500,81629.0,50038.46,63480.0,31590.54,63.1325,28764.54,57.48485
20151001053000,81629.0,50275.2,63480.0,31353.8,62.36434,28527.8,56.74328
20151001053500,81629.0,50465.76,63480.0,31163.24,61.75125,28337.24,56.15141
20151001054000,81629.0,50358.22,63480.0,31270.78,62.09667,28444.78,56.48487
20151001054500,81629.0,50737.03,63480.0,30891.97,60.88644,28065.97,55.31654
20151001055000,81629.0,50959.6,63480.0,30669.4,60.18375,27843.4,54.63818
20151001055500,81629.0,50691.06,63480.0,30937.94,61.03234,28111.94,55.45739
20151001060000,81629.0,51153.72,63480.0,30475.28,59.57589,27649.28,54.05136
20151001060500,81629.0,51632.77,63480.0,29996.23,58.09535,27170.23,52.62208
20151001061000,81629.0,51498.07,63480.0,30130.93,58.50885,27304.93,53.02127
20151001061500,81629.0,51562.73,63480.0,30066.26,58.31006,27240.26,52.82936
20151001062000,81629.0,51735.14,63480.0,29893.86,57.7825,27067.86,52.32006
20151001062500,81629.0,51963.35,63480.0,29665.65,57.08956,26839.65,51.65112
20151001063000,81629.0,52429.6,63480.0,29199.4,55.69258,26373.4,50.30249
20151001063500,81629.0,52431.6,63480.0,29197.4,55.68665,26371.4,50.29677
20151001064000,81629.0,52128.84,63480.0,29500.17,56.59088,26674.17,51.1697
20151001064500,81629.0,52523.29,63480.0,29105.71,55.41485,26279.71,50.03438
20151001065000,81629.0,52492.29,63480.0,29136.71,55.50666,26310.71,50.12302
20151001065500,81629.0,52797.59,63480.0,28831.41,54.60742,26005.41,49.25491
20151001070000,81629.0,53178.9,63480.0,28450.1,53.49885,25624.1,48.18471
20151001070500,81629.0,54126.13,63480.0,27502.87,50.81256,24676.87,45.59142
20151001071000,81629.0,53875.98,63480.0,27753.02,51.51279,24927.02,46.26741
20151001071500,81629.0,54130.26,63480.0,27498.74,50.80104,24672.74,45.5803
20151001072000,81629.0,54433.12,63480.0,27195.88,49.96201,24369.88,44.77031
20151001072500,81629.0,54694.41,63480.0,26934.59,49.2456,24108.59,44.0787
20151001073000,81629.0,55171.0,63480.0,26458.0,47.95636,23632.0,42.8341
20151001073500,81087.0,55310.74,63480.0,25776.26,46.60264,22950.26,41.49332
20151001074000,81087.0,55905.77,63480.0,25181.23,45.04228,22355.23,39.98735
20151001074500,81087.0,56205.52,63480.0,24881.48,44.26876,22055.48,39.24078
20151001075000,81087.0,56366.13,63480.0,24720.87,43.85768,21894.87,38.84403
20151001075500,81087.0,56793.96,63480.0,24293.04,42.77399,21467.04,37.79811
20151001080000,81087.0,57342.27,63480.0,23744.73,41.40877,20918.73,36.48046
20151001080500,81087.0,58423.71,63480.0,22663.29,38.79127,19837.29,33.95419
20151001081000,81087.0,58757.53,63480.0,22329.47,38.00275,19503.47,33.19315
20151001081500,81087.0,59257.32,63480.0,21829.68,36.83878,19003.68,32.06975
20151001082000,81087.0,59624.1,63480.0,21462.9,35.99701,18636.9,31.25732
20151001082500,81087.0,59920.53,63480.0,21166.47,35.32424,18340.47,30.60799
20151001083000,81087.0,60777.89,63480.0,20309.11,33.41529,17483.11,28.76558
20151001083500,81087.0,61216.03,63480.0,19870.97,32.4604,17044.97,27.84397
20151001084000,81087.0,61164.65,63480.0,19922.35,32.57168,17096.35,27.95136
20151001084500,81087.0,61393.18,63480.0,19693.81,32.07818,16867.81,27.47506
20151001085000,81087.0,61849.46,63480.0,19237.54,31.10381,16411.54,26.53465
20151001085500,81087.0,61766.92,63480.0,19320.08,31.279,16494.08,26.70374
20151001090000,81087.0,61932.14,63480.0,19154.86,30.92879,16328.86,26.36573
20151001090500,81087.0,62160.32,63480.0,18926.68,30.44817,16100.68,25.90186
20151001091000,81087.0,62572.0,63480.0,18515.0,29.58991,15689.0,25.07351
20151001091500,81087.0,62622.31,63480.0,18464.69,29.4858,15638.69,24.97303
20151001092000,81087.0,62916.41,63480.0,18170.58,28.88051,15344.58,24.38884
20151001092500,81087.0,63035.98,63480.0,18051.03,28.63607,15225.02,24.15291
20151001093000,81087.0,63364.7,63480.0,17722.3,27.96873,14896.3,23.50883
20151001093500,81043.0,63389.41,63480.0,17653.6,27.84944,14827.6,23.39128
20151001094000,81043.0,63452.18,63480.0,17590.82,27.72296,14764.82,23.26921
20151001094500,81043.0,63575.27,63480.0,17467.74,27.47568,14641.74,23.03055
20151001095000,81043.0,63719.11,63480.0,17323.89,27.1879,14497.89,22.75281
20151001095500,81043.0,63671.48,63480.0,17371.52,27.28305,14545.52,22.84464
20151001100000,81043.0,63670.39,63480.0,17372.61,27.28523,14546.61,22.84675
20151001100500,81043.0,63718.23,63480.0,17324.77,27.18965,14498.77,22.7545
20151001101000,81043.0,63675.36,63480.0,17367.64,27.27528,14541.64,22.83715
20151001101500,81043.0,63760.35,64480.0,17282.65,27.10563,14456.65,22.67341
20151001102000,81043.0,64064.9,64480.0,16978.1,26.50141,14152.1,22.09026
20151001102500,81043.0,64204.67,64480.0,16838.33,26.22601,14012.33,21.82446
20151001103000,81043.0,64043.48,64480.0,16999.52,26.54372,14173.52,22.13109
20151001103500,81043.0,64079.01,64480.0,16963.99,26.47355,14137.99,22.06337
20151001104000,81043.0,64193.93,64480.0,16849.07,26.24714,14023.07,21.84485
20151001104500,81043.0,64230.07,64480.0,16812.92,26.17609,13986.92,21.77629
20151001105000,81043.0,64200.31,64480.0,16842.69,26.23459,14016.69,21.83275
20151001105500,81043.0,64207.48,64480.0,16835.52,26.2205,14009.52,21.81914
20151001110000,81043.0,64356.64,64480.0,16686.36,25.92794,13860.36,21.53679
20151001110500,81043.0,64774.1,64480.0,16268.9,25.11636,13442.9,20.75351
20151001111000,81043.0,64917.34,64480.0,16125.67,24.84031,13299.67,20.48708
20151001111500,81043.0,64537.86,64480.0,16505.14,25.57436,13679.14,21.19554
20151001112000,81043.0,64661.48,64480.0,16381.51,25.33427,13555.51,20.96382
20151001112500,81043.0,64758.88,64480.0,16284.12,25.14577,13458.12,20.78189
20151001113000,81043.0,64523.07,64480.0,16519.92,25.60313,13693.92,21.2233
20151001113500,81043.0,64315.67,64480.0,16727.33,26.00818,13901.33,21.61423
20151001114000,81043.0,64201.39,64480.0,16841.61,26.23247,14015.61,21.8307
