기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20141101000000,78227.0,56650.59,64500.0,21576.41,38.08681,18565.41,32.77178
20141101000500,78227.0,56417.45,56900.0,21809.55,38.65745,18798.55,33.32045
20141101001000,78227.0,56025.09,56900.0,22201.91,39.62851,19190.91,34.25413
20141101001500,78227.0,55632.41,56900.0,22594.59,40.61407,19583.59,35.20176
20141101002000,78227.0,55326.0,56900.0,22901.01,41.39285,19890.01,35.95056
20141101002500,78227.0,55052.15,56900.0,23174.85,42.09618,20163.85,36.62682
20141101003000,78227.0,54933.61,56900.0,23293.39,42.40279,20282.39,36.92163
20141101003500,78227.0,54865.84,56900.0,23361.17,42.57871,20350.17,37.09078
20141101004000,78227.0,54773.47,56900.0,23453.53,42.81914,20442.53,37.32195
20141101004500,78227.0,54873.2,56900.0,23353.8,42.55957,20342.8,37.07237
20141101005000,78227.0,54752.59,56900.0,23474.4,42.87359,20463.4,37.37431
20141101005500,78227.0,54750.66,56900.0,23476.35,42.87865,20465.35,37.37918
20141101010000,78227.0,54575.47,56900.0,23651.53,43.33729,20640.53,37.82016
20141101010500,78227.0,54750.3,56900.0,23476.7,42.87959,20465.7,37.38008
20141101011000,78227.0,54509.25,56900.0,23717.76,43.51144,20706.76,37.9876
20141101011500,78227.0,54774.64,56900.0,23452.36,42.81609,20441.36,37.31902
20141101012000,78227.0,54783.3,56900.0,23443.7,42.79351,20432.7,37.29731
20141101012500,78227.0,54237.04,56900.0,23989.96,44.2317,20978.96,38.68015
20141101013000,78227.0,54671.93,56900.0,23555.08,43.08441,20544.08,37.57701
20141101013500,78227.0,54618.07,56900.0,23608.93,43.2255,20597.93,37.71267
20141101014000,78227.0,54686.72,56900.0,23540.28,43.04569,20529.28,37.53979
20141101014500,78227.0,54508.98,56900.0,23718.02,43.51213,20707.02,37.98827
20141101015000,78227.0,54462.42,56900.0,23764.58,43.63482,20753.58,38.10623
20141101015500,78227.0,54361.34,56900.0,23865.66,43.9019,20854.66,38.36304
20141101020000,78227.0,54091.73,56900.0,24135.27,44.61914,21124.27,39.05267
20141101020500,78227.0,54066.99,56900.0,24160.01,44.68533,21149.01,39.11632
20141101021000,78227.0,54128.73,56900.0,24098.27,44.5203,21087.27,38.95763
20141101021500,78227.0,54077.08,56900.0,24149.92,44.65834,21138.92,39.09036
20141101022000,78227.0,53822.51,56900.0,24404.49,45.34253,21393.49,39.74822
20141101022500,78227.0,53836.41,56900.0,24390.59,45.30501,21379.59,39.71214
20141101023000,78227.0,53825.03,56900.0,24401.97,45.33573,21390.97,39.74168
20141101023500,78227.0,53638.44,56900.0,24588.56,45.84131,21577.56,40.2278
20141101024000,78227.0,53428.1,56900.0,24798.9,46.41547,21787.9,40.77986
20141101024500,78227.0,53427.34,56900.0,24799.67,46.41756,21788.67,40.78187
20141101025000,78227.0,53654.56,56900.0,24572.44,45.79749,21561.44,40.18567
20141101025500,77737.0,53714.96,56900.0,24022.04,44.72133,20931.04,38.96688
20141101030000,77737.0,53572.79,56900.0,24164.21,45.10539,21073.21,39.33567
20141101030500,77737.0,53210.97,56900.0,24526.03,46.09206,21435.03,40.2831
20141101031000,77737.0,53383.7,56900.0,24353.3,45.61935,21262.3,39.8292
20141101031500,77737.0,53359.96,56900.0,24377.04,45.68415,21286.04,39.89141
20141101032000,77737.0,53160.04,56900.0,24576.96,46.23202,21485.96,40.4175
20141101032500,77737.0,53251.14,56900.0,24485.86,45.98185,21394.86,40.17728
20141101033000,77737.0,53681.3,56900.0,24055.7,44.81206,20964.7,39.054
20141101033500,77737.0,53427.81,56900.0,24309.19,45.49912,21218.19,39.71375
20141101034000,77737.0,53428.15,56900.0,24308.85,45.49821,21217.85,39.71287
20141101034500,77737.0,53559.37,56900.0,24177.63,45.14174,21086.63,39.37058
20141101035000,77737.0,53505.2,56900.0,24231.8,45.28868,21140.8,39.51168
20141101035500,77737.0,53694.03,56900.0,24042.97,44.77774,20951.97,39.02105
20141101040000,77737.0,53665.61,56900.0,24071.39,44.85442,20980.39,39.09468
20141101040500,77737.0,53658.13,56900.0,24078.87,44.87459,20987.87,39.11404
20141101041000,77737.0,53759.03,56900.0,23977.97,44.60268,20886.97,38.85295
20141101041500,77737.0,53692.04,56900.0,24044.96,44.78311,20953.96,39.0262
20141101042000,77737.0,53574.48,56900.0,24162.52,45.1008,21071.52,39.33126
20141101042500,77737.0,53606.98,56900.0,24130.02,45.01284,21039.02,39.2468
20141101043000,77737.0,53705.53,56900.0,24031.47,44.74673,20940.47,38.99128
20141101043500,77737.0,53977.29,56900.0,23759.71,44.01797,20668.71,38.29148
