기준일시,공급능력(MW),현재수요(MW),최대예측수요(MW),공급예비력(MW),공급예비율(%),운영예비력(MW),운영예비율(%)
20140901000000,81746.0,49273.34,68800.0,32472.67,65.90312,29057.67,58.97239
20140901000500,81746.0,48685.28,68800.0,33060.72,67.90702,29645.72,60.89258
20140901001000,81746.0,48972.64,68800.0,32773.36,66.92177,29358.36,59.94849
20140901001500,81746.0,49275.49,68800.0,32470.51,65.89587,29055.51,58.96544
20140901002000,81746.0,49592.78,68800.0,32153.22,64.83447,28738.22,57.94839
20140901002500,81746.0,49526.84,68800.0,32219.16,65.05395,28804.16,58.15869
20140901003000,81746.0,49821.03,68800.0,31924.97,64.07932,28509.97,57.22478
20140901003500,81746.0,49886.95,68800.0,31859.05,63.86249,28444.05,57.01701
20140901004000,81746.0,50293.88,68800.0,31452.12,62.53667,28037.12,55.74658
20140901004500,81746.0,50169.61,68800.0,31576.39,62.93929,28161.39,56.13239
20140901005000,81746.0,50145.04,68800.0,31600.96,63.01912,28185.96,56.20888
20140901005500,81746.0,49969.18,68800.0,31776.82,63.59283,28361.82,56.75861
20140901010000,81746.0,50011.42,68800.0,31734.58,63.45465,28319.58,56.62622
20140901010500,81746.0,49912.93,68800.0,31833.07,63.7772,28418.07,56.93529
20140901011000,81746.0,49869.48,68800.0,31876.52,63.91988,28461.52,57.07201
20140901011500,81746.0,49802.04,68800.0,31943.96,64.14188,28528.96,57.28474
20140901012000,81746.0,49909.02,68800.0,31836.98,63.79002,28421.98,56.94757
20140901012500,81746.0,49913.1,68800.0,31832.9,63.77664,28417.9,56.93475
20140901013000,81746.0,49678.7,68800.0,32067.3,64.54939,28652.3,57.67522
20140901013500,81746.0,49345.69,68800.0,32400.31,65.65985,28985.31,58.73928
20140901014000,81746.0,49513.28,68800.0,32232.72,65.09914,28817.72,58.202
20140901014500,81746.0,49409.51,68800.0,32336.49,65.44588,28921.49,58.53426
20140901015000,81746.0,49334.75,68800.0,32411.26,65.69661,28996.26,58.77451
20140901015500,81746.0,49212.19,68800.0,32533.81,66.10925,29118.81,59.16991
20140901020000,81746.0,48923.66,68800.0,32822.34,67.08889,29407.34,60.10863
20140901020500,81746.0,48804.2,68800.0,32941.8,67.49789,29526.8,60.50055
20140901021000,81746.0,48713.3,68800.0,33032.7,67.81042,29617.7,60.80001
20140901021500,81746.0,48743.23,68800.0,33002.77,67.70737,29587.77,60.70127
20140901022000,81746.0,48568.18,68800.0,33177.82,68.31186,29762.82,61.2805
20140901022500,81746.0,48603.47,68800.0,33142.53,68.18964,29727.53,61.16339
20140901023000,81746.0,48483.4,68800.0,33262.6,68.60616,29847.6,61.5625
20140901023500,81746.0,48490.14,68800.0,33255.86,68.58273,29840.86,61.54007
20140901024000,81746.0,48366.64,68800.0,33379.36,69.01318,29964.36,61.95253
20140901024500,81746.0,48638.01,68800.0,33107.99,68.07021,29692.99,61.04895
20140901025000,81746.0,48681.91,68800.0,33064.09,67.91862,29649.09,60.9037
20140901025500,81746.0,48353.0,68800.0,33393.0,69.06087,29978.0,61.99823
20140901030000,81746.0,48502.88,68800.0,33243.12,68.53844,29828.12,61.49762
20140901030500,81746.0,48135.07,68800.0,33610.93,69.8263,30195.94,62.73168
20140901031000,81746.0,48348.59,68800.0,33397.41,69.07629,29982.41,62.013
20140901031500,81746.0,48397.64,68800.0,33348.36,68.90494,29933.36,61.84881
