20160401000000,89390,58675.8,64690,30714.2,52.3456,30171.2,51.4201
20160401000500,89390,57987.1,64690,31402.9,54.155,30859.9,53.2186
20160401001000,89390,57642.6,64690,31747.4,55.0762,31204.4,54.1342
20160401001500,89390,57171.6,64690,32218.4,56.3538,31675.4,55.404
20160401002000,89390,56638.3,64800,32751.7,57.8261,32208.7,56.8674
20160401002500,89390,56235.1,64800,33154.9,58.9576,32611.9,57.992
20160401003000,89390,55934.8,64800,33455.2,59.811,32912.2,58.8403
20160401003500,89390,55933.5,64800,33456.5,59.8147,32913.5,58.8439
20160401004000,89390,55476.6,64800,33913.4,61.1311,33370.4,60.1523
20160401004500,89390,55408.2,64800,33981.8,61.33,33438.8,60.35
20160401005000,89390,55259.1,64800,34130.9,61.7653,33587.9,60.7827
20160401005500,89390,54918,64800,34472,62.77,33929,61.7813
20160401010000,89390,54708.8,64800,34681.2,63.3924,34138.2,62.3999
20160401010500,89390,54822.5,64800,34567.5,63.0534,34024.5,62.063
20160401011000,89390,54675.7,64800,34714.3,63.4914,34171.3,62.4983
20160401011500,89390,55195.1,64800,34194.9,61.9526,33651.9,60.9689
20160401012000,89390,55440.8,64800,33949.2,61.235,33406.2,60.2555
20160401012500,89390,55165.3,64800,34224.7,62.0402,33681.7,61.0559
20160401013000,89390,55319.9,64800,34070.1,61.5874,33527.1,60.6059
20160401013500,89390,55279.4,64800,34110.6,61.7057,33567.6,60.7234
20160401014000,89390,54900.8,64800,34489.2,62.821,33946.2,61.832
20160401014500,89390,54712.7,64800,34677.3,63.3808,34134.3,62.3884
20160401015000,89390,54596.5,64800,34793.5,63.7285,34250.5,62.734
20160401015500,89390,54609.8,64800,34780.2,63.6884,34237.2,62.6941
20160401020000,89390,54936.5,64800,34453.5,62.7152,33910.5,61.7268
20160401020500,89390,54856.3,64800,34533.7,62.9529,33990.7,61.9631
20160401021000,89390,54698.1,64800,34691.9,63.4243,34148.9,62.4315
20160401021500,89390,54719.9,64800,34670.1,63.3593,34127.1,62.367
20160401022000,89390,54689.4,64800,34700.6,63.4504,34157.6,62.4576
20160401022500,89390,54343,64800,35047,64.4921,34504,63.4929
20160401023000,89390,54444.8,64800,34945.2,64.1847,34402.2,63.1873
