지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-12-09 00:01,-11,3.5,1008.8,55.3,0
108,2012-12-09 00:02,-11,3,1008.8,55.1,0
108,2012-12-09 00:03,-11.1,2.7,1008.8,55.3,0
108,2012-12-09 00:04,-11.1,3,1008.8,55.4,0
108,2012-12-09 00:05,-11.1,2.9,1008.8,55.4,0
108,2012-12-09 00:06,-11.1,2.6,1008.8,55.7,0
108,2012-12-09 00:07,-11.1,2.2,1008.8,55.4,0
108,2012-12-09 00:08,-11.1,2.1,1008.7,55.4,0
108,2012-12-09 00:09,-11.1,1.2,1008.7,55,0
108,2012-12-09 00:10,-11.1,.8,1008.7,54.9,0
108,2012-12-09 00:11,-11.1,.7,1008.7,55.3,0
108,2012-12-09 00:12,-11.1,1.6,1008.8,56,0
108,2012-12-09 00:13,-11.1,2,1008.8,56.3,0
108,2012-12-09 00:14,-11.1,3.9,1008.8,55.9,0
108,2012-12-09 00:15,-11.2,4.2,1008.8,55.6,0
108,2012-12-09 00:16,-11.2,4.2,1008.8,55.8,0
108,2012-12-09 00:17,-11.2,3.3,1008.8,56.2,0
108,2012-12-09 00:18,-11.2,3.7,1008.9,56.1,0
108,2012-12-09 00:19,-11.2,3.7,1008.9,56.2,0
108,2012-12-09 00:20,-11.3,4.9,1008.9,56,0
108,2012-12-09 00:21,-11.3,4,1008.9,55.7,0
108,2012-12-09 00:22,-11.3,3.8,1008.9,55.9,0
108,2012-12-09 00:23,-11.3,3.4,1008.8,56,0
108,2012-12-09 00:24,-11.3,1.6,1008.8,56.1,0
108,2012-12-09 00:25,-11.3,1.2,1008.8,56.5,0
108,2012-12-09 00:26,-11.3,1.7,1008.8,56.5,0
108,2012-12-09 00:27,-11.3,1.3,1008.9,56.7,0
108,2012-12-09 00:28,-11.3,2.2,1008.9,56.9,0
108,2012-12-09 00:29,-11.3,3.3,1008.9,56.8,0
108,2012-12-09 00:30,-11.3,3.4,1009,56.7,0
108,2012-12-09 00:31,-11.4,3.1,1009,56.9,0
108,2012-12-09 00:32,-11.4,2.3,1009,57.1,0
108,2012-12-09 00:33,-11.3,2.2,1009,57.2,0
108,2012-12-09 00:34,-11.3,1.4,1009,57.3,0
108,2012-12-09 00:35,-11.3,1.4,1009,57.6,0
108,2012-12-09 00:36,-11.4,2.2,1009.1,57.4,0
108,2012-12-09 00:37,-11.4,2.1,1009.1,57.4,0
108,2012-12-09 00:38,-11.4,1.7,1009.2,57.1,0
108,2012-12-09 00:39,-11.5,2.9,1009.2,57.2,0
108,2012-12-09 00:40,-11.5,1.8,1009.2,57.5,0
108,2012-12-09 00:41,-11.5,1.8,1009.2,57.7,0
108,2012-12-09 00:42,-11.5,2.4,1009.3,58.2,0
108,2012-12-09 00:43,-11.5,2.1,1009.3,58.3,0
108,2012-12-09 00:44,-11.5,2.5,1009.3,58.5,0
108,2012-12-09 00:45,-11.5,2.7,1009.3,57.9,0
108,2012-12-09 00:46,-11.5,4.8,1009.3,57.2,0
108,2012-12-09 00:47,-11.6,3.2,1009.3,57.4,0
108,2012-12-09 00:48,-11.6,4.2,1009.3,58.1,0
108,2012-12-09 00:49,-11.6,4,1009.2,57.1,0
108,2012-12-09 00:50,-11.6,3.5,1009.2,56.8,0
108,2012-12-09 00:51,-11.6,4.4,1009.2,57.1,0
108,2012-12-09 00:52,-11.6,4.3,1009.3,56.9,0
108,2012-12-09 00:53,-11.7,3.9,1009.4,56.6,0
108,2012-12-09 00:54,-11.7,2.2,1009.4,56.8,0
108,2012-12-09 00:55,-11.7,3.3,1009.3,57.1,0
108,2012-12-09 00:56,-11.8,2.7,1009.3,57.1,0
108,2012-12-09 00:57,-11.8,2.7,1009.3,56.9,0
108,2012-12-09 00:58,-11.8,2.8,1009.4,56.4,0
108,2012-12-09 00:59,-11.8,2,1009.4,56.2,0
108,2012-12-09 01:00,-11.8,2.5,1009.4,56.7,0
108,2012-12-09 01:01,-11.8,2.8,1009.4,56.5,0
108,2012-12-09 01:02,-11.8,1.6,1009.4,56.2,0
108,2012-12-09 01:03,-11.9,1.4,1009.5,56.3,0
108,2012-12-09 01:04,-11.8,1.4,1009.5,56.7,0
108,2012-12-09 01:05,-11.8,2.1,1009.5,56.9,0
108,2012-12-09 01:06,-11.8,2.4,1009.5,57.2,0
108,2012-12-09 01:07,-11.8,3.3,1009.5,57.1,0
108,2012-12-09 01:08,-11.8,2.8,1009.6,56.2,0
108,2012-12-09 01:09,-11.9,3,1009.5,55.8,0
108,2012-12-09 01:10,-11.9,1.3,1009.5,56,0
108,2012-12-09 01:11,-11.9,1,1009.5,56.3,0
108,2012-12-09 01:12,-11.9,2.5,1009.5,56.9,0
108,2012-12-09 01:13,-11.9,2.7,1009.4,56.4,0
108,2012-12-09 01:14,-12,2,1009.4,55.9,0
108,2012-12-09 01:15,-12,2.7,1009.5,56.6,0
108,2012-12-09 01:16,-12,2.7,1009.4,55.9,0
108,2012-12-09 01:17,-12,1.6,1009.4,55.6,0
108,2012-12-09 01:18,-12,3,1009.4,56.2,0
108,2012-12-09 01:19,-12.1,1.2,1009.4,56.9,0
108,2012-12-09 01:20,-12.1,2.5,1009.5,57.4,0
108,2012-12-09 01:21,-12.1,2.6,1009.6,57.5,0
108,2012-12-09 01:22,-12,2,1009.6,57.5,0
108,2012-12-09 01:23,-12,1.4,1009.6,57.1,0
108,2012-12-09 01:24,-12,2.3,1009.5,56.9,0
108,2012-12-09 01:25,-12.1,1.5,1009.5,56.7,0
108,2012-12-09 01:26,-12.1,1.4,1009.5,57,0
108,2012-12-09 01:27,-12.1,1.3,1009.5,57.5,0
108,2012-12-09 01:28,-12.1,1.8,1009.4,57.6,0
108,2012-12-09 01:29,-12.1,2.3,1009.4,57.9,0
108,2012-12-09 01:30,-12.1,2.7,1009.4,57.8,0
108,2012-12-09 01:31,-12.1,2.7,1009.4,57.7,0
108,2012-12-09 01:32,-12.2,4.5,1009.5,57.8,0
108,2012-12-09 01:33,-12.2,3.3,1009.4,57.4,0
108,2012-12-09 01:34,-12.2,2.3,1009.5,57.4,0
108,2012-12-09 01:35,-12.2,1.2,1009.5,57.6,0
108,2012-12-09 01:36,-12.2,1.8,1009.4,57.9,0
108,2012-12-09 01:37,-12.2,2.7,1009.4,58.1,0
108,2012-12-09 01:38,-12.3,3.2,1009.4,58,0
108,2012-12-09 01:39,-12.3,4.2,1009.4,58,0
108,2012-12-09 01:40,-12.4,3.7,1009.4,58.3,0
108,2012-12-09 01:41,-12.4,3.4,1009.5,58.9,0
108,2012-12-09 01:42,-12.4,2.4,1009.5,59,0
108,2012-12-09 01:43,-12.4,2.3,1009.5,58.9,0
108,2012-12-09 01:44,-12.4,2,1009.6,59.2,0
108,2012-12-09 01:45,-12.4,2.4,1009.6,59.4,0
108,2012-12-09 01:46,-12.4,1.5,1009.6,59.4,0
108,2012-12-09 01:47,-12.4,1.9,1009.6,59.8,0
108,2012-12-09 01:48,-12.4,2.4,1009.6,59.9,0
108,2012-12-09 01:49,-12.4,2,1009.6,59.6,0
108,2012-12-09 01:50,-12.4,1.2,1009.6,60,0
108,2012-12-09 01:51,-12.4,1,1009.6,59.9,0
108,2012-12-09 01:52,-12.4,1.3,1009.6,59.9,0
108,2012-12-09 01:53,-12.4,1.3,1009.6,60,0
108,2012-12-09 01:54,-12.4,1.5,1009.6,60.4,0
108,2012-12-09 01:55,-12.4,2.1,1009.6,60.3,0
108,2012-12-09 01:56,-12.4,1.9,1009.6,60.1,0
108,2012-12-09 01:57,-12.5,2.2,1009.6,60.1,0
108,2012-12-09 01:58,-12.5,2.6,1009.5,60.3,0
108,2012-12-09 01:59,-12.5,2.1,1009.5,60.5,0
108,2012-12-09 02:00,-12.5,1.2,1009.5,60.6,0
108,2012-12-09 02:01,-12.5,1,1009.6,60.6,0
108,2012-12-09 02:02,-12.5,1.1,1009.6,61,0
108,2012-12-09 02:03,-12.5,.5,1009.6,60.8,0
108,2012-12-09 02:04,-12.5,.2,1009.6,60.9,0
108,2012-12-09 02:05,-12.5,.4,1009.5,61.1,0
108,2012-12-09 02:06,-12.5,1.1,1009.6,61.2,0
108,2012-12-09 02:07,-12.6,1.9,1009.6,61.6,0
108,2012-12-09 02:08,-12.6,1.7,1009.6,61.2,0
108,2012-12-09 02:09,-12.6,1.5,1009.6,61.4,0
108,2012-12-09 02:10,-12.6,1.2,1009.6,61.3,0
108,2012-12-09 02:11,-12.6,.4,1009.7,61.1,0
108,2012-12-09 02:12,-12.6,.8,1009.7,60.9,0
108,2012-12-09 02:13,-12.6,.7,1009.7,60.6,0
108,2012-12-09 02:14,-12.6,1.2,1009.7,60.5,0
108,2012-12-09 02:15,-12.6,1.3,1009.8,60.3,0
108,2012-12-09 02:16,-12.6,2.9,1009.8,60,0
108,2012-12-09 02:17,-12.6,3.1,1009.7,59.5,0
108,2012-12-09 02:18,-12.6,2.9,1009.7,59.3,0
108,2012-12-09 02:19,-12.6,3.8,1009.7,58.9,0
108,2012-12-09 02:20,-12.6,2.7,1009.7,58.7,0
108,2012-12-09 02:21,-12.6,2.1,1009.7,58.6,0
108,2012-12-09 02:22,-12.6,3.5,1009.7,58.7,0
108,2012-12-09 02:23,-12.6,3.4,1009.7,58.5,0
108,2012-12-09 02:24,-12.6,3.4,1009.7,58.2,0
108,2012-12-09 02:25,-12.6,4.3,1009.7,57.9,0
108,2012-12-09 02:26,-12.7,4.5,1009.7,57.9,0
108,2012-12-09 02:27,-12.7,4.2,1009.7,57.9,0
108,2012-12-09 02:28,-12.7,4.1,1009.7,57.8,0
108,2012-12-09 02:29,-12.7,4.2,1009.7,57.9,0
108,2012-12-09 02:30,-12.7,3.1,1009.7,57.8,0
108,2012-12-09 02:31,-12.7,4.6,1009.7,57.7,0
108,2012-12-09 02:32,-12.7,3.8,1009.8,57.5,0
108,2012-12-09 02:33,-12.7,2.9,1009.8,57.4,0
108,2012-12-09 02:34,-12.7,3.6,1009.9,57.7,0
108,2012-12-09 02:35,-12.7,2.7,1009.9,57.6,0
108,2012-12-09 02:36,-12.7,2.3,1009.9,57.7,0
108,2012-12-09 02:37,-12.7,2.6,1009.9,57.8,0
108,2012-12-09 02:38,-12.7,3.1,1009.9,58.1,0
108,2012-12-09 02:39,-12.6,2.3,1009.9,58.1,0
108,2012-12-09 02:40,-12.6,2.3,1009.9,58.1,0
108,2012-12-09 02:41,-12.6,1.8,1009.9,58.1,0
108,2012-12-09 02:42,-12.6,1.6,1009.9,58.2,0
108,2012-12-09 02:43,-12.6,1.7,1009.9,58.6,0
108,2012-12-09 02:44,-12.6,1.9,1009.9,58.6,0
108,2012-12-09 02:45,-12.6,1.7,1009.9,58.3,0
108,2012-12-09 02:46,-12.6,1.7,1009.9,57.2,0
108,2012-12-09 02:47,-12.6,.9,1009.9,57.1,0
108,2012-12-09 02:48,-12.7,1.2,1009.9,57.6,0
108,2012-12-09 02:49,-12.6,1.5,1009.9,58.3,0
108,2012-12-09 02:50,-12.6,1.8,1009.9,58.4,0
108,2012-12-09 02:51,-12.6,2,1009.9,58.4,0
108,2012-12-09 02:52,-12.6,.7,1009.9,58.2,0
108,2012-12-09 02:53,-12.6,1.6,1009.9,57.9,0
108,2012-12-09 02:54,-12.7,2.3,1010,57.6,0
108,2012-12-09 02:55,-12.7,1.7,1009.9,57.8,0
108,2012-12-09 02:56,-12.7,1.2,1009.9,57.8,0
108,2012-12-09 02:57,-12.7,1.5,1010,57.9,0
108,2012-12-09 02:58,-12.7,3.4,1010,57.8,0
108,2012-12-09 02:59,-12.7,3.4,1010,56.8,0
108,2012-12-09 03:00,-12.7,2.1,1010,56.6,0
108,2012-12-09 03:01,-12.8,1.7,1010,57.1,0
108,2012-12-09 03:02,-12.8,1.3,1010,56.8,0
108,2012-12-09 03:03,-12.8,1.8,1010,56.7,0
108,2012-12-09 03:04,-12.8,1.6,1010,56.4,0
108,2012-12-09 03:05,-12.8,4.3,1010,56.6,0
108,2012-12-09 03:06,-12.8,4.4,1010,55.8,0
108,2012-12-09 03:07,-12.8,2.7,1010,55.6,0
108,2012-12-09 03:08,-12.8,3.3,1010,55.3,0
108,2012-12-09 03:09,-12.9,3.3,1010,55,0
108,2012-12-09 03:10,-12.9,2.6,1010,55.1,0
108,2012-12-09 03:11,-12.9,2.5,1010,55.9,0
108,2012-12-09 03:12,-12.9,4.9,1010,55.9,0
108,2012-12-09 03:13,-12.8,4.4,1010,55.4,0
108,2012-12-09 03:14,-12.8,5.1,1010,55,0
108,2012-12-09 03:15,-12.8,4.2,1009.9,54.2,0
108,2012-12-09 03:16,-12.8,3.6,1009.9,54.3,0
108,2012-12-09 03:17,-12.8,3.9,1009.8,53.9,0
108,2012-12-09 03:18,-12.8,3.7,1009.9,54.4,0
108,2012-12-09 03:19,-12.8,3.7,1009.8,54.5,0
108,2012-12-09 03:20,-12.9,2,1009.8,55.1,0
108,2012-12-09 03:21,-12.8,3.7,1009.8,55.5,0
108,2012-12-09 03:22,-12.8,3.5,1009.8,54.7,0
108,2012-12-09 03:23,-12.9,2.8,1009.7,54.6,0
108,2012-12-09 03:24,-12.9,1.9,1009.8,54.9,0
108,2012-12-09 03:25,-12.9,1.7,1009.8,55.4,0
108,2012-12-09 03:26,-12.9,1.5,1009.8,55.7,0
108,2012-12-09 03:27,-12.9,2.5,1009.8,55,0
108,2012-12-09 03:28,-12.9,2.6,1009.9,55.2,0
108,2012-12-09 03:29,-12.9,3.6,1009.9,54.9,0
108,2012-12-09 03:30,-12.9,2.7,1009.9,53.9,0
108,2012-12-09 03:31,-12.9,2.9,1009.9,53.9,0
108,2012-12-09 03:32,-12.9,4,1009.9,54.6,0
108,2012-12-09 03:33,-12.9,3.7,1009.9,53.8,0
108,2012-12-09 03:34,-12.9,2.8,1009.8,53.1,0
108,2012-12-09 03:35,-13,1.9,1009.8,52.9,0
108,2012-12-09 03:36,-13,2.4,1009.8,53.2,0
108,2012-12-09 03:37,-13,1.7,1009.7,53.4,0
108,2012-12-09 03:38,-13,2.8,1009.8,53.9,0
108,2012-12-09 03:39,-13,2.4,1009.7,54.5,0
108,2012-12-09 03:40,-13,1.6,1009.7,54.5,0
108,2012-12-09 03:41,-13,2.2,1009.7,54.7,0
108,2012-12-09 03:42,-13,2.2,1009.7,54.4,0
108,2012-12-09 03:43,-13,3.1,1009.7,54.7,0
108,2012-12-09 03:44,-13,2.6,1009.7,54.6,0
108,2012-12-09 03:45,-13,2.3,1009.7,54.4,0
108,2012-12-09 03:46,-13,2,1009.7,54.8,0
108,2012-12-09 03:47,-13,1.3,1009.6,55,0
108,2012-12-09 03:48,-13,1.4,1009.6,55.4,0
108,2012-12-09 03:49,-13,1.2,1009.7,55.5,0
108,2012-12-09 03:50,-13,.9,1009.6,55.4,0
108,2012-12-09 03:51,-13,1.1,1009.6,55.4,0
108,2012-12-09 03:52,-13.1,1.2,1009.6,55.3,0
108,2012-12-09 03:53,-13.1,.8,1009.5,55.2,0
108,2012-12-09 03:54,-13.1,2.3,1009.5,55,0
108,2012-12-09 03:55,-13.1,1.5,1009.5,54.6,0
108,2012-12-09 03:56,-13.1,.7,1009.5,54.8,0
108,2012-12-09 03:57,-13.1,.9,1009.5,55.1,0
108,2012-12-09 03:58,-13.2,.7,1009.5,55.6,0
108,2012-12-09 03:59,-13.2,1.2,1009.5,55.5,0
108,2012-12-09 04:00,-13.2,1.1,1009.5,55,0
108,2012-12-09 04:01,-13.2,1.6,1009.5,55.1,0
108,2012-12-09 04:02,-13.2,1.2,1009.5,55.4,0
108,2012-12-09 04:03,-13.2,1.2,1009.5,55.3,0
108,2012-12-09 04:04,-13.2,1.2,1009.6,55.2,0
108,2012-12-09 04:05,-13.2,2.5,1009.6,54.4,0
108,2012-12-09 04:06,-13.2,3.3,1009.5,53.8,0
108,2012-12-09 04:07,-13.1,3.6,1009.5,53.6,0
108,2012-12-09 04:08,-13.1,3.1,1009.5,53.8,0
108,2012-12-09 04:09,-13.1,1.8,1009.5,53.2,0
108,2012-12-09 04:10,-13.1,1.8,1009.5,52.4,0
108,2012-12-09 04:11,-13.1,1.5,1009.5,53.3,0
108,2012-12-09 04:12,-13.1,1.6,1009.4,53.7,0
108,2012-12-09 04:13,-13.2,2,1009.4,54.1,0
108,2012-12-09 04:14,-13.2,1.6,1009.4,53.9,0
108,2012-12-09 04:15,-13.2,2.2,1009.4,53.3,0
108,2012-12-09 04:16,-13.1,1.9,1009.4,52.4,0
108,2012-12-09 04:17,-13.1,1.5,1009.4,51.5,0
108,2012-12-09 04:18,-13.1,1.4,1009.4,51.6,0
108,2012-12-09 04:19,-13.1,1.3,1009.4,51.7,0
108,2012-12-09 04:20,-13.1,1.6,1009.4,52.2,0
108,2012-12-09 04:21,-13.1,1.9,1009.4,52.6,0
108,2012-12-09 04:22,-13.1,1.4,1009.3,52.8,0
108,2012-12-09 04:23,-13.1,1.2,1009.3,52.9,0
108,2012-12-09 04:24,-13.1,2.1,1009.3,53,0
108,2012-12-09 04:25,-13.2,2.2,1009.3,53.1,0
108,2012-12-09 04:26,-13.2,1.8,1009.3,52.9,0
108,2012-12-09 04:27,-13.2,2.1,1009.4,52.9,0
108,2012-12-09 04:28,-13.2,2.5,1009.3,53,0
108,2012-12-09 04:29,-13.1,2.3,1009.3,51.9,0
108,2012-12-09 04:30,-13.1,1.4,1009.3,52,0
108,2012-12-09 04:31,-13.1,1.8,1009.4,52.3,0
108,2012-12-09 04:32,-13.1,1.9,1009.3,51.8,0
108,2012-12-09 04:33,-13,1,1009.4,51.6,0
108,2012-12-09 04:34,-13,1.7,1009.4,51.4,0
108,2012-12-09 04:35,-13,2.1,1009.3,50.6,0
108,2012-12-09 04:36,-13,1.3,1009.3,50.2,0
108,2012-12-09 04:37,-13,2.7,1009.3,48.9,0
108,2012-12-09 04:38,-12.9,2.5,1009.3,48.3,0
108,2012-12-09 04:39,-12.9,3.4,1009.4,48.5,0
108,2012-12-09 04:40,-12.9,2.4,1009.3,47.7,0
108,2012-12-09 04:41,-12.9,2.9,1009.4,47.2,0
108,2012-12-09 04:42,-12.9,3,1009.4,46.6,0
108,2012-12-09 04:43,-12.9,2.3,1009.4,45.5,0
108,2012-12-09 04:44,-12.9,2.1,1009.4,46.4,0
108,2012-12-09 04:45,-12.9,1.8,1009.3,47,0
108,2012-12-09 04:46,-12.9,1.6,1009.3,46.8,0
108,2012-12-09 04:47,-12.9,3,1009.3,46.8,0
108,2012-12-09 04:48,-12.9,1.9,1009.3,45.9,0
108,2012-12-09 04:49,-12.9,2.8,1009.3,45.5,0
108,2012-12-09 04:50,-12.8,3.7,1009.3,44.3,0
108,2012-12-09 04:51,-12.8,3.2,1009.4,42.9,0
108,2012-12-09 04:52,-12.8,2.4,1009.4,42.7,0
108,2012-12-09 04:53,-12.7,2.4,1009.4,42.9,0
108,2012-12-09 04:54,-12.7,1.9,1009.5,43.7,0
108,2012-12-09 04:55,-12.7,3.5,1009.4,43.4,0
108,2012-12-09 04:56,-12.7,3,1009.4,42.6,0
108,2012-12-09 04:57,-12.7,2.6,1009.4,43,0
108,2012-12-09 04:58,-12.7,2.4,1009.4,42.9,0
108,2012-12-09 04:59,-12.6,2,1009.5,44.5,0
108,2012-12-09 05:00,-12.6,1.3,1009.5,45.9,0
108,2012-12-09 05:01,-12.7,1.1,1009.5,46.6,0
108,2012-12-09 05:02,-12.7,1.5,1009.4,47,0
108,2012-12-09 05:03,-12.8,1.8,1009.4,48,0
108,2012-12-09 05:04,-12.8,2.2,1009.4,48.1,0
108,2012-12-09 05:05,-12.8,2.3,1009.4,48.1,0
108,2012-12-09 05:06,-12.8,2.4,1009.4,46.2,0
108,2012-12-09 05:07,-12.8,2.6,1009.5,44.8,0
108,2012-12-09 05:08,-12.8,2.1,1009.5,43.1,0
108,2012-12-09 05:09,-12.8,1.7,1009.5,43.5,0
108,2012-12-09 05:10,-12.8,2,1009.5,45.6,0
108,2012-12-09 05:11,-12.8,2.8,1009.5,46.9,0
108,2012-12-09 05:12,-12.8,3.6,1009.4,44.3,0
108,2012-12-09 05:13,-12.7,2.9,1009.4,42.5,0
108,2012-12-09 05:14,-12.7,2.7,1009.5,44.6,0
108,2012-12-09 05:15,-12.7,1,1009.5,45,0
108,2012-12-09 05:16,-12.7,3.1,1009.5,43.7,0
108,2012-12-09 05:17,-12.6,3.2,1009.5,41.2,0
108,2012-12-09 05:18,-12.6,2.7,1009.5,40,0
108,2012-12-09 05:19,-12.6,2.1,1009.4,39.2,0
108,2012-12-09 05:20,-12.6,1.7,1009.4,38.9,0
108,2012-12-09 05:21,-12.6,2.2,1009.4,39.3,0
108,2012-12-09 05:22,-12.6,2.3,1009.4,40.5,0
108,2012-12-09 05:23,-12.6,2.6,1009.4,42,0
