지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-11-07 00:01,5.4,1.9,1006.7,79.3,0
108,2012-11-07 00:02,5.4,1.3,1006.7,79.1,0
108,2012-11-07 00:03,5.4,1.8,1006.7,79.2,0
108,2012-11-07 00:04,5.4,1.7,1006.8,79.3,0
108,2012-11-07 00:05,5.4,1.2,1006.8,79.3,0
108,2012-11-07 00:06,5.4,1,1006.8,79.4,0
108,2012-11-07 00:07,5.4,1.6,1006.8,79.6,0
108,2012-11-07 00:08,5.4,1.6,1006.8,79.8,0
108,2012-11-07 00:09,5.3,1.9,1006.8,79.9,0
108,2012-11-07 00:10,5.3,1.6,1006.8,80.1,0
108,2012-11-07 00:11,5.3,2.2,1006.8,80.5,0
108,2012-11-07 00:12,5.3,2.3,1006.8,80.6,0
108,2012-11-07 00:13,5.3,2.1,1006.8,80.6,0
108,2012-11-07 00:14,5.4,1.3,1006.8,80.4,0
108,2012-11-07 00:15,5.4,1.7,1006.8,80.5,0
108,2012-11-07 00:16,5.3,1.8,1006.8,80.5,0
108,2012-11-07 00:17,5.3,1.6,1006.8,80.4,0
108,2012-11-07 00:18,5.3,1.6,1006.8,80.3,0
108,2012-11-07 00:19,5.3,1.6,1006.7,80.2,0
108,2012-11-07 00:20,5.3,1.8,1006.7,80.3,0
108,2012-11-07 00:21,5.3,1.6,1006.7,80.5,0
108,2012-11-07 00:22,5.3,1.5,1006.7,80.6,0
108,2012-11-07 00:23,5.3,1.8,1006.7,80.7,0
108,2012-11-07 00:24,5.3,1.6,1006.6,80.6,0
108,2012-11-07 00:25,5.3,1.7,1006.6,80.5,0
108,2012-11-07 00:26,5.3,1.7,1006.6,80.5,0
108,2012-11-07 00:27,5.3,1.7,1006.6,80.4,0
108,2012-11-07 00:28,5.3,1.8,1006.6,80,0
108,2012-11-07 00:29,5.4,1.6,1006.6,79.7,0
108,2012-11-07 00:30,5.4,2,1006.6,79.5,0
108,2012-11-07 00:31,5.3,1.6,1006.6,79.6,0
108,2012-11-07 00:32,5.3,1.1,1006.6,79.7,0
108,2012-11-07 00:33,5.3,1.2,1006.6,79.8,0
108,2012-11-07 00:34,5.3,1.6,1006.6,80,0
108,2012-11-07 00:35,5.3,.9,1006.6,80,0
108,2012-11-07 00:36,5.3,1,1006.6,80.1,0
108,2012-11-07 00:37,5.3,.6,1006.6,80.4,0
108,2012-11-07 00:38,5.3,.6,1006.6,80.5,0
108,2012-11-07 00:39,5.3,.8,1006.6,80.6,0
108,2012-11-07 00:40,5.3,.5,1006.6,80.6,0
108,2012-11-07 00:41,5.2,.7,1006.6,80.6,0
108,2012-11-07 00:42,5.2,.5,1006.6,80.6,0
108,2012-11-07 00:43,5.2,.8,1006.6,80.6,0
108,2012-11-07 00:44,5.2,1.1,1006.6,80.6,0
108,2012-11-07 00:45,5.2,.7,1006.6,80.4,0
108,2012-11-07 00:46,5.2,.9,1006.6,80.5,0
108,2012-11-07 00:47,5.2,1.3,1006.6,80.4,0
108,2012-11-07 00:48,5.3,1.2,1006.6,80.1,0
108,2012-11-07 00:49,5.2,1.5,1006.6,80,0
108,2012-11-07 00:50,5.2,1.5,1006.6,80,0
108,2012-11-07 00:51,5.2,1.1,1006.6,79.8,0
108,2012-11-07 00:52,5.3,1.1,1006.6,80,0
108,2012-11-07 00:53,5.2,1.1,1006.6,80.4,0
108,2012-11-07 00:54,5.2,.9,1006.6,80.5,0
108,2012-11-07 00:55,5.2,.7,1006.6,80.4,0
108,2012-11-07 00:56,5.2,.4,1006.6,80,0
108,2012-11-07 00:57,5.2,.6,1006.6,80,0
108,2012-11-07 00:58,5.2,.7,1006.6,80.4,0
108,2012-11-07 00:59,5.2,.6,1006.6,80.8,0
108,2012-11-07 01:00,5.2,.3,1006.6,81.2,0
108,2012-11-07 01:01,5.2,.8,1006.7,81.1,0
108,2012-11-07 01:02,5.2,.7,1006.7,81.1,0
108,2012-11-07 01:03,5.1,.6,1006.7,81.3,0
108,2012-11-07 01:04,5.1,.8,1006.7,81.2,0
108,2012-11-07 01:05,5.1,1.2,1006.7,81,0
108,2012-11-07 01:06,5.1,1.1,1006.7,80.7,0
108,2012-11-07 01:07,5.1,1.1,1006.7,81.2,0
108,2012-11-07 01:08,5.1,.7,1006.6,81.5,0
108,2012-11-07 01:09,5.1,1.1,1006.6,81.8,0
108,2012-11-07 01:10,5.1,1.1,1006.6,82.1,0
108,2012-11-07 01:11,5.1,1,1006.6,82.1,0
108,2012-11-07 01:12,5.1,1.2,1006.6,81.8,0
108,2012-11-07 01:13,5.1,1.1,1006.6,81.9,0
108,2012-11-07 01:14,5.1,.8,1006.6,81.9,0
108,2012-11-07 01:15,5.1,.9,1006.6,81.9,0
108,2012-11-07 01:16,5.1,1,1006.6,82.1,0
108,2012-11-07 01:17,5.1,.8,1006.6,82.2,0
108,2012-11-07 01:18,5,.4,1006.6,82.2,0
108,2012-11-07 01:19,5,.3,1006.5,82.1,0
108,2012-11-07 01:20,5,.7,1006.5,82,0
108,2012-11-07 01:21,5,.8,1006.5,82,0
108,2012-11-07 01:22,5,.4,1006.5,81.8,0
108,2012-11-07 01:23,5,.4,1006.4,81.8,0
108,2012-11-07 01:24,5,.5,1006.4,82,0
108,2012-11-07 01:25,5,.3,1006.4,82.3,0
108,2012-11-07 01:26,5,.5,1006.4,82.2,0
108,2012-11-07 01:27,5,.3,1006.4,82.4,0
108,2012-11-07 01:28,5,.3,1006.4,82.6,0
108,2012-11-07 01:29,5,.4,1006.4,82.8,0
108,2012-11-07 01:30,5,.6,1006.4,82.9,0
108,2012-11-07 01:31,5,.7,1006.4,82.8,0
108,2012-11-07 01:32,5,.6,1006.4,82.7,0
108,2012-11-07 01:33,5,.4,1006.4,82.8,0
108,2012-11-07 01:34,5,.9,1006.4,83.2,0
108,2012-11-07 01:35,4.9,.5,1006.4,83.4,0
108,2012-11-07 01:36,4.9,.4,1006.4,83.3,0
108,2012-11-07 01:37,4.9,.6,1006.4,83.1,0
108,2012-11-07 01:38,4.9,1.1,1006.4,83,0
108,2012-11-07 01:39,4.9,.9,1006.4,82.8,0
108,2012-11-07 01:40,5,.6,1006.4,82.9,0
108,2012-11-07 01:41,5,.6,1006.5,82.8,0
108,2012-11-07 01:42,5,.6,1006.5,82.7,0
108,2012-11-07 01:43,5,.6,1006.5,82.6,0
108,2012-11-07 01:44,5,.6,1006.5,82.6,0
108,2012-11-07 01:45,5,.4,1006.5,82.6,0
108,2012-11-07 01:46,4.9,.5,1006.5,82.8,0
108,2012-11-07 01:47,4.9,.5,1006.5,83.1,0
108,2012-11-07 01:48,4.9,.6,1006.5,83.5,0
108,2012-11-07 01:49,4.9,.3,1006.5,83.5,0
108,2012-11-07 01:50,4.9,.6,1006.5,83.1,0
108,2012-11-07 01:51,4.9,.6,1006.5,82.8,0
108,2012-11-07 01:52,4.9,.6,1006.4,82.7,0
108,2012-11-07 01:53,4.9,.7,1006.4,83,0
108,2012-11-07 01:54,4.9,1.3,1006.4,82.9,0
108,2012-11-07 01:55,4.9,.9,1006.4,82.6,0
108,2012-11-07 01:56,4.9,.6,1006.5,82.3,0
108,2012-11-07 01:57,4.9,.5,1006.5,82.2,0
108,2012-11-07 01:58,4.9,.5,1006.4,82.2,0
108,2012-11-07 01:59,4.9,.4,1006.4,82.6,0
108,2012-11-07 02:00,4.9,.5,1006.4,82.7,0
108,2012-11-07 02:01,4.9,.7,1006.4,82.9,0
108,2012-11-07 02:02,4.9,.5,1006.4,83,0
108,2012-11-07 02:03,4.9,.7,1006.4,83.3,0
108,2012-11-07 02:04,4.9,1,1006.4,83.5,0
108,2012-11-07 02:05,4.8,1,1006.4,83.8,0
108,2012-11-07 02:06,4.8,1,1006.4,84,0
108,2012-11-07 02:07,4.8,.9,1006.4,84.1,0
108,2012-11-07 02:08,4.8,.9,1006.4,84.1,0
108,2012-11-07 02:09,4.8,1.1,1006.4,84.1,0
108,2012-11-07 02:10,4.8,1.1,1006.4,84.1,0
108,2012-11-07 02:11,4.7,1.1,1006.5,84.2,0
108,2012-11-07 02:12,4.7,1.1,1006.5,84.4,0
108,2012-11-07 02:13,4.7,1.1,1006.5,84.5,0
108,2012-11-07 02:14,4.7,.7,1006.5,84.7,0
108,2012-11-07 02:15,4.7,.7,1006.5,84.6,0
108,2012-11-07 02:16,4.7,.8,1006.5,84.6,0
108,2012-11-07 02:17,4.6,.8,1006.5,84.6,0
108,2012-11-07 02:18,4.6,.8,1006.5,84.7,0
108,2012-11-07 02:19,4.6,1,1006.5,84.9,0
108,2012-11-07 02:20,4.6,.8,1006.5,84.9,0
108,2012-11-07 02:21,4.6,.7,1006.5,85.1,0
108,2012-11-07 02:22,4.6,.8,1006.5,85.2,0
108,2012-11-07 02:23,4.5,1,1006.5,85.2,0
108,2012-11-07 02:24,4.5,1,1006.5,85.5,0
108,2012-11-07 02:25,4.5,1.2,1006.5,85.6,0
108,2012-11-07 02:26,4.5,1,1006.5,85.6,0
108,2012-11-07 02:27,4.5,1.1,1006.5,85.8,0
108,2012-11-07 02:28,4.5,1.2,1006.5,86.1,0
108,2012-11-07 02:29,4.5,1.3,1006.5,86.1,0
108,2012-11-07 02:30,4.5,1.4,1006.5,85.9,0
108,2012-11-07 02:31,4.5,.9,1006.5,85.4,0
108,2012-11-07 02:32,4.5,.6,1006.5,84.7,0
108,2012-11-07 02:33,4.5,.7,1006.5,84.2,0
108,2012-11-07 02:34,4.5,.8,1006.5,83.7,0
108,2012-11-07 02:35,4.5,.7,1006.5,83.2,0
108,2012-11-07 02:36,4.6,.8,1006.5,83.3,0
108,2012-11-07 02:37,4.6,.8,1006.5,82.9,0
108,2012-11-07 02:38,4.6,.9,1006.5,82.6,0
108,2012-11-07 02:39,4.6,.8,1006.5,82.6,0
108,2012-11-07 02:40,4.7,1.2,1006.4,82.8,0
108,2012-11-07 02:41,4.7,1.1,1006.4,82.7,0
108,2012-11-07 02:42,4.7,1,1006.5,82.6,0
108,2012-11-07 02:43,4.7,.9,1006.5,82.6,0
108,2012-11-07 02:44,4.7,.8,1006.4,82.6,0
108,2012-11-07 02:45,4.7,1,1006.4,82.7,0
108,2012-11-07 02:46,4.7,.9,1006.4,82.9,0
108,2012-11-07 02:47,4.6,.8,1006.4,83.1,0
108,2012-11-07 02:48,4.6,.9,1006.4,83.3,0
108,2012-11-07 02:49,4.6,.7,1006.4,83.5,0
108,2012-11-07 02:50,4.5,.7,1006.4,83.9,0
108,2012-11-07 02:51,4.5,.8,1006.4,84,0
108,2012-11-07 02:52,4.5,.9,1006.4,84.4,0
108,2012-11-07 02:53,4.4,1.2,1006.4,84.5,0
108,2012-11-07 02:54,4.4,1.7,1006.4,84.6,0
108,2012-11-07 02:55,4.4,1.8,1006.4,84.9,0
108,2012-11-07 02:56,4.3,1.7,1006.4,85,0
108,2012-11-07 02:57,4.3,1.9,1006.4,85.2,0
108,2012-11-07 02:58,4.4,1.8,1006.4,85.3,0
108,2012-11-07 02:59,4.4,1.5,1006.4,85.3,0
108,2012-11-07 03:00,4.5,1.2,1006.4,85,0
108,2012-11-07 03:01,4.5,1.2,1006.3,84.9,0
108,2012-11-07 03:02,4.5,1,1006.4,84.9,0
108,2012-11-07 03:03,4.5,1.1,1006.4,84.7,0
108,2012-11-07 03:04,4.5,1.1,1006.4,84.5,0
108,2012-11-07 03:05,4.5,1.3,1006.4,84.3,0
108,2012-11-07 03:06,4.5,1.6,1006.4,84.4,0
108,2012-11-07 03:07,4.5,1.2,1006.4,84.5,0
108,2012-11-07 03:08,4.5,1.6,1006.4,84.6,0
108,2012-11-07 03:09,4.5,1.2,1006.4,84.8,0
108,2012-11-07 03:10,4.5,1,1006.4,84.6,0
108,2012-11-07 03:11,4.5,.7,1006.4,84.6,0
108,2012-11-07 03:12,4.5,.6,1006.4,84.6,0
108,2012-11-07 03:13,4.4,.3,1006.3,84.5,0
