지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-11-30 00:01,.2,.6,1014.2,34.2,0
108,2012-11-30 00:02,.2,.5,1014.3,33.8,0
108,2012-11-30 00:03,.2,.2,1014.3,33.8,0
108,2012-11-30 00:04,.2,.3,1014.3,34.1,0
108,2012-11-30 00:05,.2,.9,1014.3,34.1,0
108,2012-11-30 00:06,.2,1.2,1014.3,34.2,0
108,2012-11-30 00:07,.2,.4,1014.2,34.3,0
108,2012-11-30 00:08,.2,.7,1014.2,34.8,0
108,2012-11-30 00:09,.2,1.1,1014.2,34.5,0
108,2012-11-30 00:10,.2,.7,1014.2,34.2,0
108,2012-11-30 00:11,.2,.5,1014.2,34.2,0
108,2012-11-30 00:12,.1,1,1014.2,34.4,0
108,2012-11-30 00:13,.1,.9,1014.2,35,0
108,2012-11-30 00:14,.1,.8,1014.2,34.6,0
108,2012-11-30 00:15,.1,.7,1014.2,34.7,0
108,2012-11-30 00:16,.1,1.3,1014.2,34.8,0
108,2012-11-30 00:17,.1,1.5,1014.1,34.7,0
108,2012-11-30 00:18,.1,1.6,1014.1,35.1,0
108,2012-11-30 00:19,.1,2,1014.1,35.2,0
108,2012-11-30 00:20,.1,2.1,1014.1,35.2,0
108,2012-11-30 00:21,.1,1.2,1014,35.2,0
108,2012-11-30 00:22,.1,1.5,1014,35,0
108,2012-11-30 00:23,.1,1.5,1014,34.9,0
108,2012-11-30 00:24,0,1.3,1014,35.2,0
108,2012-11-30 00:25,0,1.3,1014.1,35.8,0
108,2012-11-30 00:26,0,1.1,1014,36.4,0
108,2012-11-30 00:27,0,1.2,1014,36.7,0
108,2012-11-30 00:28,0,1.6,1014,37.3,0
108,2012-11-30 00:29,0,2.1,1014,37.9,0
108,2012-11-30 00:30,0,1,1014,38.3,0
108,2012-11-30 00:31,0,1.5,1014,38.7,0
108,2012-11-30 00:32,-.1,1,1014,38.9,0
108,2012-11-30 00:33,-.1,1.2,1013.9,39,0
108,2012-11-30 00:34,-.1,1.6,1013.9,39.1,0
108,2012-11-30 00:35,-.1,1.6,1013.9,38.6,0
108,2012-11-30 00:36,-.1,1.3,1013.9,38.4,0
108,2012-11-30 00:37,-.2,1.1,1014,38.7,0
108,2012-11-30 00:38,-.2,1.4,1014,38.7,0
108,2012-11-30 00:39,-.1,1.6,1014,39.2,0
108,2012-11-30 00:40,-.1,1.5,1013.9,38.5,0
108,2012-11-30 00:41,-.1,2.2,1013.9,38.8,0
108,2012-11-30 00:42,-.1,1.9,1013.9,38.8,0
108,2012-11-30 00:43,-.1,2,1013.9,37.9,0
108,2012-11-30 00:44,-.1,2.2,1013.9,38,0
108,2012-11-30 00:45,-.1,2.2,1014,38.7,0
108,2012-11-30 00:46,-.2,2.4,1014,38.5,0
108,2012-11-30 00:47,-.1,2,1014,38.5,0
108,2012-11-30 00:48,-.1,2.1,1014,38.9,0
108,2012-11-30 00:49,-.1,2.1,1014,38.9,0
108,2012-11-30 00:50,-.1,2.4,1014,39.2,0
108,2012-11-30 00:51,0,1.9,1014,39.4,0
108,2012-11-30 00:52,0,2.1,1014,39.6,0
108,2012-11-30 00:53,0,1.8,1014.1,39.5,0
108,2012-11-30 00:54,0,1.6,1014.1,39.2,0
108,2012-11-30 00:55,0,1.8,1014,39.2,0
108,2012-11-30 00:56,0,1.9,1014,39.2,0
108,2012-11-30 00:57,0,1.9,1014,39.5,0
108,2012-11-30 00:58,0,2.2,1014,39.6,0
108,2012-11-30 00:59,0,2.1,1014,39.7,0
108,2012-11-30 01:00,0,2,1013.9,39.9,0
108,2012-11-30 01:01,0,1.9,1013.9,39.7,0
108,2012-11-30 01:02,0,1.9,1013.9,39.8,0
108,2012-11-30 01:03,0,1.5,1013.9,40,0
108,2012-11-30 01:04,0,1.2,1013.9,39.9,0
108,2012-11-30 01:05,0,1.9,1013.9,39.8,0
108,2012-11-30 01:06,0,1.1,1014,40.2,0
108,2012-11-30 01:07,-.1,1.3,1014,40.2,0
108,2012-11-30 01:08,-.1,.7,1014,40.2,0
108,2012-11-30 01:09,-.1,1.9,1014,40.3,0
108,2012-11-30 01:10,-.1,1.8,1014,40.3,0
108,2012-11-30 01:11,-.1,2,1014,40.5,0
108,2012-11-30 01:12,-.1,1.9,1014,40.5,0
108,2012-11-30 01:13,-.1,1.9,1013.9,41,0
108,2012-11-30 01:14,-.1,1.6,1013.9,40.5,0
108,2012-11-30 01:15,0,1.2,1013.9,40.3,0
108,2012-11-30 01:16,0,1.1,1014,40.3,0
108,2012-11-30 01:17,0,.7,1014,40.1,0
108,2012-11-30 01:18,0,.6,1014,39.9,0
108,2012-11-30 01:19,0,1.1,1014,39.5,0
108,2012-11-30 01:20,0,1.1,1014,39.4,0
108,2012-11-30 01:21,0,1.4,1014,39.6,0
