지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-09-04 00:01,23.6,1.5,1002,76.7,0
108,2012-09-04 00:02,23.6,1.8,1002,76.6,0
108,2012-09-04 00:03,23.6,1.7,1001.9,76.7,0
108,2012-09-04 00:04,23.6,1.7,1001.9,76.7,0
108,2012-09-04 00:05,23.6,1.8,1001.9,76.9,0
108,2012-09-04 00:06,23.6,1.9,1001.9,76.8,0
108,2012-09-04 00:07,23.7,2,1001.9,76.6,0
108,2012-09-04 00:08,23.7,1.7,1001.9,76.4,0
108,2012-09-04 00:09,23.7,1.8,1001.8,76.7,0
108,2012-09-04 00:10,23.7,2.2,1001.8,76.7,0
108,2012-09-04 00:11,23.7,2.1,1001.8,76.5,0
108,2012-09-04 00:12,23.7,1.9,1001.8,76.7,0
108,2012-09-04 00:13,23.7,2.2,1001.8,76.6,0
108,2012-09-04 00:14,23.7,2.5,1001.8,76.4,0
108,2012-09-04 00:15,23.7,2.1,1001.8,76.4,0
108,2012-09-04 00:16,23.7,1.9,1001.8,76.4,0
108,2012-09-04 00:17,23.7,2.3,1001.7,76.4,0
108,2012-09-04 00:18,23.7,2.1,1001.8,76.2,0
108,2012-09-04 00:19,23.7,2.5,1001.8,76.3,0
108,2012-09-04 00:20,23.7,2,1001.8,75.9,0
108,2012-09-04 00:21,23.7,1.8,1001.8,75.7,0
108,2012-09-04 00:22,23.7,2.3,1001.8,75.5,0
108,2012-09-04 00:23,23.7,2.1,1001.7,75,0
108,2012-09-04 00:24,23.8,1.7,1001.7,74.9,0
108,2012-09-04 00:25,23.7,1.9,1001.7,75,0
108,2012-09-04 00:26,23.7,2.1,1001.7,75.2,0
108,2012-09-04 00:27,23.7,2.3,1001.7,74.9,0
108,2012-09-04 00:28,23.7,2.6,1001.7,75.2,0
108,2012-09-04 00:29,23.7,2.4,1001.7,75.4,0
108,2012-09-04 00:30,23.7,2.7,1001.6,75.4,0
108,2012-09-04 00:31,23.7,1.9,1001.6,75.3,0
108,2012-09-04 00:32,23.7,1.9,1001.6,75.4,0
108,2012-09-04 00:33,23.7,2.2,1001.6,75.5,0
108,2012-09-04 00:34,23.7,1.9,1001.6,75.5,0
108,2012-09-04 00:35,23.7,2.2,1001.6,75.5,0
108,2012-09-04 00:36,23.7,1.9,1001.6,75.4,0
108,2012-09-04 00:37,23.7,1.5,1001.6,75.5,0
108,2012-09-04 00:38,23.7,2,1001.6,75.5,0
108,2012-09-04 00:39,23.7,2.1,1001.6,75.4,0
108,2012-09-04 00:40,23.7,2.4,1001.6,75.5,0
108,2012-09-04 00:41,23.8,1.7,1001.6,75.2,0
108,2012-09-04 00:42,23.8,2.3,1001.7,75,0
108,2012-09-04 00:43,23.8,1.8,1001.7,74.9,0
108,2012-09-04 00:44,23.8,1.7,1001.6,74.7,0
108,2012-09-04 00:45,23.8,1.8,1001.6,74.6,0
108,2012-09-04 00:46,23.7,2.3,1001.6,74.6,0
108,2012-09-04 00:47,23.7,1.4,1001.6,74.6,0
108,2012-09-04 00:48,23.8,1.7,1001.6,74.6,0
108,2012-09-04 00:49,23.8,2.1,1001.6,74.7,0
108,2012-09-04 00:50,23.8,2.1,1001.6,74.9,0
108,2012-09-04 00:51,23.8,2.2,1001.6,75.1,0
108,2012-09-04 00:52,23.8,1.9,1001.6,75.1,0
108,2012-09-04 00:53,23.8,2.1,1001.6,75.2,0
108,2012-09-04 00:54,23.8,2,1001.6,75.1,0
108,2012-09-04 00:55,23.8,2.5,1001.7,75.2,0
108,2012-09-04 00:56,23.8,2.4,1001.6,75.1,0
108,2012-09-04 00:57,23.8,2.5,1001.6,75.6,0
108,2012-09-04 00:58,23.8,2,1001.6,75.4,0
108,2012-09-04 00:59,23.8,1.9,1001.6,75.3,0
108,2012-09-04 01:00,23.8,2.2,1001.7,75.4,0
108,2012-09-04 01:01,23.8,2.8,1001.7,75.3,0
108,2012-09-04 01:02,23.8,2.2,1001.7,75.6,0
108,2012-09-04 01:03,23.8,1.9,1001.7,75.3,0
108,2012-09-04 01:04,23.8,2.2,1001.7,75.2,0
108,2012-09-04 01:05,23.8,1.6,1001.7,75.5,0
108,2012-09-04 01:06,23.8,2.1,1001.7,75.5,0
108,2012-09-04 01:07,23.8,2.5,1001.7,75.3,0
108,2012-09-04 01:08,23.8,1.5,1001.7,75.4,0
108,2012-09-04 01:09,23.8,1.7,1001.7,75.3,0
108,2012-09-04 01:10,23.8,1.7,1001.7,75.4,0
108,2012-09-04 01:11,23.8,1.6,1001.7,75.7,0
108,2012-09-04 01:12,23.8,1.8,1001.7,75.8,0
108,2012-09-04 01:13,23.8,2,1001.7,75.8,0
108,2012-09-04 01:14,23.8,2.5,1001.6,75.9,0
108,2012-09-04 01:15,23.8,2.5,1001.6,75.8,0
108,2012-09-04 01:16,23.8,2.5,1001.6,75.9,0
108,2012-09-04 01:17,23.8,2,1001.6,76,0
108,2012-09-04 01:18,23.8,1.9,1001.6,76,0
108,2012-09-04 01:19,23.8,1.6,1001.6,75.9,0
108,2012-09-04 01:20,23.8,2.1,1001.6,75.8,0
108,2012-09-04 01:21,23.8,2.3,1001.5,75.8,0
108,2012-09-04 01:22,23.8,1.8,1001.5,75.9,0
108,2012-09-04 01:23,23.8,2.6,1001.5,75.7,0
108,2012-09-04 01:24,23.8,2.6,1001.5,75.7,0
108,2012-09-04 01:25,23.8,1.8,1001.5,75.7,0
108,2012-09-04 01:26,23.8,3,1001.5,75.7,0
108,2012-09-04 01:27,23.8,2.8,1001.5,75.6,0
108,2012-09-04 01:28,23.8,2.7,1001.5,75.7,0
108,2012-09-04 01:29,23.8,2.7,1001.5,75.8,0
108,2012-09-04 01:30,23.8,2.5,1001.4,75.5,0
108,2012-09-04 01:31,23.8,2.5,1001.4,75.6,0
108,2012-09-04 01:32,23.8,2.6,1001.4,75.6,0
108,2012-09-04 01:33,23.8,2.2,1001.4,75.7,0
108,2012-09-04 01:34,23.8,1.9,1001.4,75.9,0
108,2012-09-04 01:35,23.8,1.6,1001.4,75.8,0
108,2012-09-04 01:36,23.8,2.3,1001.4,75.9,0
108,2012-09-04 01:37,23.8,2.3,1001.5,76.1,0
108,2012-09-04 01:38,23.8,1.8,1001.5,76.4,0
108,2012-09-04 01:39,23.8,2.7,1001.5,76.5,0
108,2012-09-04 01:40,23.7,3,1001.5,76.7,0
108,2012-09-04 01:41,23.7,3,1001.5,76.7,0
108,2012-09-04 01:42,23.7,3.4,1001.4,76.8,0
108,2012-09-04 01:43,23.7,2.3,1001.4,76.8,0
108,2012-09-04 01:44,23.7,2.2,1001.4,76.8,0
108,2012-09-04 01:45,23.7,2.3,1001.4,76.8,0
108,2012-09-04 01:46,23.7,3.1,1001.4,76.8,0
108,2012-09-04 01:47,23.7,2.1,1001.4,77.2,0
108,2012-09-04 01:48,23.7,2,1001.4,77,0
108,2012-09-04 01:49,23.7,2.3,1001.5,76.8,0
108,2012-09-04 01:50,23.7,2.1,1001.5,76.7,0
108,2012-09-04 01:51,23.7,2.2,1001.5,76.7,0
108,2012-09-04 01:52,23.7,2.3,1001.5,76.7,0
108,2012-09-04 01:53,23.7,2,1001.5,76.7,0
108,2012-09-04 01:54,23.7,2.6,1001.5,76.6,0
108,2012-09-04 01:55,23.7,2.3,1001.5,76.9,0
108,2012-09-04 01:56,23.7,2.1,1001.5,77,0
108,2012-09-04 01:57,23.7,1.8,1001.6,76.9,0
108,2012-09-04 01:58,23.7,1.3,1001.6,76.7,0
108,2012-09-04 01:59,23.7,2.1,1001.6,76.7,0
108,2012-09-04 02:00,23.7,2.2,1001.6,77,0
108,2012-09-04 02:01,23.8,2,1001.6,77,0
108,2012-09-04 02:02,23.8,1.8,1001.6,76.7,0
108,2012-09-04 02:03,23.7,1.6,1001.5,76.8,0
108,2012-09-04 02:04,23.7,1.7,1001.6,76.8,0
108,2012-09-04 02:05,23.7,1.5,1001.6,76.8,0
108,2012-09-04 02:06,23.8,1.5,1001.6,76.8,0
108,2012-09-04 02:07,23.8,.8,1001.6,76.7,0
108,2012-09-04 02:08,23.8,.6,1001.6,76.5,0
108,2012-09-04 02:09,23.8,.3,1001.6,76.4,0
108,2012-09-04 02:10,23.8,.4,1001.6,76.4,0
108,2012-09-04 02:11,23.8,.9,1001.7,76.3,0
108,2012-09-04 02:12,23.8,1,1001.7,76.4,0
108,2012-09-04 02:13,23.8,1,1001.7,76.2,0
108,2012-09-04 02:14,23.9,1.4,1001.7,76,0
108,2012-09-04 02:15,23.9,2.1,1001.6,75.8,0
108,2012-09-04 02:16,23.9,1.4,1001.6,75.7,0
108,2012-09-04 02:17,23.9,1.1,1001.6,75.8,0
108,2012-09-04 02:18,23.9,1,1001.6,75.9,0
108,2012-09-04 02:19,23.9,1.4,1001.6,75.8,0
108,2012-09-04 02:20,23.9,1.2,1001.6,76,0
108,2012-09-04 02:21,23.9,1.9,1001.6,76.3,0
108,2012-09-04 02:22,23.9,3.2,1001.6,76.1,0
108,2012-09-04 02:23,24,3.8,1001.6,75.8,0
108,2012-09-04 02:24,24.1,4.1,1001.6,74.9,0
108,2012-09-04 02:25,24.2,3.8,1001.6,74.5,0
108,2012-09-04 02:26,24.2,2.3,1001.6,74.3,0
108,2012-09-04 02:27,24.2,2.6,1001.6,74,0
108,2012-09-04 02:28,24.3,3.1,1001.6,73.7,0
108,2012-09-04 02:29,24.3,3.4,1001.6,73.5,0
108,2012-09-04 02:30,24.4,3.4,1001.6,73.5,0
108,2012-09-04 02:31,24.4,4.2,1001.6,73.2,0
108,2012-09-04 02:32,24.4,2.4,1001.6,73.3,0
108,2012-09-04 02:33,24.4,2.3,1001.6,73.5,0
108,2012-09-04 02:34,24.4,3.3,1001.6,73.2,0
108,2012-09-04 02:35,24.4,3.5,1001.6,73.2,0
108,2012-09-04 02:36,24.4,2.5,1001.6,73.2,0
108,2012-09-04 02:37,24.4,3.2,1001.6,73.3,0
108,2012-09-04 02:38,24.4,3.1,1001.6,73.4,0
108,2012-09-04 02:39,24.4,3.9,1001.6,73.5,0
108,2012-09-04 02:40,24.4,4.3,1001.6,73.7,0
108,2012-09-04 02:41,24.4,3.9,1001.7,74,0
108,2012-09-04 02:42,24.4,2.4,1001.7,73.9,0
108,2012-09-04 02:43,24.4,2.1,1001.7,73.9,0
108,2012-09-04 02:44,24.4,2.2,1001.7,73.8,0
108,2012-09-04 02:45,24.4,3.2,1001.7,73.7,0
108,2012-09-04 02:46,24.4,2.6,1001.7,73.8,0
108,2012-09-04 02:47,24.4,3.2,1001.7,73.8,0
108,2012-09-04 02:48,24.4,3.9,1001.7,73.8,0
108,2012-09-04 02:49,24.3,3.1,1001.8,73.8,0
108,2012-09-04 02:50,24.3,2.9,1001.8,73.2,0
108,2012-09-04 02:51,24.3,5.2,1001.8,72.5,0
108,2012-09-04 02:52,24.3,5,1001.8,72.7,0
108,2012-09-04 02:53,24.2,3.9,1001.8,73,0
108,2012-09-04 02:54,24.2,3.2,1001.8,73.2,0
108,2012-09-04 02:55,24.2,2.5,1001.8,73.2,0
108,2012-09-04 02:56,24.2,3.8,1001.8,73.3,0
108,2012-09-04 02:57,24.2,3.8,1001.8,73.4,0
108,2012-09-04 02:58,24.2,3.9,1001.9,73.4,0
108,2012-09-04 02:59,24.1,3.1,1001.9,73.4,0
108,2012-09-04 03:00,24.1,2.8,1001.9,73.7,0
108,2012-09-04 03:01,24.1,3,1001.9,73.9,0
108,2012-09-04 03:02,24.1,3.4,1001.9,74.1,0
108,2012-09-04 03:03,24,5.1,1001.9,74.4,0
108,2012-09-04 03:04,24,5.2,1001.9,74.8,0
108,2012-09-04 03:05,24,5.2,1001.9,75.3,0
108,2012-09-04 03:06,23.9,3.8,1001.9,75.7,0
108,2012-09-04 03:07,23.9,4.1,1001.9,75.9,0
108,2012-09-04 03:08,23.9,4.4,1001.9,76,0
108,2012-09-04 03:09,23.9,3.8,1001.9,76.3,0
108,2012-09-04 03:10,23.9,2.4,1001.9,76.6,0
108,2012-09-04 03:11,23.8,2.2,1001.9,76.7,0
108,2012-09-04 03:12,23.8,1.7,1001.9,77,0
108,2012-09-04 03:13,23.8,1.6,1002,77.2,0
108,2012-09-04 03:14,23.8,2.5,1002,77.2,0
108,2012-09-04 03:15,23.8,3.3,1002,77,0
108,2012-09-04 03:16,23.8,3.4,1002,76.9,0
108,2012-09-04 03:17,23.8,2.6,1002,77,0
108,2012-09-04 03:18,23.8,3.8,1002,77.2,0
108,2012-09-04 03:19,23.8,2.8,1002,77.2,0
108,2012-09-04 03:20,23.8,3.1,1002,77.3,0
108,2012-09-04 03:21,23.7,3.4,1002,77.2,0
108,2012-09-04 03:22,23.7,4.1,1002,77.4,0
108,2012-09-04 03:23,23.7,4.1,1002,77.5,0
108,2012-09-04 03:24,23.7,3.6,1002.1,77.7,0
108,2012-09-04 03:25,23.7,3.5,1002.1,77.6,0
108,2012-09-04 03:26,23.7,2.4,1002.1,77.7,0
108,2012-09-04 03:27,23.7,2.1,1002.1,77.9,0
108,2012-09-04 03:28,23.7,1.7,1002.1,78,0
108,2012-09-04 03:29,23.7,1.8,1002.1,78,0
108,2012-09-04 03:30,23.7,1.7,1002.1,77.7,0
108,2012-09-04 03:31,23.7,2,1002.1,77.7,0
108,2012-09-04 03:32,23.7,2.6,1002.1,77.8,0
108,2012-09-04 03:33,23.7,4,1002.1,77.6,0
108,2012-09-04 03:34,23.7,3.4,1002.1,77.6,0
108,2012-09-04 03:35,23.7,3.4,1002.1,77.7,0
108,2012-09-04 03:36,23.7,2.4,1002.2,77.8,0
108,2012-09-04 03:37,23.7,2.9,1002.2,77.9,0
108,2012-09-04 03:38,23.7,3.2,1002.2,77.9,0
108,2012-09-04 03:39,23.7,2.8,1002.2,78.1,0
108,2012-09-04 03:40,23.7,2.5,1002.2,78.1,0
108,2012-09-04 03:41,23.7,2.3,1002.2,78.1,0
108,2012-09-04 03:42,23.7,2.4,1002.2,78.1,0
108,2012-09-04 03:43,23.7,2.6,1002.2,78.1,0
108,2012-09-04 03:44,23.6,2.6,1002.2,78.2,0
108,2012-09-04 03:45,23.6,2.7,1002.2,78.4,0
108,2012-09-04 03:46,23.6,2.9,1002.2,78.4,0
108,2012-09-04 03:47,23.6,3.5,1002.2,78.1,0
108,2012-09-04 03:48,23.6,4.2,1002.2,78.2,0
108,2012-09-04 03:49,23.6,3.6,1002.2,77.9,0
108,2012-09-04 03:50,23.6,3.9,1002.3,77.7,0
108,2012-09-04 03:51,23.6,3.7,1002.3,77.6,0
108,2012-09-04 03:52,23.6,4.1,1002.3,77.6,0
108,2012-09-04 03:53,23.6,3.9,1002.3,77.4,0
108,2012-09-04 03:54,23.6,3.8,1002.3,77.4,0
108,2012-09-04 03:55,23.6,4.2,1002.3,77.5,0
108,2012-09-04 03:56,23.6,4.6,1002.3,77.7,0
108,2012-09-04 03:57,23.6,3.9,1002.3,77.9,0
108,2012-09-04 03:58,23.6,3.2,1002.3,78.1,0
108,2012-09-04 03:59,23.6,3.4,1002.3,78.4,0
108,2012-09-04 04:00,23.6,2.5,1002.3,78.5,0
108,2012-09-04 04:01,23.6,2.2,1002.3,78.5,0
108,2012-09-04 04:02,23.6,2.1,1002.3,78.4,0
108,2012-09-04 04:03,23.6,3.2,1002.3,78.4,0
108,2012-09-04 04:04,23.5,3.5,1002.3,78.6,0
108,2012-09-04 04:05,23.5,4.2,1002.3,78.4,0
108,2012-09-04 04:06,23.5,3.9,1002.3,78.4,0
108,2012-09-04 04:07,23.5,3.8,1002.3,78.6,0
108,2012-09-04 04:08,23.5,3.8,1002.3,78.6,0
108,2012-09-04 04:09,23.5,3.8,1002.4,78.6,0
108,2012-09-04 04:10,23.5,3.7,1002.3,78.5,0
108,2012-09-04 04:11,23.5,3.7,1002.3,78.4,0
108,2012-09-04 04:12,23.5,3.7,1002.3,78.1,0
108,2012-09-04 04:13,23.5,3.2,1002.3,78,0
108,2012-09-04 04:14,23.5,3.7,1002.3,77.7,0
108,2012-09-04 04:15,23.4,3.4,1002.3,77.6,0
108,2012-09-04 04:16,23.4,2.1,1002.3,77.6,0
108,2012-09-04 04:17,23.4,2.6,1002.3,77.7,0
108,2012-09-04 04:18,23.4,2.8,1002.3,77.8,0
108,2012-09-04 04:19,23.4,2.4,1002.3,77.9,0
108,2012-09-04 04:20,23.4,2,1002.3,78,0
108,2012-09-04 04:21,23.4,2.1,1002.3,77.9,0
108,2012-09-04 04:22,23.4,3.1,1002.3,77.6,0
108,2012-09-04 04:23,23.4,3.1,1002.3,77.3,0
108,2012-09-04 04:24,23.4,3,1002.3,76.9,0
108,2012-09-04 04:25,23.4,3.4,1002.3,76.8,0
108,2012-09-04 04:26,23.4,2.3,1002.3,76.4,0
