지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-12-30 00:01,0,2,1006.5,91.8,0
108,2012-12-30 00:02,0,1.8,1006.5,91.8,0
108,2012-12-30 00:03,0,2.3,1006.5,91.8,0
108,2012-12-30 00:04,0,2.2,1006.6,91.8,0
108,2012-12-30 00:05,0,2.1,1006.6,91.8,0
108,2012-12-30 00:06,0,2.2,1006.6,91.8,0
108,2012-12-30 00:07,0,2.7,1006.6,91.8,0
108,2012-12-30 00:08,0,3.5,1006.5,91.8,0
108,2012-12-30 00:09,0,3.6,1006.5,91.8,0
108,2012-12-30 00:10,0,2.6,1006.5,91.8,0
108,2012-12-30 00:11,0,2.7,1006.5,91.9,0
108,2012-12-30 00:12,0,2.2,1006.6,91.8,0
108,2012-12-30 00:13,0,2.1,1006.6,91.9,0
108,2012-12-30 00:14,0,2.3,1006.7,91.9,0
108,2012-12-30 00:15,0,2.5,1006.7,91.9,0
108,2012-12-30 00:16,0,2.9,1006.7,91.9,0
108,2012-12-30 00:17,0,2.9,1006.7,91.9,0
108,2012-12-30 00:18,0,3.6,1006.7,91.9,0
108,2012-12-30 00:19,0,3.9,1006.7,91.9,0
108,2012-12-30 00:20,0,4,1006.8,91.9,0
108,2012-12-30 00:21,0,4,1006.8,91.9,0
108,2012-12-30 00:22,-.1,3.7,1006.7,91.9,0
108,2012-12-30 00:23,-.1,3.4,1006.7,91.9,0
108,2012-12-30 00:24,-.1,3.4,1006.6,91.9,0
108,2012-12-30 00:25,-.1,3.6,1006.6,91.9,0
108,2012-12-30 00:26,-.1,2.4,1006.6,91.9,0
108,2012-12-30 00:27,-.1,4,1006.6,91.9,0
108,2012-12-30 00:28,-.2,5.2,1006.7,91.9,0
108,2012-12-30 00:29,-.3,5.3,1006.6,91.9,0
108,2012-12-30 00:30,-.4,4.7,1006.7,91.9,0
108,2012-12-30 00:31,-.4,3.8,1006.8,91.9,0
108,2012-12-30 00:32,-.4,3.6,1006.8,92,0
108,2012-12-30 00:33,-.4,4,1006.8,92,0
108,2012-12-30 00:34,-.5,2.3,1006.8,92,0
108,2012-12-30 00:35,-.5,4.9,1006.7,92,0
108,2012-12-30 00:36,-.5,4,1006.7,92,0
