지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-12-29 00:01,-.7,.6,1015.5,77.3,0
108,2012-12-29 00:02,-.8,.7,1015.4,77.3,0
108,2012-12-29 00:03,-.8,.7,1015.4,77.2,0
108,2012-12-29 00:04,-.8,.7,1015.4,77.2,0
108,2012-12-29 00:05,-.8,.7,1015.4,77.3,0
108,2012-12-29 00:06,-.8,.6,1015.4,77.3,0
108,2012-12-29 00:07,-.8,.4,1015.5,77.5,0
108,2012-12-29 00:08,-.9,.4,1015.5,77.8,0
108,2012-12-29 00:09,-.9,.4,1015.6,78,0
108,2012-12-29 00:10,-.9,.2,1015.6,78.1,0
108,2012-12-29 00:11,-.9,.6,1015.6,78.1,0
108,2012-12-29 00:12,-.9,.5,1015.6,78.4,0
108,2012-12-29 00:13,-.8,.7,1015.6,78.7,0
108,2012-12-29 00:14,-.8,.4,1015.6,78.5,0
108,2012-12-29 00:15,-.8,.2,1015.6,78.2,0
108,2012-12-29 00:16,-.8,.3,1015.6,78.1,0
108,2012-12-29 00:17,-.8,.4,1015.6,77.9,0
108,2012-12-29 00:18,-.8,.6,1015.6,77.8,0
108,2012-12-29 00:19,-.8,.7,1015.6,77.9,0
108,2012-12-29 00:20,-.8,.6,1015.6,78.1,0
108,2012-12-29 00:21,-.8,1,1015.6,77.9,0
108,2012-12-29 00:22,-.8,1.8,1015.5,77.8,0
108,2012-12-29 00:23,-.8,1.8,1015.5,77.7,0
108,2012-12-29 00:24,-.8,1.9,1015.4,77.6,0
108,2012-12-29 00:25,-.8,1.9,1015.4,77.3,0
108,2012-12-29 00:26,-.9,2.1,1015.3,77.3,0
108,2012-12-29 00:27,-.9,2.4,1015.2,77.3,0
108,2012-12-29 00:28,-.9,2.6,1015,77.5,0
108,2012-12-29 00:29,-1,2.8,1014.9,77.8,0
108,2012-12-29 00:30,-1,3.2,1014.8,77.9,0
108,2012-12-29 00:31,-1,3.2,1014.7,77.6,0
108,2012-12-29 00:32,-1,2.9,1014.7,77.7,0
108,2012-12-29 00:33,-1.1,3,1014.7,78,0
108,2012-12-29 00:34,-1.1,3.2,1014.8,78.1,0
108,2012-12-29 00:35,-1.1,3.3,1014.8,78.3,0
108,2012-12-29 00:36,-1.1,2.8,1014.9,78.5,0
108,2012-12-29 00:37,-1.1,2.7,1014.9,78.6,0
108,2012-12-29 00:38,-1.1,2.7,1014.9,78.6,0
108,2012-12-29 00:39,-1.1,3.1,1014.9,78.7,0
108,2012-12-29 00:40,-1,2.6,1014.9,78.7,0
108,2012-12-29 00:41,-1,2.7,1014.9,78.2,0
108,2012-12-29 00:42,-1,3,1014.9,78,0
108,2012-12-29 00:43,-1,2.9,1014.9,78.1,0
108,2012-12-29 00:44,-1,3,1014.9,78,0
108,2012-12-29 00:45,-1.1,3.2,1014.9,78.3,0
108,2012-12-29 00:46,-1.1,2.8,1015,78.5,0
