지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-10-12 00:01,12.3,0,1008.1,54.9,0
108,2012-10-12 00:02,12.3,0,1008.1,54.6,0
108,2012-10-12 00:03,12.3,0,1008.1,54.2,0
108,2012-10-12 00:04,12.4,.2,1008.1,53.4,0
108,2012-10-12 00:05,12.4,.4,1008.1,52.7,0
108,2012-10-12 00:06,12.4,.4,1008.1,52.7,0
108,2012-10-12 00:07,12.4,.2,1008.1,53.2,0
108,2012-10-12 00:08,12.4,0,1008.1,53.5,0
108,2012-10-12 00:09,12.3,0,1008,54.1,0
108,2012-10-12 00:10,12.3,0,1008,54.8,0
108,2012-10-12 00:11,12.3,.3,1008,55.4,0
108,2012-10-12 00:12,12.2,.5,1008,56.1,0
108,2012-10-12 00:13,12.2,.8,1008,55.4,0
108,2012-10-12 00:14,12.2,1,1008,54.7,0
108,2012-10-12 00:15,12.1,1.1,1008,53.9,0
108,2012-10-12 00:16,12.1,1.1,1008,53.9,0
108,2012-10-12 00:17,12.1,.8,1008,53.5,0
108,2012-10-12 00:18,12.1,.6,1008,54,0
108,2012-10-12 00:19,12.1,.4,1008,54,0
108,2012-10-12 00:20,12,.3,1008,54.2,0
108,2012-10-12 00:21,12.1,.2,1008.1,54.4,0
108,2012-10-12 00:22,12.1,.1,1008.1,54,0
108,2012-10-12 00:23,12.2,.7,1008.1,53.7,0
108,2012-10-12 00:24,12.3,.7,1008.1,53.8,0
108,2012-10-12 00:25,12.3,.5,1008.1,53.7,0
108,2012-10-12 00:26,12.3,.7,1008.1,54,0
108,2012-10-12 00:27,12.2,.8,1008.1,54,0
108,2012-10-12 00:28,12.2,1,1008.1,53.1,0
108,2012-10-12 00:29,12.1,1.1,1008.1,53.9,0
108,2012-10-12 00:30,12.1,1,1008.1,55,0
108,2012-10-12 00:31,12,.8,1008.1,55.1,0
108,2012-10-12 00:32,12,.7,1008.1,54.2,0
108,2012-10-12 00:33,12,.7,1008.1,54,0
108,2012-10-12 00:34,12,.8,1008.1,53.2,0
108,2012-10-12 00:35,12,.8,1008.1,52.3,0
108,2012-10-12 00:36,12,.7,1008.1,51.9,0
108,2012-10-12 00:37,12,.6,1008.1,51.3,0
108,2012-10-12 00:38,12,.7,1008.1,50.2,0
108,2012-10-12 00:39,12.1,.6,1008.1,49.6,0
108,2012-10-12 00:40,12.1,.4,1008.1,50.4,0
108,2012-10-12 00:41,12,.2,1008.2,51,0
108,2012-10-12 00:42,12,.2,1008.2,50.8,0
108,2012-10-12 00:43,11.9,.3,1008.2,51.5,0
108,2012-10-12 00:44,11.9,.1,1008.2,51.7,0
108,2012-10-12 00:45,11.9,.2,1008.2,52.1,0
108,2012-10-12 00:46,11.8,.7,1008.2,52.5,0
108,2012-10-12 00:47,11.8,.8,1008.2,52.8,0
108,2012-10-12 00:48,11.7,.4,1008.2,53.4,0
108,2012-10-12 00:49,11.7,.2,1008.2,53.6,0
108,2012-10-12 00:50,11.7,.6,1008.2,53.8,0
108,2012-10-12 00:51,11.7,.8,1008.2,54,0
108,2012-10-12 00:52,11.6,1.5,1008.2,54.7,0
108,2012-10-12 00:53,11.6,1.8,1008.2,55.6,0
108,2012-10-12 00:54,11.5,2.3,1008.2,55.9,0
108,2012-10-12 00:55,11.5,2.5,1008.2,55.8,0
108,2012-10-12 00:56,11.5,2.2,1008.2,55.6,0
108,2012-10-12 00:57,11.4,1.8,1008.2,55.3,0
108,2012-10-12 00:58,11.4,2.2,1008.3,55.1,0
108,2012-10-12 00:59,11.4,2.1,1008.3,54.9,0
108,2012-10-12 01:00,11.5,1.6,1008.3,55,0
108,2012-10-12 01:01,11.5,.8,1008.3,55.4,0
108,2012-10-12 01:02,11.4,.3,1008.3,55.6,0
108,2012-10-12 01:03,11.4,.2,1008.3,55.8,0
108,2012-10-12 01:04,11.4,.4,1008.4,55.6,0
108,2012-10-12 01:05,11.4,.8,1008.4,55.5,0
108,2012-10-12 01:06,11.4,.5,1008.4,55.9,0
108,2012-10-12 01:07,11.4,.7,1008.4,56.2,0
108,2012-10-12 01:08,11.4,1.1,1008.4,56.2,0
108,2012-10-12 01:09,11.4,1.2,1008.4,56.6,0
108,2012-10-12 01:10,11.4,1.2,1008.4,56.6,0
108,2012-10-12 01:11,11.4,.7,1008.4,57.1,0
108,2012-10-12 01:12,11.4,.5,1008.4,57.7,0
108,2012-10-12 01:13,11.4,.8,1008.4,57.9,0
108,2012-10-12 01:14,11.4,.9,1008.3,57.5,0
108,2012-10-12 01:15,11.4,.8,1008.4,57,0
108,2012-10-12 01:16,11.4,.7,1008.4,56.5,0
108,2012-10-12 01:17,11.5,.8,1008.4,56.2,0
108,2012-10-12 01:18,11.5,1,1008.4,55.8,0
108,2012-10-12 01:19,11.6,1.1,1008.4,55.5,0
108,2012-10-12 01:20,11.6,1.1,1008.4,55.5,0
108,2012-10-12 01:21,11.6,.9,1008.3,55.1,0
108,2012-10-12 01:22,11.6,.8,1008.3,55.1,0
108,2012-10-12 01:23,11.6,.6,1008.3,56,0
108,2012-10-12 01:24,11.6,.6,1008.3,56.9,0
108,2012-10-12 01:25,11.5,.7,1008.3,58.2,0
108,2012-10-12 01:26,11.5,.7,1008.3,59.2,0
108,2012-10-12 01:27,11.4,.7,1008.3,60,0
108,2012-10-12 01:28,11.4,.8,1008.3,60.7,0
108,2012-10-12 01:29,11.3,.6,1008.3,61.4,0
108,2012-10-12 01:30,11.3,.7,1008.3,61.8,0
108,2012-10-12 01:31,11.3,.6,1008.3,62,0
108,2012-10-12 01:32,11.3,.6,1008.3,62,0
108,2012-10-12 01:33,11.3,.7,1008.3,61.7,0
108,2012-10-12 01:34,11.3,.7,1008.3,61.3,0
108,2012-10-12 01:35,11.3,.8,1008.3,61.1,0
108,2012-10-12 01:36,11.3,.7,1008.3,61.1,0
108,2012-10-12 01:37,11.4,.6,1008.3,60.5,0
108,2012-10-12 01:38,11.4,.6,1008.3,59.9,0
108,2012-10-12 01:39,11.4,.5,1008.3,58.3,0
108,2012-10-12 01:40,11.4,.2,1008.3,58.1,0
108,2012-10-12 01:41,11.4,.3,1008.3,57.7,0
108,2012-10-12 01:42,11.4,.4,1008.3,58.1,0
108,2012-10-12 01:43,11.4,.5,1008.3,58.4,0
108,2012-10-12 01:44,11.3,.6,1008.3,58.2,0
108,2012-10-12 01:45,11.3,.6,1008.3,58.3,0
108,2012-10-12 01:46,11.3,.5,1008.3,58.6,0
108,2012-10-12 01:47,11.3,.2,1008.3,59.2,0
108,2012-10-12 01:48,11.3,0,1008.3,59.6,0
108,2012-10-12 01:49,11.3,0,1008.3,59.7,0
108,2012-10-12 01:50,11.3,0,1008.3,59.6,0
108,2012-10-12 01:51,11.3,0,1008.3,59.8,0
108,2012-10-12 01:52,11.3,0,1008.3,60,0
108,2012-10-12 01:53,11.2,0,1008.3,60.4,0
