지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-12-12 00:01,-7.2,.7,1017.4,63.9,0
108,2012-12-12 00:02,-7.2,.7,1017.4,63.7,0
108,2012-12-12 00:03,-7.2,.6,1017.4,63.7,0
108,2012-12-12 00:04,-7.3,.4,1017.4,63.9,0
108,2012-12-12 00:05,-7.3,.2,1017.4,64.2,0
108,2012-12-12 00:06,-7.3,.1,1017.4,64.6,0
108,2012-12-12 00:07,-7.3,.2,1017.4,64.5,0
108,2012-12-12 00:08,-7.3,.1,1017.4,64.8,0
108,2012-12-12 00:09,-7.2,.1,1017.4,64.7,0
108,2012-12-12 00:10,-7.2,.2,1017.4,64.6,0
108,2012-12-12 00:11,-7.2,.5,1017.4,64.8,0
108,2012-12-12 00:12,-7.2,.7,1017.4,64.6,0
108,2012-12-12 00:13,-7.2,.6,1017.3,64.1,0
108,2012-12-12 00:14,-7.2,1,1017.3,63.9,0
108,2012-12-12 00:15,-7.2,.9,1017.3,64,0
108,2012-12-12 00:16,-7.2,.7,1017.3,64.4,0
108,2012-12-12 00:17,-7.2,.4,1017.3,64.9,0
108,2012-12-12 00:18,-7.2,.4,1017.3,64.8,0
108,2012-12-12 00:19,-7.3,.9,1017.3,64.4,0
108,2012-12-12 00:20,-7.3,1.4,1017.3,63.9,0
108,2012-12-12 00:21,-7.3,1.4,1017.3,64,0
108,2012-12-12 00:22,-7.2,1.4,1017.3,63.7,0
108,2012-12-12 00:23,-7.2,.9,1017.3,63.4,0
108,2012-12-12 00:24,-7.3,.2,1017.3,62.9,0
108,2012-12-12 00:25,-7.3,.4,1017.3,62.7,0
108,2012-12-12 00:26,-7.3,.4,1017.3,62.8,0
108,2012-12-12 00:27,-7.3,.5,1017.3,63.2,0
108,2012-12-12 00:28,-7.3,.3,1017.3,63.5,0
108,2012-12-12 00:29,-7.3,.4,1017.3,63.8,0
108,2012-12-12 00:30,-7.3,.5,1017.3,63.9,0
108,2012-12-12 00:31,-7.3,.9,1017.3,63.8,0
108,2012-12-12 00:32,-7.3,1,1017.3,63.8,0
108,2012-12-12 00:33,-7.2,.9,1017.3,63.4,0
108,2012-12-12 00:34,-7.2,1,1017.3,63.1,0
108,2012-12-12 00:35,-7.2,1.1,1017.4,63.5,0
108,2012-12-12 00:36,-7.2,.9,1017.4,63.5,0
108,2012-12-12 00:37,-7.2,1.1,1017.4,63.2,0
108,2012-12-12 00:38,-7.2,1.2,1017.4,63.3,0
108,2012-12-12 00:39,-7.2,1,1017.4,63.4,0
108,2012-12-12 00:40,-7.2,.8,1017.4,63.1,0
108,2012-12-12 00:41,-7.2,.7,1017.3,63.2,0
108,2012-12-12 00:42,-7.2,.4,1017.3,63.7,0
108,2012-12-12 00:43,-7.2,.4,1017.3,64.7,0
108,2012-12-12 00:44,-7.3,.6,1017.3,65.3,0
108,2012-12-12 00:45,-7.4,.5,1017.3,65.9,0
108,2012-12-12 00:46,-7.4,.7,1017.3,66.2,0
108,2012-12-12 00:47,-7.4,.8,1017.3,66.7,0
108,2012-12-12 00:48,-7.4,.5,1017.3,66.8,0
108,2012-12-12 00:49,-7.4,.3,1017.3,66.7,0
108,2012-12-12 00:50,-7.4,1.2,1017.3,67.2,0
108,2012-12-12 00:51,-7.5,.9,1017.3,67.5,0
108,2012-12-12 00:52,-7.5,.5,1017.3,67.6,0
108,2012-12-12 00:53,-7.5,.6,1017.3,67.6,0
108,2012-12-12 00:54,-7.5,.7,1017.3,67.8,0
108,2012-12-12 00:55,-7.5,.7,1017.2,68.2,0
108,2012-12-12 00:56,-7.5,.4,1017.2,68.6,0
108,2012-12-12 00:57,-7.5,.4,1017.2,69.2,0
108,2012-12-12 00:58,-7.5,.6,1017.2,69.1,0
108,2012-12-12 00:59,-7.5,.5,1017.2,68.4,0
