지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-10-06 00:01,18.7,.7,1009.4,53.5,0
108,2012-10-06 00:02,18.7,.6,1009.4,53.6,0
108,2012-10-06 00:03,18.7,.1,1009.4,54.4,0
108,2012-10-06 00:04,18.6,0,1009.4,55.3,0
108,2012-10-06 00:05,18.6,.1,1009.4,56.3,0
108,2012-10-06 00:06,18.5,0,1009.4,56,0
108,2012-10-06 00:07,18.5,.4,1009.4,57.6,0
108,2012-10-06 00:08,18.5,.4,1009.4,62.8,0
108,2012-10-06 00:09,18.5,.4,1009.5,63.7,0
108,2012-10-06 00:10,18.5,.8,1009.5,63.8,0
108,2012-10-06 00:11,18.5,1.1,1009.5,64.1,0
108,2012-10-06 00:12,18.4,1.1,1009.5,64.7,0
108,2012-10-06 00:13,18.4,1.2,1009.5,65.3,0
108,2012-10-06 00:14,18.4,1.2,1009.5,65.6,0
108,2012-10-06 00:15,18.4,1.2,1009.5,65.4,0
108,2012-10-06 00:16,18.4,1.1,1009.5,65.3,0
108,2012-10-06 00:17,18.3,.8,1009.5,65.8,0
108,2012-10-06 00:18,18.3,.8,1009.5,66.1,0
108,2012-10-06 00:19,18.3,.5,1009.5,65.9,0
108,2012-10-06 00:20,18.3,1.2,1009.5,66.1,0
108,2012-10-06 00:21,18.2,.7,1009.6,66.2,0
108,2012-10-06 00:22,18.2,.6,1009.6,66.4,0
108,2012-10-06 00:23,18.2,.7,1009.6,66.4,0
108,2012-10-06 00:24,18.2,1,1009.6,66.3,0
108,2012-10-06 00:25,18.2,.9,1009.6,66.3,0
108,2012-10-06 00:26,18.2,.9,1009.6,66.1,0
108,2012-10-06 00:27,18.2,.5,1009.6,66,0
108,2012-10-06 00:28,18.1,.5,1009.6,66,0
108,2012-10-06 00:29,18.1,.6,1009.5,65.7,0
108,2012-10-06 00:30,18.1,.5,1009.6,65.5,0
108,2012-10-06 00:31,18.1,.7,1009.6,64.8,0
108,2012-10-06 00:32,18.1,.5,1009.6,64.5,0
108,2012-10-06 00:33,18.2,1.3,1009.6,64.3,0
108,2012-10-06 00:34,18.2,.8,1009.6,64.4,0
108,2012-10-06 00:35,18.2,.7,1009.6,63.1,0
108,2012-10-06 00:36,18.2,.6,1009.6,62.5,0
108,2012-10-06 00:37,18.2,.3,1009.6,62.7,0
108,2012-10-06 00:38,18.2,.3,1009.6,63,0
108,2012-10-06 00:39,18.2,0,1009.6,63.4,0
108,2012-10-06 00:40,18.1,0,1009.6,63.8,0
108,2012-10-06 00:41,18.1,0,1009.6,64.3,0
108,2012-10-06 00:42,18.1,0,1009.6,64.8,0
108,2012-10-06 00:43,18.1,0,1009.6,64.9,0
108,2012-10-06 00:44,18,.1,1009.6,65,0
108,2012-10-06 00:45,18,.3,1009.6,65.2,0
108,2012-10-06 00:46,18,.5,1009.6,65.2,0
108,2012-10-06 00:47,18,.3,1009.6,65.1,0
108,2012-10-06 00:48,18,.7,1009.6,64.6,0
108,2012-10-06 00:49,18,.5,1009.6,64.1,0
108,2012-10-06 00:50,18,.1,1009.6,64.3,0
108,2012-10-06 00:51,18,.1,1009.6,64.6,0
108,2012-10-06 00:52,17.9,0,1009.6,64.5,0
108,2012-10-06 00:53,17.9,0,1009.6,63.9,0
108,2012-10-06 00:54,17.9,0,1009.6,63.9,0
108,2012-10-06 00:55,17.9,0,1009.6,64.1,0
108,2012-10-06 00:56,17.9,0,1009.6,64.1,0
108,2012-10-06 00:57,17.9,0,1009.6,64,0
108,2012-10-06 00:58,17.9,0,1009.6,63.8,0
108,2012-10-06 00:59,17.9,.6,1009.6,63.4,0
108,2012-10-06 01:00,17.9,.8,1009.6,63,0
108,2012-10-06 01:01,18,.7,1009.6,62.5,0
108,2012-10-06 01:02,18,.4,1009.6,62,0
108,2012-10-06 01:03,18,.1,1009.6,61.7,0
108,2012-10-06 01:04,18,0,1009.6,62.1,0
108,2012-10-06 01:05,18,.1,1009.6,62.6,0
108,2012-10-06 01:06,18,.2,1009.6,63.2,0
108,2012-10-06 01:07,18,0,1009.6,63.5,0
108,2012-10-06 01:08,17.9,0,1009.7,63.7,0
108,2012-10-06 01:09,17.9,0,1009.7,63.8,0
108,2012-10-06 01:10,17.9,0,1009.7,64,0
108,2012-10-06 01:11,17.9,.7,1009.7,64.2,0
108,2012-10-06 01:12,17.9,.7,1009.7,64.4,0
108,2012-10-06 01:13,17.9,.6,1009.7,63.7,0
108,2012-10-06 01:14,17.9,.4,1009.7,62.7,0
108,2012-10-06 01:15,17.9,.1,1009.7,62.6,0
108,2012-10-06 01:16,17.9,0,1009.7,62.9,0
108,2012-10-06 01:17,17.9,0,1009.7,62.9,0
108,2012-10-06 01:18,17.9,0,1009.7,63.1,0
108,2012-10-06 01:19,17.9,0,1009.7,63.3,0
108,2012-10-06 01:20,17.9,.4,1009.7,63,0
108,2012-10-06 01:21,17.9,.7,1009.7,62.3,0
108,2012-10-06 01:22,17.9,.6,1009.7,61.7,0
108,2012-10-06 01:23,17.9,.4,1009.8,61.7,0
108,2012-10-06 01:24,18,.1,1009.8,61.6,0
108,2012-10-06 01:25,18,0,1009.8,61.6,0
108,2012-10-06 01:26,18,0,1009.8,62,0
108,2012-10-06 01:27,17.9,0,1009.8,61.9,0
108,2012-10-06 01:28,17.9,0,1009.8,61.6,0
108,2012-10-06 01:29,17.9,0,1009.8,61.7,0
108,2012-10-06 01:30,17.9,0,1009.8,62,0
108,2012-10-06 01:31,17.9,0,1009.8,62.1,0
108,2012-10-06 01:32,17.9,0,1009.8,61.9,0
108,2012-10-06 01:33,17.9,0,1009.9,61.8,0
108,2012-10-06 01:34,17.9,0,1009.9,61.6,0
108,2012-10-06 01:35,18,0,1009.9,61.3,0
108,2012-10-06 01:36,18,0,1009.9,61.3,0
108,2012-10-06 01:37,17.9,0,1009.9,61.6,0
108,2012-10-06 01:38,17.9,0,1009.9,61.9,0
108,2012-10-06 01:39,17.9,0,1009.9,62.2,0
108,2012-10-06 01:40,17.9,.4,1009.9,62.4,0
108,2012-10-06 01:41,17.9,.5,1009.9,62.3,0
108,2012-10-06 01:42,17.9,.5,1009.9,62.5,0
108,2012-10-06 01:43,17.9,.5,1009.9,62.3,0
108,2012-10-06 01:44,17.9,.7,1009.9,62.3,0
108,2012-10-06 01:45,17.9,.6,1009.9,62.1,0
108,2012-10-06 01:46,17.9,.5,1009.9,61.9,0
108,2012-10-06 01:47,17.9,.3,1009.9,61.3,0
108,2012-10-06 01:48,17.9,.1,1009.9,61,0
108,2012-10-06 01:49,17.9,0,1009.9,60.8,0
108,2012-10-06 01:50,17.9,0,1009.9,60.1,0
108,2012-10-06 01:51,17.9,0,1009.9,59.8,0
108,2012-10-06 01:52,17.9,.1,1009.9,59.2,0
108,2012-10-06 01:53,17.9,0,1009.9,59.3,0
108,2012-10-06 01:54,17.9,.1,1009.9,59.6,0
108,2012-10-06 01:55,17.9,.1,1009.8,59.9,0
108,2012-10-06 01:56,17.9,.3,1009.8,60.2,0
108,2012-10-06 01:57,17.9,.7,1009.8,60.6,0
108,2012-10-06 01:58,17.9,.5,1009.8,60.7,0
108,2012-10-06 01:59,17.9,.8,1009.8,60.6,0
108,2012-10-06 02:00,17.8,.5,1009.8,60.8,0
108,2012-10-06 02:01,17.8,.2,1009.8,61.1,0
108,2012-10-06 02:02,17.8,.4,1009.8,61,0
108,2012-10-06 02:03,17.8,.3,1009.8,60.4,0
108,2012-10-06 02:04,17.8,.6,1009.9,60.8,0
108,2012-10-06 02:05,17.8,.4,1009.9,60.9,0
108,2012-10-06 02:06,17.8,.7,1009.9,60.9,0
108,2012-10-06 02:07,17.8,.8,1009.9,61,0
108,2012-10-06 02:08,17.8,.3,1009.9,60.7,0
108,2012-10-06 02:09,17.8,.3,1009.9,61.1,0
108,2012-10-06 02:10,17.8,.6,1009.9,61.1,0
108,2012-10-06 02:11,17.8,.1,1009.9,60.6,0
108,2012-10-06 02:12,17.8,.3,1009.9,60.2,0
108,2012-10-06 02:13,17.9,.5,1009.9,60.7,0
108,2012-10-06 02:14,17.9,.7,1009.9,61,0
108,2012-10-06 02:15,17.9,.6,1009.9,61.2,0
108,2012-10-06 02:16,17.9,.4,1009.9,61.3,0
108,2012-10-06 02:17,17.9,.3,1009.9,61.5,0
108,2012-10-06 02:18,17.8,.4,1009.9,61.5,0
108,2012-10-06 02:19,17.8,.2,1009.9,61.9,0
108,2012-10-06 02:20,17.8,.1,1009.9,62.1,0
108,2012-10-06 02:21,17.7,.1,1009.9,62.3,0
108,2012-10-06 02:22,17.7,0,1009.9,62.9,0
108,2012-10-06 02:23,17.7,.1,1009.9,63.6,0
108,2012-10-06 02:24,17.6,0,1009.9,63.6,0
108,2012-10-06 02:25,17.6,0,1009.9,63.9,0
108,2012-10-06 02:26,17.6,0,1009.9,64.2,0
108,2012-10-06 02:27,17.5,.2,1009.9,64.3,0
108,2012-10-06 02:28,17.5,.4,1009.9,64.6,0
108,2012-10-06 02:29,17.4,.6,1010,64.2,0
108,2012-10-06 02:30,17.4,.9,1010,63.8,0
108,2012-10-06 02:31,17.4,1,1010,63.3,0
108,2012-10-06 02:32,17.4,1.1,1010,62.8,0
108,2012-10-06 02:33,17.4,1,1010,62.6,0
108,2012-10-06 02:34,17.5,1.2,1010,62.4,0
108,2012-10-06 02:35,17.4,1.1,1010,62.7,0
108,2012-10-06 02:36,17.4,1,1010,63,0
108,2012-10-06 02:37,17.4,1,1009.9,62.9,0
108,2012-10-06 02:38,17.4,.9,1009.9,62.8,0
108,2012-10-06 02:39,17.4,.7,1009.9,63.4,0
108,2012-10-06 02:40,17.4,.7,1009.9,64,0
108,2012-10-06 02:41,17.4,.8,1009.9,64.2,0
108,2012-10-06 02:42,17.4,1,1009.9,64.5,0
108,2012-10-06 02:43,17.4,.9,1009.9,64.5,0
108,2012-10-06 02:44,17.4,1,1010,65.1,0
108,2012-10-06 02:45,17.3,1,1010,65.8,0
108,2012-10-06 02:46,17.4,1,1010,65.9,0
108,2012-10-06 02:47,17.4,1.1,1010,65.5,0
108,2012-10-06 02:48,17.4,1.1,1010,65.1,0
108,2012-10-06 02:49,17.3,1,1010,65.1,0
108,2012-10-06 02:50,17.3,1.2,1010,65.2,0
108,2012-10-06 02:51,17.3,1,1010,65.1,0
108,2012-10-06 02:52,17.3,1,1010,64.8,0
108,2012-10-06 02:53,17.2,1,1009.9,64.5,0
108,2012-10-06 02:54,17.2,1.2,1009.9,64.6,0
108,2012-10-06 02:55,17.2,1.4,1009.9,64.6,0
108,2012-10-06 02:56,17.2,1,1009.9,64.8,0
108,2012-10-06 02:57,17.2,1.4,1009.9,64.6,0
108,2012-10-06 02:58,17.2,1.1,1009.9,64.3,0
108,2012-10-06 02:59,17.1,1.3,1009.9,64.2,0
108,2012-10-06 03:00,17.1,1.3,1009.9,63.6,0
108,2012-10-06 03:01,17.1,1.3,1009.9,63.1,0
