지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-06-06 00:01,19.9,3.1,996.2,81.8,0
108,2012-06-06 00:02,19.9,2.8,996.2,82,0
108,2012-06-06 00:03,19.9,3.2,996.2,82.1,0
108,2012-06-06 00:04,19.9,3.5,996.1,82.1,0
108,2012-06-06 00:05,19.9,2.8,996.1,82.3,0
108,2012-06-06 00:06,19.8,1.8,996.1,82.4,0
108,2012-06-06 00:07,19.8,2.4,996.1,82.5,0
108,2012-06-06 00:08,19.8,3.5,996.1,82.6,0
108,2012-06-06 00:09,19.8,3.5,996.1,82.7,0
108,2012-06-06 00:10,19.8,3.1,996,82.8,0
108,2012-06-06 00:11,19.8,2.7,996,82.8,0
108,2012-06-06 00:12,19.8,4,996,82.9,0
108,2012-06-06 00:13,19.8,3.1,996,83,0
108,2012-06-06 00:14,19.8,3.4,996,83.1,0
108,2012-06-06 00:15,19.7,3,995.9,83.3,0
108,2012-06-06 00:16,19.7,3.9,995.9,83.4,0
108,2012-06-06 00:17,19.7,4.8,995.9,83.4,0
108,2012-06-06 00:18,19.7,3.8,995.9,83.5,0
108,2012-06-06 00:19,19.7,3.5,995.9,83.6,0
108,2012-06-06 00:20,19.7,4.2,995.9,83.5,0
108,2012-06-06 00:21,19.7,3.7,995.9,83.5,0
108,2012-06-06 00:22,19.7,4.8,995.9,83.3,0
108,2012-06-06 00:23,19.7,4.5,995.9,83.2,0
108,2012-06-06 00:24,19.7,4.3,995.9,83.2,0
108,2012-06-06 00:25,19.7,3.6,995.9,83.2,0
108,2012-06-06 00:26,19.7,3.9,995.9,83.2,0
108,2012-06-06 00:27,19.7,3.1,995.9,83.2,0
108,2012-06-06 00:28,19.7,4,995.9,83.2,0
108,2012-06-06 00:29,19.7,3.5,995.9,83,0
108,2012-06-06 00:30,19.7,3.5,995.9,82.9,0
108,2012-06-06 00:31,19.7,3.2,995.9,82.9,0
108,2012-06-06 00:32,19.7,3.6,995.9,82.9,0
108,2012-06-06 00:33,19.7,3.7,995.9,83,0
108,2012-06-06 00:34,19.7,3.6,995.9,83.1,0
108,2012-06-06 00:35,19.7,2.7,995.9,83.1,0
108,2012-06-06 00:36,19.7,3.9,995.9,83.2,0
108,2012-06-06 00:37,19.6,4.5,995.9,83.3,0
108,2012-06-06 00:38,19.6,3.5,995.9,83.3,0
108,2012-06-06 00:39,19.6,2.2,995.9,83.3,0
108,2012-06-06 00:40,19.7,2.7,995.9,83.2,0
108,2012-06-06 00:41,19.7,3.1,995.9,83.1,0
108,2012-06-06 00:42,19.7,1.6,995.9,83,0
108,2012-06-06 00:43,19.7,2.6,995.8,82.9,0
108,2012-06-06 00:44,19.7,3.9,995.8,82.7,0
108,2012-06-06 00:45,19.7,3.9,995.8,82.6,0
108,2012-06-06 00:46,19.7,3.8,995.8,82.7,0
108,2012-06-06 00:47,19.7,4,995.7,82.6,0
108,2012-06-06 00:48,19.7,4,995.7,82.6,0
108,2012-06-06 00:49,19.7,3.8,995.7,82.7,0
108,2012-06-06 00:50,19.7,4.7,995.7,82.6,0
108,2012-06-06 00:51,19.7,5,995.6,82.5,0
108,2012-06-06 00:52,19.7,3.2,995.7,82.5,0
108,2012-06-06 00:53,19.7,2.9,995.7,82.5,0
108,2012-06-06 00:54,19.7,4.9,995.6,82.7,0
108,2012-06-06 00:55,19.7,5.1,995.7,82.7,0
108,2012-06-06 00:56,19.7,3.9,995.6,82.8,0
108,2012-06-06 00:57,19.7,3.1,995.6,82.9,0
108,2012-06-06 00:58,19.7,3.1,995.6,82.9,0
108,2012-06-06 00:59,19.7,2.7,995.6,82.8,0
108,2012-06-06 01:00,19.7,2.4,995.5,82.6,0
108,2012-06-06 01:01,19.7,3.7,995.5,82.5,0
108,2012-06-06 01:02,19.7,3.9,995.5,82.5,0
