지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-08-01 00:01,27.8,1,998.6,65.1,0
108,2012-08-01 00:02,27.8,1.1,998.5,65.4,0
108,2012-08-01 00:03,27.8,1.4,998.5,65.4,0
108,2012-08-01 00:04,27.8,.8,998.5,65.8,0
108,2012-08-01 00:05,27.7,1.4,998.5,66.2,0
108,2012-08-01 00:06,27.7,1.4,998.5,65.8,0
108,2012-08-01 00:07,27.7,1.4,998.5,65.9,0
108,2012-08-01 00:08,27.7,1.2,998.5,66,0
108,2012-08-01 00:09,27.7,1.1,998.5,66.2,0
108,2012-08-01 00:10,27.6,1,998.5,66.3,0
108,2012-08-01 00:11,27.6,1.1,998.5,66.4,0
108,2012-08-01 00:12,27.6,1.2,998.5,66.5,0
108,2012-08-01 00:13,27.6,1.1,998.5,66.5,0
108,2012-08-01 00:14,27.6,1.9,998.5,66.6,0
108,2012-08-01 00:15,27.6,2.1,998.5,66.6,0
108,2012-08-01 00:16,27.6,1.2,998.5,66.7,0
108,2012-08-01 00:17,27.6,2,998.5,66.7,0
108,2012-08-01 00:18,27.6,1.4,998.5,66.7,0
108,2012-08-01 00:19,27.6,1.4,998.5,67,0
108,2012-08-01 00:20,27.5,1.9,998.5,67.4,0
108,2012-08-01 00:21,27.6,1.6,998.5,67.7,0
108,2012-08-01 00:22,27.6,1.2,998.5,67.5,0
108,2012-08-01 00:23,27.6,1.5,998.4,67.4,0
108,2012-08-01 00:24,27.6,1.3,998.4,67.3,0
108,2012-08-01 00:25,27.6,1.4,998.4,67.1,0
108,2012-08-01 00:26,27.6,1.6,998.4,66.9,0
108,2012-08-01 00:27,27.6,1.5,998.4,67.2,0
108,2012-08-01 00:28,27.6,1.3,998.4,67.1,0
108,2012-08-01 00:29,27.6,1.6,998.4,67.3,0
108,2012-08-01 00:30,27.6,1.2,998.4,67.4,0
108,2012-08-01 00:31,27.5,1.4,998.4,67.6,0
108,2012-08-01 00:32,27.5,1.3,998.4,67.9,0
108,2012-08-01 00:33,27.5,1.6,998.4,67.8,0
108,2012-08-01 00:34,27.5,1.5,998.4,67.8,0
108,2012-08-01 00:35,27.5,1.8,998.4,67.6,0
108,2012-08-01 00:36,27.5,2.1,998.3,67.8,0
108,2012-08-01 00:37,27.5,1.8,998.3,68,0
108,2012-08-01 00:38,27.5,1.6,998.3,67.8,0
108,2012-08-01 00:39,27.5,1.8,998.3,67.8,0
108,2012-08-01 00:40,27.5,1.5,998.3,67.8,0
108,2012-08-01 00:41,27.6,1.9,998.3,67.7,0
108,2012-08-01 00:42,27.5,1.8,998.3,67.8,0
108,2012-08-01 00:43,27.5,2.2,998.3,67.9,0
108,2012-08-01 00:44,27.5,2,998.3,67.8,0
108,2012-08-01 00:45,27.5,1.9,998.3,68,0
108,2012-08-01 00:46,27.5,1.4,998.3,67.8,0
