지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-09-16 00:01,20.2,4.1,1009.4,49.3,0
108,2012-09-16 00:02,20.2,3.5,1009.4,49.4,0
108,2012-09-16 00:03,20.2,4.3,1009.4,49.4,0
108,2012-09-16 00:04,20.2,3.6,1009.4,49.5,0
108,2012-09-16 00:05,20.2,4.1,1009.3,49.6,0
108,2012-09-16 00:06,20.2,4.4,1009.3,49.2,0
108,2012-09-16 00:07,20.2,5.4,1009.3,49.2,0
108,2012-09-16 00:08,20.2,3.8,1009.3,48.7,0
108,2012-09-16 00:09,20.2,3.9,1009.4,48.7,0
108,2012-09-16 00:10,20.2,4.6,1009.3,48.9,0
108,2012-09-16 00:11,20.1,4.5,1009.3,49,0
108,2012-09-16 00:12,20.1,4.8,1009.3,48.6,0
108,2012-09-16 00:13,20.1,4.5,1009.3,48.6,0
108,2012-09-16 00:14,20.1,3.5,1009.3,48.4,0
108,2012-09-16 00:15,20.1,2.3,1009.3,48.7,0
108,2012-09-16 00:16,20.1,3.1,1009.3,48.7,0
108,2012-09-16 00:17,20.1,3.4,1009.3,49,0
108,2012-09-16 00:18,20.1,3,1009.3,49,0
108,2012-09-16 00:19,20.1,3.3,1009.3,48.5,0
108,2012-09-16 00:20,20.1,3.6,1009.3,48.6,0
108,2012-09-16 00:21,20.1,3.6,1009.3,48.7,0
108,2012-09-16 00:22,20.1,4.7,1009.3,48.8,0
108,2012-09-16 00:23,20,4.3,1009.3,49.2,0
108,2012-09-16 00:24,20.1,4.1,1009.3,48.6,0
108,2012-09-16 00:25,20.1,3.2,1009.2,48.6,0
108,2012-09-16 00:26,20.1,4,1009.2,48.9,0
108,2012-09-16 00:27,20.1,4.2,1009.2,48.8,0
108,2012-09-16 00:28,20,3.8,1009.2,48.7,0
108,2012-09-16 00:29,20.1,3.6,1009.2,48.8,0
108,2012-09-16 00:30,20.1,3.7,1009.2,48.9,0
108,2012-09-16 00:31,20,3.8,1009.2,49.1,0
108,2012-09-16 00:32,20,3.2,1009.1,49,0
108,2012-09-16 00:33,20,4.3,1009.1,49.1,0
108,2012-09-16 00:34,20,3.7,1009.1,49,0
108,2012-09-16 00:35,20,3.5,1009.1,49,0
108,2012-09-16 00:36,20,3.4,1009.1,48.9,0
108,2012-09-16 00:37,20,3.9,1009,49.3,0
108,2012-09-16 00:38,20,4,1009,49.6,0
108,2012-09-16 00:39,20,3.7,1009,49.5,0
108,2012-09-16 00:40,19.9,3.1,1009,49.5,0
108,2012-09-16 00:41,19.9,2.6,1009,49.5,0
108,2012-09-16 00:42,19.9,3.1,1009,49.5,0
108,2012-09-16 00:43,19.9,2.8,1009,49.7,0
108,2012-09-16 00:44,19.9,3.9,1009,49.6,0
108,2012-09-16 00:45,19.9,4.2,1009,50,0
108,2012-09-16 00:46,19.9,3.8,1009,50,0
108,2012-09-16 00:47,19.9,3.2,1009,49.3,0
108,2012-09-16 00:48,19.9,2.8,1009,49.4,0
108,2012-09-16 00:49,19.9,3.9,1009,49.3,0
108,2012-09-16 00:50,19.9,4.1,1009,49.8,0
108,2012-09-16 00:51,19.9,4.4,1008.9,49.8,0
108,2012-09-16 00:52,19.9,4.1,1008.9,49.6,0
108,2012-09-16 00:53,19.8,3.8,1008.9,49.9,0
108,2012-09-16 00:54,19.8,4.4,1008.9,49.7,0
108,2012-09-16 00:55,19.8,4.5,1008.9,49.7,0
108,2012-09-16 00:56,19.9,4.3,1008.9,49.6,0
108,2012-09-16 00:57,19.8,4.2,1008.9,49.7,0
108,2012-09-16 00:58,19.8,3.3,1008.9,49.8,0
108,2012-09-16 00:59,19.8,4.1,1008.9,49.4,0
108,2012-09-16 01:00,19.8,3.4,1008.9,49.8,0
108,2012-09-16 01:01,19.8,3.1,1008.9,49.5,0
108,2012-09-16 01:02,19.8,2.6,1008.9,49.5,0
108,2012-09-16 01:03,19.8,1.7,1008.9,49.4,0
108,2012-09-16 01:04,19.8,3.6,1008.9,49.9,0
108,2012-09-16 01:05,19.8,4.5,1008.9,49.9,0
108,2012-09-16 01:06,19.8,4.8,1008.9,49.6,0
108,2012-09-16 01:07,19.8,2.5,1008.9,49.2,0
108,2012-09-16 01:08,19.8,3.7,1008.9,49.4,0
108,2012-09-16 01:09,19.9,2.6,1008.9,48.9,0
108,2012-09-16 01:10,19.9,2.9,1008.8,49.5,0
108,2012-09-16 01:11,19.8,3.4,1008.8,49.4,0
108,2012-09-16 01:12,19.8,2.6,1008.8,49.3,0
108,2012-09-16 01:13,19.8,2.6,1008.8,49.8,0
108,2012-09-16 01:14,19.8,2.7,1008.8,49.8,0
108,2012-09-16 01:15,19.8,2.8,1008.8,49.5,0
108,2012-09-16 01:16,19.8,2.6,1008.8,49.7,0
108,2012-09-16 01:17,19.8,3.6,1008.8,50.2,0
108,2012-09-16 01:18,19.8,2.3,1008.8,50,0
108,2012-09-16 01:19,19.8,2.2,1008.8,49.6,0
108,2012-09-16 01:20,19.8,2,1008.8,49.7,0
108,2012-09-16 01:21,19.8,2.4,1008.8,50,0
108,2012-09-16 01:22,19.7,2,1008.8,50.1,0
108,2012-09-16 01:23,19.7,2.8,1008.8,50,0
108,2012-09-16 01:24,19.8,2.7,1008.8,49.9,0
108,2012-09-16 01:25,19.8,2.6,1008.8,50.1,0
108,2012-09-16 01:26,19.8,1.9,1008.8,50,0
108,2012-09-16 01:27,19.8,2.4,1008.8,50.2,0
108,2012-09-16 01:28,19.8,3.1,1008.8,49.9,0
108,2012-09-16 01:29,19.7,3.7,1008.8,50.5,0
108,2012-09-16 01:30,19.7,2.8,1008.8,50.4,0
108,2012-09-16 01:31,19.7,2.2,1008.8,50.2,0
108,2012-09-16 01:32,19.7,3,1008.8,50.7,0
108,2012-09-16 01:33,19.7,4.4,1008.8,50.6,0
108,2012-09-16 01:34,19.7,2.8,1008.8,50.2,0
108,2012-09-16 01:35,19.7,2.2,1008.8,50,0
108,2012-09-16 01:36,19.8,2.1,1008.8,50,0
108,2012-09-16 01:37,19.7,2.4,1008.8,50.3,0
108,2012-09-16 01:38,19.7,2.8,1008.8,50.1,0
108,2012-09-16 01:39,19.7,3.2,1008.8,50.4,0
108,2012-09-16 01:40,19.7,3.4,1008.8,50,0
108,2012-09-16 01:41,19.7,3.5,1008.8,50,0
108,2012-09-16 01:42,19.7,4.3,1008.8,50.3,0
108,2012-09-16 01:43,19.6,3.3,1008.8,50.3,0
108,2012-09-16 01:44,19.6,3.7,1008.8,49.6,0
108,2012-09-16 01:45,19.7,3.5,1008.8,49.9,0
108,2012-09-16 01:46,19.7,2.8,1008.9,49.5,0
108,2012-09-16 01:47,19.7,3.4,1008.9,49.3,0
108,2012-09-16 01:48,19.7,4.3,1008.8,50.3,0
108,2012-09-16 01:49,19.7,3.1,1008.8,50,0
