지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-11-17 00:01,6.5,.8,1004.6,88.7,0
108,2012-11-17 00:02,6.5,.5,1004.6,88.7,0
108,2012-11-17 00:03,6.5,.1,1004.5,88.8,0
108,2012-11-17 00:04,6.5,0,1004.5,88.8,0
108,2012-11-17 00:05,6.5,.4,1004.4,88.9,0
108,2012-11-17 00:06,6.5,.5,1004.4,88.9,0
108,2012-11-17 00:07,6.5,.9,1004.3,89,0
108,2012-11-17 00:08,6.5,.9,1004.3,89,0
108,2012-11-17 00:09,6.5,1.1,1004.2,89,0
108,2012-11-17 00:10,6.5,.8,1004.2,89,0
108,2012-11-17 00:11,6.5,1.5,1004.2,89,0
108,2012-11-17 00:12,6.5,2,1004.2,89,0
108,2012-11-17 00:13,6.5,1.3,1004.3,89,0
108,2012-11-17 00:14,6.5,1.3,1004.4,89,0
108,2012-11-17 00:15,6.5,1.2,1004.5,89,0
108,2012-11-17 00:16,6.5,1.2,1004.5,89,0
108,2012-11-17 00:17,6.5,.9,1004.6,89.1,0
108,2012-11-17 00:18,6.5,.9,1004.5,89.1,0
108,2012-11-17 00:19,6.5,1,1004.5,89.1,0
108,2012-11-17 00:20,6.5,.8,1004.4,89.1,0
108,2012-11-17 00:21,6.5,.5,1004.4,89.2,0
108,2012-11-17 00:22,6.5,.6,1004.4,89.2,0
108,2012-11-17 00:23,6.5,.4,1004.4,89.2,0
108,2012-11-17 00:24,6.5,.1,1004.3,89.3,0
108,2012-11-17 00:25,6.5,.9,1004.2,89.3,0
108,2012-11-17 00:26,6.5,.3,1004.2,89.3,0
108,2012-11-17 00:27,6.5,.2,1004.2,89.4,0
108,2012-11-17 00:28,6.6,.1,1004.2,89.4,0
108,2012-11-17 00:29,6.6,0,1004.3,89.4,0
108,2012-11-17 00:30,6.6,0,1004.3,89.5,0
108,2012-11-17 00:31,6.6,.2,1004.3,89.5,0
108,2012-11-17 00:32,6.6,.1,1004.3,89.5,0
108,2012-11-17 00:33,6.6,.6,1004.2,89.5,0
108,2012-11-17 00:34,6.6,.7,1004.2,89.5,0
108,2012-11-17 00:35,6.6,.7,1004.2,89.6,0
108,2012-11-17 00:36,6.6,.8,1004.2,89.6,0
108,2012-11-17 00:37,6.6,.8,1004.2,89.6,0
108,2012-11-17 00:38,6.5,.9,1004.2,89.7,0
108,2012-11-17 00:39,6.5,.5,1004.1,89.7,0
108,2012-11-17 00:40,6.5,1,1004.1,89.8,0
108,2012-11-17 00:41,6.5,.8,1004.1,89.8,0
108,2012-11-17 00:42,6.5,.9,1004,89.8,0
108,2012-11-17 00:43,6.5,1.1,1004,89.8,0
108,2012-11-17 00:44,6.4,1.2,1004.1,89.9,0
108,2012-11-17 00:45,6.4,1.4,1004.1,90,0
108,2012-11-17 00:46,6.4,1.3,1004.1,90,0
108,2012-11-17 00:47,6.4,1.6,1004.1,90.1,0
108,2012-11-17 00:48,6.5,1.1,1004,90.2,0
108,2012-11-17 00:49,6.5,1,1004,90.2,0
108,2012-11-17 00:50,6.5,.9,1004,90.3,0
108,2012-11-17 00:51,6.5,.8,1004,90.3,0
108,2012-11-17 00:52,6.5,.4,1004,90.3,0
108,2012-11-17 00:53,6.5,.1,1004,90.4,0
108,2012-11-17 00:54,6.5,.1,1004,90.4,0
108,2012-11-17 00:55,6.5,0,1004,90.4,0
108,2012-11-17 00:56,6.5,.1,1004,90.4,0
108,2012-11-17 00:57,6.5,.2,1004,90.5,0
108,2012-11-17 00:58,6.5,.5,1004,90.5,0
108,2012-11-17 00:59,6.5,.5,1004,90.6,0
108,2012-11-17 01:00,6.5,.6,1003.9,90.6,0
108,2012-11-17 01:01,6.5,.7,1003.9,90.6,0
108,2012-11-17 01:02,6.5,2,1003.9,90.6,0
108,2012-11-17 01:03,6.6,1.9,1003.9,90.7,0
108,2012-11-17 01:04,6.6,1.3,1003.8,90.7,0
108,2012-11-17 01:05,6.6,1.5,1003.8,90.7,0
108,2012-11-17 01:06,6.7,1.6,1003.8,90.7,0
108,2012-11-17 01:07,6.7,1.7,1003.8,90.7,0
108,2012-11-17 01:08,6.7,1.5,1003.8,90.7,0
108,2012-11-17 01:09,6.7,1.2,1003.8,90.7,0
108,2012-11-17 01:10,6.7,1.4,1003.8,90.7,0
108,2012-11-17 01:11,6.7,1.5,1003.7,90.7,0
108,2012-11-17 01:12,6.7,1.4,1003.8,90.8,0
108,2012-11-17 01:13,6.7,1.8,1003.7,90.8,0
108,2012-11-17 01:14,6.7,1.4,1003.6,90.8,0
108,2012-11-17 01:15,6.7,1.7,1003.6,90.8,0
108,2012-11-17 01:16,6.7,2.9,1003.6,90.8,0
108,2012-11-17 01:17,6.8,3.2,1003.6,90.8,0
108,2012-11-17 01:18,6.8,2.6,1003.6,90.8,0
108,2012-11-17 01:19,6.8,2.7,1003.6,90.9,0
108,2012-11-17 01:20,6.8,2.2,1003.6,90.9,0
108,2012-11-17 01:21,6.8,1.5,1003.6,90.9,0
108,2012-11-17 01:22,6.8,2.1,1003.7,90.9,0
108,2012-11-17 01:23,6.8,2.7,1003.7,90.9,0
108,2012-11-17 01:24,6.8,2.4,1003.7,90.9,0
108,2012-11-17 01:25,6.8,2.6,1003.7,90.9,0
108,2012-11-17 01:26,6.8,2.2,1003.7,90.9,0
108,2012-11-17 01:27,6.8,2.6,1003.7,90.9,0
108,2012-11-17 01:28,6.8,2.4,1003.7,90.9,0
108,2012-11-17 01:29,6.8,2.3,1003.7,90.9,0
108,2012-11-17 01:30,6.8,3.1,1003.6,90.9,0
108,2012-11-17 01:31,6.8,3.3,1003.5,90.9,0
108,2012-11-17 01:32,6.8,2.9,1003.5,90.9,0
108,2012-11-17 01:33,6.8,2.3,1003.5,90.9,0
108,2012-11-17 01:34,6.8,2.4,1003.6,90.9,0
108,2012-11-17 01:35,6.8,2.4,1003.6,90.9,0
108,2012-11-17 01:36,6.8,2.5,1003.6,90.9,0
108,2012-11-17 01:37,6.8,2.6,1003.6,90.9,0
108,2012-11-17 01:38,6.8,3.2,1003.6,90.9,0
108,2012-11-17 01:39,6.8,3.5,1003.6,90.9,0
108,2012-11-17 01:40,6.8,2.3,1003.6,90.9,0
108,2012-11-17 01:41,6.8,2.4,1003.5,90.9,0
108,2012-11-17 01:42,6.8,2.1,1003.5,90.9,0
108,2012-11-17 01:43,6.8,1.8,1003.4,91,0
108,2012-11-17 01:44,6.8,1.4,1003.4,90.9,0
108,2012-11-17 01:45,6.9,.9,1003.4,91,0
108,2012-11-17 01:46,6.9,1.1,1003.4,91,0
108,2012-11-17 01:47,6.9,1.4,1003.4,91,0
108,2012-11-17 01:48,6.9,1.5,1003.4,91,0
108,2012-11-17 01:49,6.8,1.5,1003.4,91,0
108,2012-11-17 01:50,6.9,1.3,1003.3,91,0
108,2012-11-17 01:51,6.9,1.3,1003.3,91,0
108,2012-11-17 01:52,6.9,1.3,1003.3,91,0
108,2012-11-17 01:53,6.9,1.3,1003.3,91,0
108,2012-11-17 01:54,6.9,.9,1003.2,91,0
108,2012-11-17 01:55,6.9,1.6,1003.2,91,0
108,2012-11-17 01:56,6.8,2.2,1003.3,91,0
108,2012-11-17 01:57,6.8,1.6,1003.3,91,0
108,2012-11-17 01:58,6.8,1.7,1003.3,91,0
108,2012-11-17 01:59,6.9,2,1003.3,91,0
108,2012-11-17 02:00,6.9,1.3,1003.3,91,0
108,2012-11-17 02:01,6.9,1.5,1003.2,91,0
108,2012-11-17 02:02,6.9,1.6,1003.2,91,0
108,2012-11-17 02:03,6.8,2.3,1003.2,91,0
108,2012-11-17 02:04,6.8,2.1,1003.2,91,0
108,2012-11-17 02:05,6.8,2,1003.2,91,0
108,2012-11-17 02:06,6.8,1.7,1003.2,90.9,0
108,2012-11-17 02:07,6.8,1.7,1003.2,91,0
108,2012-11-17 02:08,6.8,2,1003.3,90.9,0
108,2012-11-17 02:09,6.8,1.8,1003.3,90.9,0
108,2012-11-17 02:10,6.8,2,1003.3,90.9,0
108,2012-11-17 02:11,6.8,1.7,1003.3,90.9,0
108,2012-11-17 02:12,6.8,2.1,1003.3,90.9,0
108,2012-11-17 02:13,6.8,2.2,1003.3,90.9,0
108,2012-11-17 02:14,6.8,2.3,1003.3,90.9,0
108,2012-11-17 02:15,6.8,2.4,1003.4,90.9,0
108,2012-11-17 02:16,6.8,1.5,1003.4,90.9,0
108,2012-11-17 02:17,6.8,2.1,1003.4,90.9,0
108,2012-11-17 02:18,6.8,2.2,1003.5,90.9,0
108,2012-11-17 02:19,6.8,3.1,1003.5,90.9,0
108,2012-11-17 02:20,6.8,2.6,1003.5,90.9,0
108,2012-11-17 02:21,6.8,2.4,1003.5,90.9,0
108,2012-11-17 02:22,6.8,3.1,1003.4,90.9,0
108,2012-11-17 02:23,6.8,2.8,1003.4,90.9,0
108,2012-11-17 02:24,6.8,2.2,1003.3,90.9,0
108,2012-11-17 02:25,6.8,2.2,1003.3,90.8,0
108,2012-11-17 02:26,6.8,2.5,1003.2,90.8,0
108,2012-11-17 02:27,6.8,2.1,1003.2,90.8,0
108,2012-11-17 02:28,6.8,2,1003.2,90.8,0
108,2012-11-17 02:29,6.8,2.3,1003.1,90.8,0
108,2012-11-17 02:30,6.8,2.1,1003.1,90.8,0
