지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-06-29 00:01,24.1,1.6,1001.6,60.3,0
108,2012-06-29 00:02,24.1,1,1001.6,60.3,0
108,2012-06-29 00:03,24.1,.9,1001.6,60.3,0
108,2012-06-29 00:04,24.1,1.7,1001.6,60.2,0
108,2012-06-29 00:05,24.1,1.7,1001.6,60.2,0
108,2012-06-29 00:06,24.1,2,1001.6,60.2,0
108,2012-06-29 00:07,24.1,1.6,1001.6,60.3,0
108,2012-06-29 00:08,24.1,2.2,1001.6,60.3,0
108,2012-06-29 00:09,24.1,2,1001.6,60.3,0
108,2012-06-29 00:10,24.1,1.8,1001.6,60.2,0
108,2012-06-29 00:11,24.1,2.1,1001.6,60.1,0
108,2012-06-29 00:12,24.1,2,1001.6,60.2,0
108,2012-06-29 00:13,24.1,1.7,1001.6,60.1,0
108,2012-06-29 00:14,24.1,1.5,1001.6,60.1,0
108,2012-06-29 00:15,24.1,1.6,1001.6,60,0
108,2012-06-29 00:16,24.1,1.2,1001.5,60,0
108,2012-06-29 00:17,24.1,1.2,1001.5,60,0
108,2012-06-29 00:18,24.1,1.1,1001.5,60.1,0
108,2012-06-29 00:19,24.1,1.2,1001.5,60.2,0
108,2012-06-29 00:20,24.1,1.1,1001.5,60.2,0
108,2012-06-29 00:21,24.1,1.2,1001.5,60.2,0
108,2012-06-29 00:22,24.1,1.5,1001.5,60.2,0
108,2012-06-29 00:23,24.1,.7,1001.4,60.2,0
108,2012-06-29 00:24,24.1,.6,1001.4,60.3,0
108,2012-06-29 00:25,24,.6,1001.4,60.5,0
108,2012-06-29 00:26,24,.7,1001.4,60.5,0
108,2012-06-29 00:27,24,.4,1001.4,60.5,0
108,2012-06-29 00:28,24,.2,1001.4,60.6,0
108,2012-06-29 00:29,24,.1,1001.3,60.6,0
108,2012-06-29 00:30,24,.3,1001.3,60.9,0
108,2012-06-29 00:31,24,0,1001.3,61,0
108,2012-06-29 00:32,24,0,1001.3,61,0
108,2012-06-29 00:33,24,.4,1001.3,61.1,0
108,2012-06-29 00:34,24,.8,1001.3,61,0
108,2012-06-29 00:35,24,.9,1001.3,60.9,0
108,2012-06-29 00:36,24,.9,1001.3,60.9,0
108,2012-06-29 00:37,24,.9,1001.3,60.8,0
108,2012-06-29 00:38,24,.7,1001.3,60.8,0
108,2012-06-29 00:39,24,1.3,1001.4,60.7,0
108,2012-06-29 00:40,24,1.7,1001.4,60.7,0
108,2012-06-29 00:41,24,1.5,1001.4,60.8,0
108,2012-06-29 00:42,24,1.3,1001.4,60.7,0
108,2012-06-29 00:43,24,1.3,1001.4,60.7,0
108,2012-06-29 00:44,24,1.4,1001.4,60.8,0
108,2012-06-29 00:45,24,1.2,1001.3,60.8,0
108,2012-06-29 00:46,24,1.6,1001.3,60.5,0
108,2012-06-29 00:47,24,1.7,1001.3,60.1,0
108,2012-06-29 00:48,24,2,1001.3,59.8,0
108,2012-06-29 00:49,24,1.9,1001.3,59.7,0
108,2012-06-29 00:50,24,1.6,1001.3,59.7,0
108,2012-06-29 00:51,24,1.5,1001.3,59.7,0
108,2012-06-29 00:52,24,1.4,1001.3,59.6,0
108,2012-06-29 00:53,24,1.2,1001.3,59.7,0
108,2012-06-29 00:54,24,1.8,1001.3,59.7,0
108,2012-06-29 00:55,24,1.5,1001.3,59.8,0
108,2012-06-29 00:56,24,2,1001.3,59.8,0
108,2012-06-29 00:57,24,1.7,1001.2,59.8,0
108,2012-06-29 00:58,24,1.4,1001.2,59.9,0
108,2012-06-29 00:59,24,1.4,1001.2,60,0
108,2012-06-29 01:00,24,1.6,1001.2,60,0
108,2012-06-29 01:01,24,1.8,1001.2,60.1,0
108,2012-06-29 01:02,24,2,1001.2,60.1,0
108,2012-06-29 01:03,24,2.1,1001.2,60.1,0
108,2012-06-29 01:04,24,2,1001.2,59.9,0
108,2012-06-29 01:05,24,2.3,1001.2,59.9,0
108,2012-06-29 01:06,24,2.4,1001.2,59.8,0
108,2012-06-29 01:07,24,2.5,1001.2,59.8,0
108,2012-06-29 01:08,24,1.9,1001.2,59.9,0
108,2012-06-29 01:09,24,1.9,1001.2,59.9,0
108,2012-06-29 01:10,24,1.8,1001.2,59.7,0
108,2012-06-29 01:11,24,1.6,1001.2,59.7,0
108,2012-06-29 01:12,24,1.3,1001.2,59.7,0
108,2012-06-29 01:13,24,2.1,1001.2,59.7,0
108,2012-06-29 01:14,24,2.1,1001.1,59.7,0
108,2012-06-29 01:15,24,1.8,1001.1,59.6,0
108,2012-06-29 01:16,24.1,1.4,1001.1,59.6,0
108,2012-06-29 01:17,24.1,1.6,1001.1,59.5,0
108,2012-06-29 01:18,24.1,1.9,1001.1,59.4,0
108,2012-06-29 01:19,24.1,1.7,1001.1,59.4,0
108,2012-06-29 01:20,24.1,1.6,1001.1,59.3,0
108,2012-06-29 01:21,24.1,1.5,1001.1,59.3,0
108,2012-06-29 01:22,24.1,1.6,1001.1,59.4,0
108,2012-06-29 01:23,24.1,1.6,1001.1,59.3,0
108,2012-06-29 01:24,24.1,1.1,1001,59.3,0
108,2012-06-29 01:25,24.1,.7,1001,59.4,0
108,2012-06-29 01:26,,.9,1001,59.5,0
108,2012-06-29 01:27,,.8,1001,59.5,0
108,2012-06-29 01:28,,.7,1001,59.5,0
108,2012-06-29 01:29,,.7,1001,59.5,0
108,2012-06-29 01:30,,1.3,1001,59.5,0
108,2012-06-29 01:31,,1.1,1001,59.5,0
108,2012-06-29 01:32,,.9,1001,59.6,0
108,2012-06-29 01:33,,.9,1001,59.7,0
108,2012-06-29 01:34,,.9,1001,59.8,0
108,2012-06-29 01:35,,.9,1001,59.8,0
108,2012-06-29 01:36,,.8,1001,60,0
108,2012-06-29 01:37,,1.1,1001,60,0
108,2012-06-29 01:38,,.8,1001,60,0
108,2012-06-29 01:39,,.7,1001,60,0
108,2012-06-29 01:40,,.8,1001,59.9,0
108,2012-06-29 01:41,,.7,1001,59.9,0
108,2012-06-29 01:42,,.6,1001,59.8,0
108,2012-06-29 01:43,,.9,1001,60,0
108,2012-06-29 01:44,,.6,1001,60,0
108,2012-06-29 01:45,,.5,1001,60,0
108,2012-06-29 01:46,24,.9,1001,60.1,0
108,2012-06-29 01:47,24,1.1,1001,60.1,0
108,2012-06-29 01:48,24,1.4,1001,60.1,0
108,2012-06-29 01:49,24,1.6,1001,60,0
108,2012-06-29 01:50,24.1,1.5,1001,59.9,0
108,2012-06-29 01:51,24.1,1.7,1001,59.9,0
108,2012-06-29 01:52,24.1,2.2,1001,59.9,0
108,2012-06-29 01:53,24.1,2,1001,59.7,0
108,2012-06-29 01:54,24.1,1.9,1001,59.5,0
108,2012-06-29 01:55,24.1,1.9,1001,59.5,0
108,2012-06-29 01:56,24.1,1.8,1001,59.5,0
108,2012-06-29 01:57,24.1,1.8,1001,59.4,0
108,2012-06-29 01:58,24.1,1.8,1001,59.5,0
108,2012-06-29 01:59,24.1,1.7,1001,59.4,0
108,2012-06-29 02:00,24.1,1.9,1001,59.4,0
108,2012-06-29 02:01,24.1,2,1001,59.4,0
108,2012-06-29 02:02,24.1,2.1,1001,59.6,0
108,2012-06-29 02:03,24.1,2,1001,59.5,0
108,2012-06-29 02:04,24.1,1.9,1001,59.5,0
