지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2013-01-09 00:01,-6.8,2.6,1015.9,45.3,0
108,2013-01-09 00:02,-6.8,3,1015.9,45.1,0
108,2013-01-09 00:03,-6.8,2.8,1015.8,44.6,0
108,2013-01-09 00:04,-6.8,3.4,1015.8,44.8,0
108,2013-01-09 00:05,-6.8,2.9,1015.8,45.1,0
108,2013-01-09 00:06,-6.9,3.4,1015.8,45.1,0
108,2013-01-09 00:07,-6.9,3.4,1015.8,45.4,0
108,2013-01-09 00:08,-6.9,3.7,1015.8,45.6,0
108,2013-01-09 00:09,-6.9,3.5,1015.8,45.9,0
108,2013-01-09 00:10,-6.9,3.9,1015.9,45.9,0
108,2013-01-09 00:11,-7,3.9,1015.9,45.8,0
108,2013-01-09 00:12,-7,3.5,1015.9,45.7,0
108,2013-01-09 00:13,-7,3.4,1015.9,45.9,0
108,2013-01-09 00:14,-6.9,3.7,1015.9,45.9,0
108,2013-01-09 00:15,-6.9,3.6,1015.9,45.7,0
108,2013-01-09 00:16,-6.9,3.6,1016,44.7,0
108,2013-01-09 00:17,-6.9,3.9,1016,44.9,0
108,2013-01-09 00:18,-6.9,3.5,1016,44.1,0
108,2013-01-09 00:19,-6.9,3.8,1016,44.7,0
108,2013-01-09 00:20,-6.9,3.1,1016,44.9,0
108,2013-01-09 00:21,-7,4,1016,43.6,0
108,2013-01-09 00:22,-7,4.7,1016,43.5,0
108,2013-01-09 00:23,-7,4.4,1016,43.2,0
108,2013-01-09 00:24,-7,4.5,1016,43.6,0
108,2013-01-09 00:25,-7,3.6,1016,44.1,0
108,2013-01-09 00:26,-7,3.8,1016.1,44.2,0
108,2013-01-09 00:27,-7,2.9,1016.1,44,0
108,2013-01-09 00:28,-7,2.1,1016.1,44.3,0
108,2013-01-09 00:29,-7,2.7,1016.1,44.4,0
108,2013-01-09 00:30,-7.1,2.9,1016.1,44.8,0
108,2013-01-09 00:31,-7.1,2.8,1016.1,44.7,0
108,2013-01-09 00:32,-7.1,3.5,1016.1,44.9,0
108,2013-01-09 00:33,-7.1,3.4,1016.1,44.9,0
108,2013-01-09 00:34,-7.1,3.8,1016.1,45.1,0
108,2013-01-09 00:35,-7.1,4.2,1016.1,45.4,0
108,2013-01-09 00:36,-7.2,3.4,1016.1,45.5,0
108,2013-01-09 00:37,-7.2,3.5,1016.1,45.3,0
108,2013-01-09 00:38,-7.2,3.2,1016.1,45.7,0
