지점,일시,기온(°C),풍속(m/s),현지기압(hPa),습도(%),일사(MJ/m^2)
108,2012-11-29 00:01,-.3,2.1,1011.3,49.7,0
108,2012-11-29 00:02,-.5,1.6,1011.2,49.5,0
108,2012-11-29 00:03,-.5,1.4,1011.2,50,0
108,2012-11-29 00:04,-.5,2.5,1011.2,50.3,0
108,2012-11-29 00:05,-.6,1.8,1011.3,50.6,0
108,2012-11-29 00:06,-.6,2.9,1011.3,50.6,0
108,2012-11-29 00:07,-.7,4.1,1011.3,50.8,0
108,2012-11-29 00:08,-.7,1.6,1011.3,50.9,0
108,2012-11-29 00:09,-.7,2.7,1011.3,50.8,0
108,2012-11-29 00:10,-.7,2.4,1011.4,50.9,0
108,2012-11-29 00:11,-.7,2.6,1011.3,50.8,0
108,2012-11-29 00:12,-.7,2.3,1011.3,50.8,0
108,2012-11-29 00:13,-.7,1.6,1011.3,50.9,0
108,2012-11-29 00:14,-.7,1.7,1011.3,50.8,0
108,2012-11-29 00:15,-.8,3.7,1011.3,50.4,0
108,2012-11-29 00:16,-.8,3.4,1011.3,50.3,0
108,2012-11-29 00:17,-.7,3.3,1011.2,50.4,0
108,2012-11-29 00:18,-.8,3.6,1011.2,50,0
108,2012-11-29 00:19,-.8,2.4,1011.2,49.9,0
108,2012-11-29 00:20,-.8,4.7,1011.2,49.4,0
108,2012-11-29 00:21,-.8,3.8,1011.2,49.1,0
108,2012-11-29 00:22,-.8,2.6,1011.2,49,0
108,2012-11-29 00:23,-.8,4.8,1011.2,49,0
108,2012-11-29 00:24,-.9,4.4,1011.2,47.8,0
108,2012-11-29 00:25,-.9,5.2,1011.2,47,0
108,2012-11-29 00:26,-.9,4.6,1011.2,46.7,0
108,2012-11-29 00:27,-.9,4.1,1011.2,46.9,0
108,2012-11-29 00:28,-.9,5.1,1011.2,46.7,0
108,2012-11-29 00:29,-.9,5.7,1011.2,46.2,0
108,2012-11-29 00:30,-.9,5.1,1011.2,46.2,0
108,2012-11-29 00:31,-.9,5.9,1011.2,46.3,0
108,2012-11-29 00:32,-.9,5.5,1011.2,46,0
108,2012-11-29 00:33,-.9,5.8,1011.2,45.5,0
108,2012-11-29 00:34,-.9,3.7,1011.2,45.2,0
108,2012-11-29 00:35,-1,3.5,1011.2,45.3,0
108,2012-11-29 00:36,-.9,5.1,1011.2,45.2,0
108,2012-11-29 00:37,-.9,4.8,1011.2,45.4,0
108,2012-11-29 00:38,-1,3.4,1011.2,45.2,0
108,2012-11-29 00:39,-1,2.8,1011.2,44.5,0
108,2012-11-29 00:40,-1,3.5,1011.2,44.9,0
108,2012-11-29 00:41,-1,4.7,1011.2,44.9,0
108,2012-11-29 00:42,-1,4.5,1011.2,44.5,0
108,2012-11-29 00:43,-1.1,3.4,1011.2,44.4,0
108,2012-11-29 00:44,-1,2.4,1011.2,44.7,0
108,2012-11-29 00:45,-1.1,2.6,1011.2,44.6,0
108,2012-11-29 00:46,-1.1,2.1,1011.3,45,0
108,2012-11-29 00:47,-1.1,1.9,1011.3,45.4,0
108,2012-11-29 00:48,-1.1,1.6,1011.2,44.7,0
108,2012-11-29 00:49,-1.1,2.2,1011.2,44.6,0
108,2012-11-29 00:50,-1.1,2.4,1011.2,44.7,0
108,2012-11-29 00:51,-1.1,2.3,1011.2,44.6,0
108,2012-11-29 00:52,-1.1,3.8,1011.2,44.6,0
108,2012-11-29 00:53,-1.2,3.2,1011.2,44.1,0
108,2012-11-29 00:54,-1.1,4.6,1011.1,43.9,0
108,2012-11-29 00:55,-1.2,3.2,1011.1,43.8,0
108,2012-11-29 00:56,-1.2,2.4,1011.1,44.1,0
108,2012-11-29 00:57,-1.2,4.6,1011.1,44.5,0
108,2012-11-29 00:58,-1.3,3.9,1011.1,44.3,0
108,2012-11-29 00:59,-1.3,4.5,1011.1,43.4,0
108,2012-11-29 01:00,-1.3,2.7,1011.1,43.7,0
108,2012-11-29 01:01,-1.3,2.2,1011.1,43.5,0
108,2012-11-29 01:02,-1.3,2.2,1011.1,43.6,0
108,2012-11-29 01:03,-1.3,3.3,1011,43.6,0
108,2012-11-29 01:04,-1.4,3,1011,43.4,0
108,2012-11-29 01:05,-1.3,2.6,1011,43.8,0
108,2012-11-29 01:06,-1.4,3.3,1011,42.9,0
108,2012-11-29 01:07,-1.4,3.7,1011,42.4,0
108,2012-11-29 01:08,-1.3,3.3,1011,42.2,0
108,2012-11-29 01:09,-1.4,3.4,1011.1,42,0
108,2012-11-29 01:10,-1.4,2.7,1011.1,42.2,0
108,2012-11-29 01:11,-1.3,1.7,1011.1,42.6,0
108,2012-11-29 01:12,-1.4,1.6,1011.2,43.2,0
108,2012-11-29 01:13,-1.4,1.9,1011.2,42.7,0
108,2012-11-29 01:14,-1.4,4.4,1011.2,42.1,0
108,2012-11-29 01:15,-1.4,3.2,1011.2,40.2,0
108,2012-11-29 01:16,-1.3,1.7,1011.2,40.4,0
108,2012-11-29 01:17,-1.3,1.4,1011.3,41,0
108,2012-11-29 01:18,-1.3,2,1011.3,41.4,0
108,2012-11-29 01:19,-1.3,3,1011.4,41.7,0
108,2012-11-29 01:20,-1.3,2.8,1011.3,41.1,0
108,2012-11-29 01:21,-1.3,2.5,1011.4,41.4,0
108,2012-11-29 01:22,-1.4,2.3,1011.4,41.6,0
108,2012-11-29 01:23,-1.3,3.8,1011.4,41.5,0
108,2012-11-29 01:24,-1.4,3.9,1011.4,41,0
108,2012-11-29 01:25,-1.4,3.6,1011.4,41,0
108,2012-11-29 02:26,-.5,,1011.4,43.5,0
108,2012-11-29 02:27,-.5,3.7,1011.4,43.6,0
108,2012-11-29 02:28,-.5,3.4,1011.4,43.7,0
108,2012-11-29 02:29,-.5,2.5,1011.4,43.6,0
108,2012-11-29 02:30,-.5,2.5,1011.4,43.3,0
108,2012-11-29 02:31,-.5,2.3,1011.4,43.8,0
108,2012-11-29 02:32,-.5,3.2,1011.4,43.4,0
108,2012-11-29 02:33,-.5,2.1,1011.4,43.2,0
108,2012-11-29 02:34,-.5,2.2,1011.4,43.6,0
108,2012-11-29 02:35,-.5,2.2,1011.4,43.6,0
108,2012-11-29 02:36,-.5,3,1011.4,43.7,0
108,2012-11-29 02:37,-.5,2.5,1011.4,43.5,0
108,2012-11-29 02:38,-.5,1.2,1011.4,43.8,0
108,2012-11-29 02:39,-.5,2.2,1011.4,43.5,0
108,2012-11-29 02:40,-.5,2.7,1011.4,43.6,0
108,2012-11-29 02:41,-.5,1.8,1011.4,44.5,0
108,2012-11-29 02:42,-.5,2.6,1011.4,44.2,0
108,2012-11-29 02:43,-.5,2.3,1011.4,44.3,0
108,2012-11-29 02:44,-.5,2.8,1011.4,44.1,0
108,2012-11-29 02:45,-.5,3.2,1011.3,44.1,0
108,2012-11-29 02:46,-.5,3.3,1011.3,43.9,0
108,2012-11-29 02:47,-.5,2.7,1011.3,44.2,0
108,2012-11-29 02:48,-.5,3.5,1011.3,44.2,0
108,2012-11-29 02:49,-.5,3.9,1011.3,43.7,0
108,2012-11-29 02:50,-.5,3.8,1011.3,43.8,0
108,2012-11-29 02:51,-.5,2.9,1011.3,43.7,0
108,2012-11-29 02:52,-.5,3,1011.3,44,0
108,2012-11-29 02:53,-.5,2.8,1011.3,44.2,0
108,2012-11-29 02:54,-.5,3.1,1011.3,44.2,0
108,2012-11-29 02:55,-.5,1.6,1011.3,44.2,0
108,2012-11-29 02:56,-.5,1.5,1011.3,44.4,0
108,2012-11-29 02:57,-.5,1.1,1011.3,44.7,0
108,2012-11-29 02:58,-.5,1.1,1011.3,44.8,0
108,2012-11-29 02:59,-.6,1.7,1011.3,44.6,0
108,2012-11-29 03:00,-.6,1.6,1011.3,44.5,0
108,2012-11-29 03:01,-.6,1.3,1011.3,44.9,0
108,2012-11-29 03:02,-.6,.7,1011.3,44.8,0
108,2012-11-29 03:03,-.6,.5,1011.3,44.9,0
108,2012-11-29 03:04,-.6,1.2,1011.2,45.5,0
108,2012-11-29 03:09,-.7,1.2,1011.1,45.5,0
108,2012-11-29 03:10,-.7,2.6,1011.1,45.8,0
108,2012-11-29 03:11,-.8,2.3,1011.1,45.8,0
108,2012-11-29 03:12,-.8,1.9,1011.2,45.9,0
108,2012-11-29 03:13,-.8,2,1011.2,46.2,0
108,2012-11-29 03:14,-.8,2.7,1011.2,46.3,0
108,2012-11-29 03:15,-.8,2.9,1011.2,46,0
108,2012-11-29 03:16,-.8,2.3,1011.2,45.7,0
108,2012-11-29 03:17,-.8,1.3,1011.1,45.6,0
108,2012-11-29 03:18,-.8,1.5,1011.1,45.7,0
108,2012-11-29 03:19,-.8,1.2,1011.1,45.8,0
108,2012-11-29 03:20,-.8,2.2,1011.1,46,0
108,2012-11-29 03:21,-.8,1.6,1011.1,46,0
108,2012-11-29 03:22,-.8,1.1,1011.1,45.9,0
108,2012-11-29 03:23,-.8,1.3,1011,46.1,0
108,2012-11-29 03:24,-.8,1.4,1011,46.1,0
108,2012-11-29 03:25,-.8,1.3,1011,46.4,0
108,2012-11-29 03:26,-.8,1.3,1010.9,46.4,0
108,2012-11-29 03:27,-.8,2.5,1010.9,46.6,0
108,2012-11-29 03:28,-.8,2.5,1010.9,46.8,0
108,2012-11-29 03:29,-.8,2.2,1010.8,46.2,0
108,2012-11-29 03:30,-.8,1.8,1010.8,45.9,0
108,2012-11-29 03:31,-.8,1.7,1010.8,45.9,0
108,2012-11-29 03:32,-.8,1.5,1010.7,45.8,0
108,2012-11-29 03:33,-.8,1.4,1010.7,46.1,0
108,2012-11-29 03:34,-.8,1.6,1010.7,46.7,0
108,2012-11-29 03:35,-.8,2,1010.7,46.4,0
108,2012-11-29 03:36,-.8,1.4,1010.7,46.5,0
108,2012-11-29 03:37,-.8,1.2,1010.6,47,0
108,2012-11-29 03:38,-.8,.7,1010.6,47.3,0
108,2012-11-29 03:39,-.8,1.4,1010.6,47.8,0
108,2012-11-29 03:40,-.9,1.6,1010.6,48,0
108,2012-11-29 03:41,-.9,1.4,1010.6,48.1,0
108,2012-11-29 03:42,-.9,.9,1010.6,48.4,0
108,2012-11-29 03:43,-.9,1,1010.6,48.4,0
108,2012-11-29 03:44,-.9,1.1,1010.6,48.4,0
108,2012-11-29 03:45,-.9,1.5,1010.6,48.3,0
108,2012-11-29 03:46,-1,1.5,1010.6,48.7,0
108,2012-11-29 03:47,-1,1.7,1010.7,48.9,0
108,2012-11-29 03:48,-1,1.3,1010.7,48.8,0
108,2012-11-29 03:49,-1,1.7,1010.6,49.2,0
108,2012-11-29 03:50,-1,2.2,1010.6,49.2,0
108,2012-11-29 03:51,-1.1,2.2,1010.6,48.7,0
108,2012-11-29 03:52,-1.1,2.3,1010.5,48.8,0
108,2012-11-29 03:53,-1.1,2.8,1010.5,49,0
108,2012-11-29 03:54,-1,3,1010.5,48.6,0
108,2012-11-29 03:55,-1,2.6,1010.4,48.5,0
108,2012-11-29 03:56,-1,2.8,1010.4,48.6,0
108,2012-11-29 03:57,-1,2.8,1010.5,48.6,0
108,2012-11-29 03:58,-1,2.6,1010.5,48.7,0
108,2012-11-29 03:59,-1,2.3,1010.5,48.7,0
108,2012-11-29 04:00,-1,2.5,1010.5,48.6,0
108,2012-11-29 04:01,-1,2.6,1010.6,48.2,0
108,2012-11-29 04:02,-1,2.7,1010.6,48,0
108,2012-11-29 04:03,-1,2.4,1010.6,48.4,0
108,2012-11-29 04:04,-1,1.9,1010.6,48.2,0
