년,월,일,요일,휴일여부,평균기온(°C),최저기온(°C),최고기온(°C),평균 풍속(m/s),평균 상대습도(%),평균 증기압(hPa),합계 일사(MJ/m2),최대전력(MW)
2006,0.84150635095,0.48149644522,0.16628684824,0,0.30927834988,0.32091097242,0.29025844873,0.20588234991,0.5306633285,0.0984126981,0.31271015362,0.32784246744
2006,0.84150635095,0.55530793552,0.20063778847,0,0.33402061787,0.34989647961,0.32206759379,0.2794117606,0.52440550623,0.10793650759,0.30564895661,0.28806516776
2006,0.84150635095,0.62670220364,0.46041457985,1,0.3319587622,0.31055900557,0.33200795163,0.13235293923,0.42553191436,0.092063491771,0.2720242089,0.21793755851
2006,0.84150635095,0.69255897748,0.75,1,0.39793814351,0.3643892332,0.37375745453,0.1617647035,0.47809762143,0.13650793607,0.17854741029,0.12560561021
2006,0.84150635095,0.75,0.85133032108,1,0.40824742184,0.43271221443,0.37375745453,0.14705882137,0.56821026212,0.15873015823,0.24915938047,0.14002529192
2006,0.84150635095,0.79651482289,0.68810174456,0,0.38350515385,0.39544513376,0.33797216633,0.17647058564,0.76345431694,0.18730158671,0.11533288462,0.20959450804
2006,0.84150635095,0.79789774898,0.3832287178,0,0.34020618487,0.32091097242,0.32007952223,0.32352940701,0.49561952379,0.11111111076,0.28749159285,0.30312535926
2006,0.84150635095,0.83186613031,0.16628684824,0,0.24536082424,0.19461697682,0.2326043733,0.41176469983,0.32040050022,0.050793650632,0.38399461875,0.32626582798
2006,0.84150635095,0.85031682022,0.20063778847,0,0.063917525641,0.080745341448,0.041749502899,0.42647058196,0.23779724626,0.0063492063291,0.43611297769,0.35594278113
2006,0.84150635095,0.85238708498,0.46041457985,1,0.11340206162,0.10144927515,0.12127236556,0.32352940701,0.22528160172,0.0095238094936,0.44922662929,0.32041912332
2006,0.84150635095,0.83798012129,0.75,1,0.19587628826,0.15942028953,0.18091451256,0.14705882137,0.19649561928,0.022222222152,0.32582380523,0.28491188885
2006,0.84150635095,0.80776958276,0.85133032108,0,0.30927834988,0.29192546523,0.31013916439,0.17647058564,0.11264080086,0.03492063481,0.36953597724,0.34676214094
2006,0.84150635095,0.76316808061,0.68810174456,0,0.28659793755,0.2732919249,0.23658051643,0.35294117128,0.75844805913,0.12380952342,0.066913247926,0.34480776495
2006,0.84150635095,0.7062611315,0.3832287178,0,0.1567010306,0.18012422323,0.13518886653,0.48529411051,0.41802252764,0.031746031645,0.42804303824,0.35815993036
2006,0.84150635095,0.63970964112,0.16628684824,0,0.21237113358,0.15942028953,0.18886679883,0.2794117606,0.57196495548,0.06984126962,0.34835238619,0.35392271182
2006,0.84150635095,0.5666254832,0.20063778847,0,0.33402061787,0.33747411938,0.29224652029,0.35294117128,0.56445556876,0.11746031709,0.24008069859,0.34129317282
2006,0.84150635095,0.49042599173,0.46041457985,1,0.32989690654,0.31677018568,0.31411530753,0.2794117606,0.42678347882,0.095238094936,0.37760591669,0.29678595477
2006,0.84150635095,0.41467417025,0.75,1,0.26804123656,0.25051759783,0.26242544679,0.23529411419,0.28785982442,0.047619047468,0.48957632653,0.25431522935
2006,0.84150635095,0.34291208974,0.85133032108,0,0.39793814351,0.33126293927,0.42345924369,0.22058823205,0.35669586939,0.10793650759,0.39374579558,0.32110890309
2006,0.84150635095,0.27849526532,0.68810174456,0,0.41855670017,0.46376811498,0.36182902513,0.23529411419,0.91364205142,0.25079365,0.0292535305,0.31232242277
2006,0.84150635095,0.22443575611,0.3832287178,0,0.39999999918,0.43271221443,0.34194830946,0.14705882137,0.72090112551,0.18730158671,0.12508406145,0.31430964542
2006,0.84150635095,0.18326132467,0.16628684824,0,0.34020618487,0.26708074479,0.34990059573,0.35294117128,0.39299123856,0.095238094936,0.37222595705,0.33140632955
2006,0.84150635095,0.15689724166,0.20063778847,0,0.21237113358,0.20496894368,0.18687872726,0.41176469983,0.21526908609,0.028571428481,0.51412239235,0.33859974708
2006,0.84150635095,0.14657626231,0.46041457985,1,0.30927834988,0.26293995805,0.31809145066,0.23529411419,0.4380475589,0.082539682278,0.42938802815,0.30480053868
2006,0.84150635095,0.15278098412,0.75,1,0.37319587552,0.35196687298,0.37176938296,0.14705882137,0.51939924841,0.12698412658,0.35743106807,0.24809078816
2006,0.84150635095,0.17522128121,0.85133032108,0,0.38350515385,0.37060041331,0.39363817019,0.11764705709,0.58072590666,0.14603174557,0.42770679076,0.31010527353
2006,0.84150635095,0.21284787023,0.68810174456,0,0.39587628784,0.36231883983,0.38369781236,0.17647058564,0.56821026212,0.14920634873,0.38433086623,0.30650856476
2006,0.84150635095,0.26390137368,0.3832287178,0,0.36701030852,0.34161490613,0.35785288199,0.33823528914,0.46558197689,0.11746031709,0.38365837127,0.31956511028
2006,0.84150635095,0.3259945865,0.16628684824,0,0.32783505087,0.30227743209,0.33399602319,0.24999999632,0.25907384198,0.060317460126,0.50537995795,0.31639540804
2006,0.84150635095,0.39622409906,0.20063778847,0,0.39999999918,0.33747411938,0.44135188779,0.13235293923,0.16520650793,0.060317460126,0.51714861965,0.30286258602
2006,0.84150635095,0.47130605741,0.46041457985,1,0.44948453516,0.42857142768,0.42743538682,0.19117646778,0.16395494347,0.082539682278,0.32447881532,0.24997947084
2006,0.84150635095,0.54772971263,0.75,1,0.31546391688,0.30020703872,0.36182902513,0.45588234624,0.4055068831,0.088888888607,0.3920645582,0.22414557638
2006,0.84150635095,0.62192157953,0.85133032108,0,0.29484536022,0.27743271164,0.30019880656,0.2794117606,0.15644555675,0.038095237974,0.47713516988,0.31784066087
2006,0.84150635095,0.69041252887,0.68810174456,0,0.36288659719,0.38302277353,0.30815109283,0.14705882137,0.54317897304,0.13333333291,0.14794888989,0.30815089753
2006,0.75,0.79789774898,0.3832287178,1,0.30515463855,0.32298136579,0.26242544679,0.38235293555,0.64956195163,0.11746031709,0.42199058365,0.27211811657
2006,0.75,0.83186613031,0.16628684824,0,0.28659793755,0.31262939894,0.25248508896,0.39705881769,0.48060075034,0.079365079113,0.387693341,0.32634794462
2006,0.75,0.85031682022,0.20063778847,0,0.31546391688,0.30641821883,0.31411530753,0.26470587846,0.38047559402,0.076190475949,0.57296570083,0.32081328319
2006,0.75,0.85238708498,0.46041457985,1,0.37938144252,0.32712215253,0.41153081429,0.29411764273,0.45807259017,0.11428571392,0.44552790704,0.26213273333
2006,0.75,0.83798012129,0.75,1,0.46804123615,0.46583850835,0.46322067502,0.32352940701,0.63829787154,0.21904761835,0.40685944719,0.21071129432
2006,0.75,0.80776958276,0.85133032108,0,0.42680412283,0.3850931669,0.45328031719,0.20588234991,0.53692115077,0.1523809519,0.51950235199,0.29686807141
2006,0.75,0.76316808061,0.68810174456,0,0.4226804115,0.39751552713,0.43339960152,0.29411764273,0.44555694563,0.13015872975,0.45965030108,0.29310712937
2006,0.75,0.7062611315,0.3832287178,0,0.4226804115,0.38302277353,0.41749502899,0.19117646778,0.43929912336,0.12698412658,0.48621385176,0.29333705595
2006,0.75,0.63970964112,0.16628684824,0,0.52577319479,0.51345755587,0.52286282202,0.19117646778,0.20775969936,0.12698412658,0.35776731554,0.2895104206
2006,0.75,0.5666254832,0.20063778847,0,0.50927834947,0.51759834261,0.50298210636,0.39705881769,0.61201501801,0.24444444367,0.36146603779,0.27625679515
2006,0.75,0.49042599173,0.46041457985,1,0.43298968983,0.38923395365,0.40755467116,0.35294117128,0.51188986169,0.16825396772,0.23201075914,0.23759628176
2006,0.75,0.41467417025,0.75,1,0.21649484491,0.24016563097,0.2326043733,0.61764704974,0.17772215247,0.025396825316,0.49999999832,0.23312913663
2006,0.75,0.34291208974,0.85133032108,0,0.26391752523,0.22981366412,0.27236580463,0.36764705342,0.25782227752,0.044444444303,0.34835238619,0.33065085648
2006,0.75,0.27849526532,0.68810174456,0,0.32164948387,0.29606625198,0.31013916439,0.41176469983,0.36921151393,0.082539682278,0.60490921115,0.32161802624
2006,0.75,0.22443575611,0.3832287178,0,0.4226804115,0.3643892332,0.43141152996,0.32352940701,0.53316645741,0.15873015823,0.48789508915,0.29998850367
2006,0.75,0.18326132467,0.16628684824,0,0.38969072085,0.4347826078,0.34990059573,0.20588234991,0.84480600645,0.20952380886,0.058843308477,0.31307789584
2006,0.75,0.15689724166,0.20063778847,0,0.48659793714,0.43892339454,0.51292246419,0.11764705709,0.5932415512,0.21587301519,0.42030934627,0.28872210087
2006,0.75,0.14657626231,0.46041457985,1,0.49072164847,0.44927536139,0.47316103286,0.35294117128,0.37797246511,0.16825396772,0.41627437654,0.24120941385
2006,0.75,0.15278098412,0.75,1,0.39381443218,0.38923395365,0.38767395549,0.35294117128,0.14518147666,0.060317460126,0.70679219668,0.20433904318
2006,0.75,0.17522128121,0.85133032108,0,0.4103092775,0.3850931669,0.38170974079,0.17647058564,0.36170212721,0.11428571392,0.29791526463,0.2946673455
2006,0.75,0.21284787023,0.68810174456,0,0.50515463813,0.43271221443,0.53479125142,0.11764705709,0.20525657046,0.10476190443,0.60221923133,0.28009985383
2006,0.75,0.26390137368,0.3832287178,0,0.51752577213,0.49689440891,0.55467196709,0.35294117128,0.3591989983,0.17142857088,0.41627437654,0.27799766789
2006,0.75,0.3259945865,0.16628684824,0,0.43505154549,0.4347826078,0.42743538682,0.48529411051,0.28410513106,0.10158730126,0.69804976228,0.28970750053
2006,0.75,0.39622409906,0.20063778847,0,0.43298968983,0.38923395365,0.45129224562,0.24999999632,0.11889862313,0.063492063291,0.66778748935,0.28574947856
2006,0.75,0.47130605741,0.46041457985,1,0.48865979281,0.46376811498,0.50695824949,0.51470587478,0.3591989983,0.15555555506,0.51445863983,0.22752878188
2006,0.75,0.54772971263,0.75,1,0.43917525683,0.40993788735,0.44731610249,0.32352940701,0.051314142614,0.050793650632,0.64828513568,0.19080622116
2006,0.75,0.62192157953,0.85133032108,0,0.44536082382,0.43271221443,0.45328031719,0.29411764273,0.2828535666,0.10793650759,0.58910557973,0.27891737424
2006,0.75,0.69041252887,0.68810174456,0,0.36494845286,0.39337474039,0.31013916439,0.49999999265,0.39674593192,0.10158730126,0.32885003252,0.304866232
2006,0.75,0.75,0.3832287178,0,0.38350515385,0.36645962657,0.35387673886,0.47058822837,0.35294117603,0.10158730126,0.47579017997,0.29685164808
2006,0.75,0.79789774898,0.16628684824,0,0.39587628784,0.37681159342,0.39761431332,0.38235293555,0.27033792206,0.082539682278,0.75823806066,0.29494654207
2006,0.75,0.83186613031,0.20063778847,0,0.47216494748,0.39544513376,0.49304174852,0.14705882137,0.14643304112,0.082539682278,0.58338937262,0.2803790504
2006,0.59150635095,0.79520711534,0.46041457985,1,0.50515463813,0.52795030947,0.44333995936,0.26470587846,0.63329161373,0.25079365,0.053127101368,0.22605068239
2006,0.59150635095,0.82832841668,0.75,1,0.45773195782,0.48240165532,0.43339960152,0.47058822837,0.79599499275,0.25396825316,0.14862138484,0.18918031171
2006,0.59150635095,0.84800791408,0.85133032108,0,0.54020618445,0.46169772161,0.58449304059,0.23529411419,0.5632040043,0.25079365,0.62441156481,0.2675688548
2006,0.59150635095,0.85343992658,0.68810174456,0,0.55257731845,0.59627329069,0.50099403479,0.20588234991,0.5469336664,0.26666666582,0.16476126374,0.2719538833
2006,0.59150635095,0.84440206696,0.3832287178,0,0.54432989578,0.52380952273,0.56063618179,0.2794117606,0.33166458031,0.17142857088,0.70107598957,0.26421849595
2006,0.59150635095,0.82126434625,0.16628684824,0,0.50515463813,0.48861283543,0.47117296129,0.23529411419,0.36420525611,0.16825396772,0.27605917863,0.2751564322
2006,0.59150635095,0.78497402546,0.20063778847,0,0.51546391646,0.53623188295,0.47713717599,0.57352940333,0.58197747111,0.2412698405,0.41997309879,0.26720754159
2006,0.59150635095,0.73701683458,0.46041457985,1,0.51546391646,0.50931676913,0.49304174852,0.32352940701,0.25156445525,0.13015872975,0.51311364992,0.21414376981
2006,0.59150635095,0.67935614665,0.75,1,0.61855669976,0.55486542328,0.64413518759,0.29411764273,0.32790988695,0.23492063417,0.39509078549,0.17076976137
2006,0.59150635095,0.614352597,0.85133032108,0,0.60824742143,0.61283643765,0.58250496902,0.42647058196,0.60700876019,0.3396825386,0.4182918614,0.25810901805
2006,0.59150635095,0.5446674386,0.68810174456,0,0.64329896775,0.64389233821,0.65407554542,0.47058822837,0.42052565655,0.2952380943,0.49865500841,0.25740281496
2006,0.59150635095,0.47315359001,0.3832287178,0,0.61443298842,0.60041407743,0.63419482975,0.26470587846,0.47684605698,0.29206349114,0.63584397903,0.25324771305
2006,0.59150635095,0.4027388366,0.16628684824,0,0.50515463813,0.53416148958,0.45129224562,0.24999999632,0.48310387925,0.20317460253,0.21923335501,0.27103417694
2006,0.59150635095,0.33630596664,0.20063778847,0,0.56701030811,0.50931676913,0.58648111215,0.19117646778,0.23153942399,0.14603174557,0.72158708567,0.2550542791
2006,0.59150635095,0.27657474965,0.46041457985,1,0.55257731845,0.55486542328,0.53479125142,0.20588234991,0.15269086339,0.11746031709,0.36751849238,0.21652515233
2006,0.59150635095,0.22599058866,0.75,1,0.45773195782,0.43271221443,0.46322067502,0.55882352119,0.18022528138,0.082539682278,0.88197713221,0.1749412866
2006,0.59150635095,0.18662440516,0.85133032108,0,0.51752577213,0.46790890172,0.49701789166,0.41176469983,0.31789737132,0.15873015823,0.30195023436,0.26109806369
2006,0.59150635095,0.16008785533,0.68810174456,0,0.60618556576,0.62318840451,0.56461232492,0.4411764641,0.41301626982,0.26031745949,0.17484868805,0.25104698714
2006,0.59150635095,0.14746734865,0.3832287178,0,0.48659793714,0.43892339454,0.54274353769,0.57352940333,0.81226533065,0.29841269747,0.066240752972,0.2748608123
2006,0.59150635095,0.14927957013,0.16628684824,0,0.45567010215,0.43892339454,0.39761431332,0.64705881401,0.47809762143,0.16507936456,0.25319435019,0.2774721214
2006,0.59150635095,0.16545032722,0.20063778847,0,0.52371133913,0.48654244206,0.54473160926,0.38235293555,0.33291614476,0.16190476139,0.83389374299,0.25732069832
2006,0.59150635095,0.19531758722,0.46041457985,1,0.54845360712,0.53830227632,0.55467196709,0.26470587846,0.31539424241,0.17142857088,0.69199730769,0.21545763603
2006,0.59150635095,0.237658581,0.75,1,0.4948453598,0.51966873598,0.47316103286,0.33823528914,0.6883604497,0.25714285633,0.23167451166,0.18118215113
2006,0.59150635095,0.29073986329,0.85133032108,0,0.51958762779,0.49482401554,0.51689860732,0.4411764641,0.39299123856,0.17460317405,0.71553463108,0.26410353266
2006,0.59150635095,0.35238828017,0.68810174456,0,0.53814432879,0.49896480228,0.54075546612,0.26470587846,0.1714643302,0.11746031709,0.81170140951,0.26122945031
2006,0.59150635095,0.42007993821,0.3832287178,0,0.55257731845,0.54451345643,0.54473160926,0.20588234991,0.2966207756,0.17142857088,0.34835238619,0.25543201563
2006,0.59150635095,0.49104353296,0.16628684824,0,0.55876288545,0.56107660339,0.58449304059,0.33823528914,0.53817271522,0.25714285633,0.74579690402,0.25300136314
2006,0.59150635095,0.56237380653,0.20063778847,0,0.56907216378,0.52795030947,0.58051689745,0.20588234991,0.37171464284,0.19999999937,0.62878278201,0.24554517236
2006,0.59150635095,0.63115048913,0.46041457985,1,0.5917525761,0.59627329069,0.56461232492,0.23529411419,0.42052565655,0.25396825316,0.5880968373,0.19469854982
2006,0.59150635095,0.69455785529,0.75,1,0.63298968942,0.63354037136,0.61232604252,0.32352940701,0.62828535591,0.38730158607,0.26092804216,0.14401616055
2006,0.40849364905,0.79520711534,0.85133032108,0,0.6762886584,0.63354037136,0.68588469049,0.13235293923,0.33792240258,0.26349206266,0.59616677674,0.16180262445
2006,0.40849364905,0.82832841668,0.68810174456,0,0.65979381307,0.6376811581,0.68389661892,0.57352940333,0.14643304112,0.16825396772,0.89273705147,0.22877695479
2006,0.40849364905,0.84800791408,0.3832287178,0,0.62886597808,0.59627329069,0.63419482975,0.33823528914,0.2803504377,0.21587301519,0.77538668199,0.23501781931
2006,0.40849364905,0.85343992658,0.16628684824,0,0.6701030914,0.60662525754,0.70377733458,0.26470587846,0.41551939873,0.30476190379,0.69468728751,0.22132076401
2006,0.40849364905,0.84440206696,0.20063778847,1,0.73195876138,0.74741200673,0.68190854735,0.1617647035,0.57822277775,0.49523809367,0.22629455203,0.16950516514
2006,0.40849364905,0.82126434625,0.46041457985,1,0.61649484409,0.65217391169,0.58648111215,0.47058822837,0.86983729553,0.47619047468,0.062542030724,0.16851976547
2006,0.40849364905,0.78497402546,0.75,1,0.71134020472,0.62732919125,0.73956262278,0.22058823205,0.47434292807,0.39047618924,0.8396099501,0.13178078142
2006,0.40849364905,0.73701683458,0.85133032108,0,0.73814432837,0.69565217247,0.74353876592,0.30882352487,0.41176470537,0.38730158607,0.9055144556,0.22660907553
2006,0.40849364905,0.67935614665,0.68810174456,0,0.74432989537,0.69979295921,0.76143141002,0.24999999632,0.44555694563,0.41587301455,0.82851378336,0.23997766427
2006,0.40849364905,0.614352597,0.3832287178,0,0.68041236973,0.70393374595,0.61431411409,0.20588234991,0.68460575634,0.48253968101,0.22999327428,0.22876053146
2006,0.40849364905,0.5446674386,0.16628684824,0,0.69484535939,0.65217391169,0.69383697675,0.20588234991,0.30913642014,0.27619047531,0.72831203521,0.23769482172
2006,0.40849364905,0.47315359001,0.20063778847,0,0.65154639041,0.68530020562,0.58648111215,0.14705882137,0.30913642014,0.25396825316,0.19300605181,0.23907438125
2006,0.40849364905,0.4027388366,0.46041457985,1,0.61855669976,0.62732919125,0.59045725529,0.35294117128,0.408010012,0.26349206266,0.61062541826,0.18589564618
2006,0.40849364905,0.33630596664,0.75,1,0.63505154508,0.59627329069,0.64015904445,0.30882352487,0.42428034991,0.27301587215,0.84566240469,0.14501798354
2006,0.40849364905,0.27657474965,0.85133032108,0,0.68865979239,0.60662525754,0.70974154928,0.22058823205,0.30663329123,0.26031745949,0.87256220285,0.22720031533
2006,0.40849364905,0.22599058866,0.68810174456,0,0.69278350373,0.6583850918,0.70377733458,0.26470587846,0.27534417988,0.25079365,0.8732346978,0.23403241965
2006,0.40849364905,0.18662440516,0.3832287178,0,0.69278350373,0.64389233821,0.70178926302,0.17647058564,0.30287859787,0.27301587215,0.71284465127,0.22968023781
2006,0.40849364905,0.16008785533,0.16628684824,0,0.72164948305,0.68944099236,0.70576540615,0.11764705709,0.33416770922,0.32380952278,0.526563549,0.2373827785
2006,0.40849364905,0.14746734865,0.20063778847,0,0.67422680273,0.70393374595,0.61431411409,0.17647058564,0.47058823471,0.35873015759,0.22158708735,0.22989374107
2006,0.40849364905,0.14927957013,0.46041457985,1,0.68041236973,0.64182194484,0.70377733458,0.24999999632,0.54317897304,0.38730158607,0.75991929805,0.17476063
2006,0.40849364905,0.16545032722,0.75,1,0.76907216336,0.68944099236,0.77534791098,0.2794117606,0.37421777175,0.40317460189,0.6714862116,0.13393223735
2006,0.40849364905,0.19531758722,0.85133032108,0,0.66597938007,0.67494823877,0.66003976012,0.52941175692,0.87234042444,0.55555555379,0.015467383943,0.23782620835
2006,0.40849364905,0.237658581,0.68810174456,0,0.61443298842,0.62111801114,0.61232604252,0.32352940701,0.81476845956,0.44126983987,0.36247478022,0.22968023781
2006,0.40849364905,0.29073986329,0.3832287178,0,0.68659793673,0.6583850918,0.68588469049,0.13235293923,0.57196495548,0.41904761772,0.66308002467,0.23275140009
2006,0.40849364905,0.35238828017,0.16628684824,0,0.69278350373,0.70600413933,0.63618290132,0.22058823205,0.35794743384,0.31428571329,0.38197713389,0.23398314967
2006,0.40849364905,0.42007993821,0.20063778847,0,0.75051546237,0.71842649955,0.74950298062,0.19117646778,0.33416770922,0.35873015759,0.82985877327,0.23381891639
2006,0.40849364905,0.49104353296,0.46041457985,1,0.64123711208,0.6583850918,0.63419482975,0.38235293555,0.76846057476,0.46031745886,0.15097511718,0.17929346844
2006,0.40849364905,0.56237380653,0.75,1,0.66185566874,0.65217391169,0.65407554542,0.24999999632,0.5932415512,0.39682539557,0.48184263456,0.13045049188
2006,0.40849364905,0.63115048913,0.85133032108,0,0.68453608106,0.67494823877,0.66401590325,0.23529411419,0.61326658246,0.44444444303,0.68628110058,0.23058352083
2006,0.40849364905,0.69455785529,0.68810174456,0,0.72783505005,0.68322981225,0.71968190712,0.26470587846,0.47183979916,0.40634920506,0.85709481891,0.24101233392
2006,0.40849364905,0.75,0.3832287178,0,0.74432989537,0.69565217247,0.74353876592,0.17647058564,0.40300375419,0.38412698291,0.71318089875,0.17898142522
2006,0.25,0.79520711534,0.16628684824,0,0.77319587469,0.71842649955,0.77137176785,0.11764705709,0.37797246511,0.40634920506,0.67921990357,0.24337729311
2006,0.25,0.82832841668,0.20063778847,0,0.839175256,0.75776397359,0.85685884521,0.22058823205,0.32415519359,0.44444444303,0.75151311112,0.27868744765
2006,0.25,0.84800791408,0.46041457985,1,0.78762886436,0.77639751392,0.80516898448,0.30882352487,0.30663329123,0.37777777658,0.83120376318,0.19906715499
2006,0.25,0.85343992658,0.75,1,0.73402061704,0.73084885977,0.73359840808,0.24999999632,0.50688360387,0.44444444303,0.74008069691,0.12716582634
2006,0.25,0.84440206696,0.85133032108,0,0.74432989537,0.72670807303,0.73161033652,0.22058823205,0.47183979916,0.44126983987,0.79690652052,0.25209808011
2006,0.25,0.82126434625,0.68810174456,1,0.75670102937,0.73913043325,0.75546719532,0.23529411419,0.48936170152,0.46666666519,0.680228646,0.19597956938
2006,0.25,0.78497402546,0.3832287178,0,0.75670102937,0.74120082662,0.73956262278,0.14705882137,0.47183979916,0.45396825253,0.48117013961,0.26523674227
2006,0.25,0.73701683458,0.16628684824,0,0.71958762738,0.75155279348,0.68986083362,0.17647058564,0.61952440473,0.50158729999,0.34398116898,0.25142472368
2006,0.25,0.67935614665,0.20063778847,0,0.73814432837,0.7287784664,0.73359840808,0.24999999632,0.50688360387,0.4476190462,0.65568258018,0.25451230928
2006,0.25,0.614352597,0.46041457985,1,0.66185566874,0.68530020562,0.62226640035,0.2794117606,0.75344180131,0.48571428417,0.080026899529,0.20136642086
2006,0.25,0.5446674386,0.75,1,0.65360824608,0.69565217247,0.56660039649,0.36764705342,0.78347934821,0.48888888734,0.13248150594,0.12889027575
2006,0.25,0.47315359001,0.85133032108,0,0.74432989537,0.66459627192,0.77534791098,0.11764705709,0.53316645741,0.45714285569,0.85743106638,0.25761631822
2006,0.25,0.4027388366,0.68810174456,0,0.78969072002,0.75983436696,0.78528826882,0.14705882137,0.51188986169,0.53015872848,0.60423671619,0.28295751285
2006,0.25,0.33630596664,0.3832287178,0,0.69690721506,0.71428571281,0.65208747385,0.2794117606,0.77722152594,0.55238095063,0.07767316719,0.23876233802
2006,0.25,0.27657474965,0.16628684824,0,0.68659793673,0.69979295921,0.66401590325,0.38235293555,0.75344180131,0.52380952215,0.63349024669,0.24784443824
2006,0.25,0.22599058866,0.20063778847,0,0.74639175104,0.69565217247,0.75546719532,0.23529411419,0.42803504327,0.39047618924,0.39240080567,0.25957069421
2006,0.25,0.18662440516,0.46041457985,1,0.76288659637,0.74534161336,0.73558647965,0.22058823205,0.39299123856,0.41587301455,0.81674512167,0.19065841121
2006,0.25,0.16008785533,0.75,1,0.7484536067,0.73706003988,0.75347912375,0.26470587846,0.58448060002,0.51746031582,0.85440483909,0.13839938248
2006,0.25,0.14746734865,0.85133032108,0,0.77731958603,0.7287784664,0.78330019725,0.17647058564,0.53191489295,0.51428571265,0.73671822214,0.2871947314
2006,0.25,0.14927957013,0.68810174456,0,0.76907216336,0.78260869403,0.73359840808,0.20588234991,0.53316645741,0.51746031582,0.45830531117,0.28801589778
